"Symbol: CLH26",,,,,,"Study: VOL (LikeMain)",
"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2023-02-07,65.61,65.61,65.61,65.61,0,,386
2023-02-08,66.27,66.27,66.27,66.27,0.6599999999999966,,386
2023-02-09,65.95,65.99,65.95,65.99,-0.28000000000000114,1,387
2023-02-10,66,66.66,66,66.66,0.6700000000000017,1,388
2023-02-13,67.35,67.35,67.35,67.35,0.6899999999999977,,388
2023-02-14,67.24,67.24,67.24,67.24,-0.10999999999999943,,388
2023-02-15,67.43,67.43,67.43,67.43,0.19000000000001194,,388
2023-02-16,67.5,67.5,67.5,67.5,0.06999999999999318,,388
2023-02-17,66.48,66.48,66.48,66.48,-1.019999999999996,,388
2023-02-21,66.66,66.66,66.66,66.66,0.1799999999999926,,388
2023-02-22,66.12,66.12,66.12,66.12,-0.539999999999992,,388
2023-02-23,66.35,66.35,66.35,66.35,0.22999999999998977,,388
2023-02-24,66.18,66.18,66.18,66.18,-0.1699999999999875,,388
2023-02-27,65.39,65.39,65.39,65.39,-0.7900000000000063,,388
2023-02-28,65.17,65.17,65.17,65.17,-0.21999999999999886,,388
2023-03-01,65.56,65.56,65.56,65.56,0.39000000000000057,,388
2023-03-02,65.97,65.97,65.97,65.97,0.4099999999999966,,388
2023-03-03,66.97,66.97,66.97,66.97,1,,388
2023-03-06,67.19,67.19,67.19,67.19,0.21999999999999886,,388
2023-03-07,65.71,65.71,65.71,65.71,-1.480000000000004,,388
2023-03-08,65.42,65.42,65.42,65.42,-0.28999999999999204,,388
2023-03-09,65.06,65.06,65.06,65.06,-0.35999999999999943,,388
2023-03-10,65.3,65.3,65.3,65.3,0.23999999999999488,,388
2023-03-13,64.61,64.61,64.61,64.61,-0.6899999999999977,,388
2023-03-14,63.5,63.5,63.5,63.5,-1.1099999999999994,,388
2023-03-15,61.83,61.83,61.83,61.83,-1.6700000000000017,,388
2023-03-16,62.64,62.64,62.64,62.64,0.8100000000000023,2,388
2023-03-17,62.45,62.45,62.45,62.45,-0.18999999999999773,2,388
2023-03-20,62.86,62.86,62.86,62.86,0.4099999999999966,,388
2023-03-21,63.18,63.18,63.18,63.18,0.3200000000000003,,388
2023-03-22,63.39,63.39,63.39,63.39,0.21000000000000085,,388
2023-03-23,63.31,63.31,63.31,63.31,-0.0799999999999983,,388
2023-03-24,63.24,63.24,63.24,63.24,-0.07000000000000028,,388
2023-03-27,64.69,64.69,64.69,64.69,1.4499999999999957,,388
2023-03-28,64.83,64.83,64.83,64.83,0.14000000000000057,,388
2023-03-29,64.77,64.77,64.77,64.77,-0.060000000000002274,280,588
2023-03-30,64.87,64.87,64.87,64.87,0.10000000000000853,,588
2023-03-31,65.15,65.15,65.15,65.15,0.28000000000000114,,588
2023-04-03,65.71,65.71,65.71,65.71,0.5599999999999881,,588
2023-04-04,65.78,65.78,65.78,65.78,0.07000000000000739,,588
2023-04-05,65.91,65.91,65.91,65.91,0.12999999999999545,,588
2023-04-06,65.77,65.77,65.77,65.77,-0.14000000000000057,,588
2023-04-10,65.54,65.54,65.54,65.54,-0.22999999999998977,,588
2023-04-11,66.23,66.23,66.23,66.23,0.6899999999999977,,588
2023-04-12,67.04,67.04,67.04,67.04,0.8100000000000023,,588
2023-04-13,67.03,67.03,67.03,67.03,-0.010000000000005116,,588
2023-04-14,67.25,67.25,67.25,67.25,0.21999999999999886,,588
2023-04-17,66.92,66.92,66.92,66.92,-0.3299999999999983,60,648
2023-04-18,67.26,67.26,67.26,67.26,0.3400000000000034,,648
2023-04-19,66.55,66.55,66.55,66.55,-0.710000000000008,,648
2023-04-20,65.64,65.64,65.64,65.64,-0.9099999999999966,500,448
2023-04-21,66.92,66.92,66.92,66.92,1.2800000000000011,,448
2023-04-24,67.37,67.37,67.37,67.37,0.45000000000000284,,448
2023-04-25,65.96,65.96,65.96,65.96,-1.4100000000000108,,448
2023-04-26,65.32,65.32,65.32,65.32,-0.6400000000000006,106,448
2023-04-27,65.03,65.03,65.03,65.03,-0.28999999999999204,,448
2023-04-28,66.42,66.42,66.42,66.42,1.3900000000000006,,448
2023-05-01,65.59,65.59,65.29,65.59,-0.8299999999999983,,448
2023-05-02,64.06,64.06,63.78,64.06,-1.5300000000000011,25,448
2023-05-03,62.66,62.66,62.66,62.66,-1.4000000000000057,7,455
2023-05-04,61.79,61.79,61.79,61.79,-0.8699999999999974,,455
2023-05-05,63.24,63.24,63.24,63.24,1.4500000000000028,,455
2023-05-08,64.31,64.31,63.19,64.31,1.0700000000000003,,455
2023-05-09,64.99,64.99,63.79,64.99,0.6799999999999926,,455
2023-05-10,64.57,64.57,64.39,64.57,-0.4200000000000017,19,455
2023-05-11,63.42,63.42,63.42,63.42,-1.1499999999999915,89,455
2023-05-12,62.9,63.81,62.9,62.9,-0.5200000000000031,,455
2023-05-15,63.5,63.59,63.5,63.5,0.6000000000000014,,455
2023-05-16,63.46,63.46,63.29,63.46,-0.03999999999999915,,455
2023-05-17,64.79,64.81,64.79,64.79,1.3300000000000054,,455
2023-05-18,64.65,64.65,64.59,64.65,-0.14000000000000057,,455
2023-05-19,63.51,63.51,63.51,63.51,-1.1400000000000077,,455
2023-05-22,63.55,63.55,63.55,63.55,0.03999999999999915,,455
2023-05-23,64.09,64.09,64.09,64.09,0.5400000000000063,,455
2023-05-24,64.97,64.97,64.97,64.97,0.8799999999999955,,455
2023-05-25,63.6,63.6,63.49,63.6,-1.3699999999999974,,455
2023-05-26,64.25,64.25,64.25,64.25,0.6499999999999986,,455
2023-05-30,62.68,62.68,62.68,62.68,-1.5700000000000003,,455
2023-05-31,61.83,61.83,61.83,61.83,-0.8500000000000014,,455
2023-06-01,62.82,62.82,62.82,62.82,0.990000000000002,,455
2023-06-02,63.67,63.67,63.67,63.67,0.8500000000000014,,455
2023-06-05,63.3,63.3,63.3,63.3,-0.37000000000000455,,455
2023-06-06,63.09,63.09,63.09,63.09,-0.20999999999999375,,455
2023-06-07,63.52,63.52,63.52,63.52,0.4299999999999997,,455
2023-06-08,62.66,62.66,62.66,62.66,-0.8600000000000065,,455
2023-06-09,62.47,62.47,62.47,62.47,-0.18999999999999773,,455
2023-06-12,61.24,61.24,61.24,61.24,-1.2299999999999969,,455
2023-06-13,62.89,62.89,62.89,62.89,1.6499999999999986,,455
2023-06-14,62.24,62.24,62.24,62.24,-0.6499999999999986,,455
2023-06-15,63.8,63.8,63.8,63.8,1.5599999999999952,,455
