"Symbol: CLF26",,,,,,"Study: VOL (LikeMain)",
"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2023-02-07,66.24,66.24,66.24,66.24,0,,479
2023-02-08,66.89,66.89,66.89,66.89,0.6500000000000057,,479
2023-02-09,66.6,66.6,66.6,66.6,-0.29000000000000625,,479
2023-02-10,67.29,67.29,67.29,67.29,0.6900000000000119,,479
2023-02-13,68,68,68,68,0.7099999999999937,,479
2023-02-14,67.88,67.88,67.88,67.88,-0.12000000000000455,,479
2023-02-15,68.05,68.05,68.05,68.05,0.1700000000000017,,479
2023-02-16,68.12,68.12,68.12,68.12,0.07000000000000739,1,479
2023-02-17,67.03,67.03,67.03,67.03,-1.0900000000000034,2,481
2023-02-21,67.18,67.18,67.18,67.18,0.15000000000000568,,481
2023-02-22,66.6,66.6,66.6,66.6,-0.5800000000000125,,481
2023-02-23,66.88,66.88,66.88,66.88,0.28000000000000114,891,1173
2023-02-24,66.75,66.75,66.75,66.75,-0.12999999999999545,1,1174
2023-02-27,65.94,65.94,65.94,65.94,-0.8100000000000023,,1174
2023-02-28,65.77,65.77,65.77,65.77,-0.1700000000000017,,1174
2023-03-01,66.17,66.17,66.17,66.17,0.4000000000000057,,1174
2023-03-02,66.58,66.58,66.58,66.58,0.4099999999999966,,1174
2023-03-03,67.6,67.6,67.6,67.6,1.019999999999996,,1174
2023-03-06,67.85,67.85,67.85,67.85,0.25,,1174
2023-03-07,66.32,66.32,66.32,66.32,-1.5300000000000011,,1174
2023-03-08,66.01,66.01,66.01,66.01,-0.30999999999998806,,1174
2023-03-09,65.62,65.62,65.62,65.62,-0.39000000000000057,,1174
2023-03-10,65.87,65.87,65.87,65.87,0.25,,1174
2023-03-13,65.15,65.15,65.15,65.15,-0.7199999999999989,,1174
2023-03-14,64.04,64.04,64.04,64.04,-1.1099999999999994,,1174
2023-03-15,63.55,63.55,62.32,62.32,-1.720000000000006,4,1175
2023-03-16,63.01,63.01,63.01,63.01,0.6899999999999977,1,1174
2023-03-17,62.79,62.79,62.79,62.79,-0.21999999999999886,,1174
2023-03-20,63.18,63.18,63.18,63.18,0.39000000000000057,,1174
