Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,0.22,0.29,0.22,0.29,0.07,+31.82%,340,0
2025-08-22,0.23,0.24,0.22,0.22,-0.02,-8.33%,18,2346
2025-08-21,0.22,0.24,0.21,0.24,0.05,+26.32%,26,2347
2025-08-20,0.21,0.22,0.19,0.19,0.01,+5.56%,30,2333
2025-08-19,0.23,0.23,0.18,0.18,-0.05,-21.74%,31,2335
2025-08-18,0.26,0.26,0.21,0.23,-0.07,-23.33%,1131,2332
2025-08-15,0.33,0.33,0.3,0.3,-0.1,-25.00%,59,1665
2025-08-14,0.3,0.4,0.3,0.4,0.15,+60.00%,28,1633
2025-08-13,0.28,0.3,0.24,0.25,-0.04,-13.79%,200,1632
2025-08-12,0.41,0.43,0.29,0.29,-0.1,-25.64%,95,1554
2025-08-11,0.4,0.41,0.38,0.39,-0.07,-15.22%,10,1545
2025-08-08,0.53,0.53,0.46,0.46,-0.06,-11.54%,164,1546
2025-08-07,0.72,0.72,0.52,0.52,-0.14,-21.21%,128,1493
2025-08-06,0.91,1.12,0.6,0.66,-0.2,-23.26%,215,1567
2025-08-05,1.02,1.02,0.86,0.86,-0.36,-29.51%,3,1427
2025-08-04,1.49,1.54,1.2,1.22,-0.42,-25.61%,124,1428
2025-08-01,2.13,2.23,1.56,1.64,-0.51,-23.72%,94,1364
2025-07-31,2.15,2.15,2.15,2.15,-0.3,-12.24%,132,1336
2025-07-30,2.29,2.56,2.29,2.45,0.28,+12.90%,280,1249
2025-07-29,1.3,2.27,1.3,2.17,0.88,+68.22%,746,1275
2025-07-28,1.12,1.29,1.12,1.29,0.41,+46.59%,108,1640
2025-07-25,0.97,0.97,0.88,0.88,-0.14,-13.73%,1029,1649
2025-07-24,1.02,1.02,1.02,1.02,0.15,+17.24%,0,934
2025-07-23,0.83,0.87,0.83,0.87,-0.01,-1.14%,11,934
2025-07-22,0.88,0.88,0.88,0.88,-0.12,-12.00%,2,925
2025-07-21,0.97,1,0.97,1,-0.11,-9.91%,1,923
2025-07-18,1.25,1.3,1.11,1.11,-0.09,-7.50%,3,922
2025-07-17,1.15,1.2,1.15,1.2,0.1,+9.09%,32,920
2025-07-16,1,1.1,1,1.1,-0.07,-5.98%,3,920
2025-07-15,1.27,1.27,1.17,1.17,-0.2,-14.60%,144,921
2025-07-14,1.37,1.37,1.37,1.37,-0.5,-26.74%,0,797
2025-07-11,1.96,1.96,1.87,1.87,0.58,+44.96%,63,797
2025-07-10,1.29,1.29,1.29,1.29,-0.36,-21.82%,3,776
2025-07-09,1.65,1.65,1.65,1.65,-0.12,-6.78%,0,778
2025-07-08,1.63,1.77,1.63,1.77,0.09,+5.36%,1,778
2025-07-07,1.32,1.68,1.32,1.68,0.1,+6.33%,37,777
2025-07-03,1.58,1.58,1.58,1.58,-0.33,-17.28%,100,748
2025-07-02,1.32,1.91,1.32,1.91,0.67,+54.03%,14,648
2025-07-01,1.24,1.24,1.24,1.24,0.01,+0.81%,0,635
2025-06-30,1.24,1.24,1.21,1.23,-0.15,-10.87%,3,635
2025-06-27,1.41,1.42,1.36,1.38,-0.01,-0.72%,35,634
2025-06-26,1.36,1.41,1.36,1.39,0.06,+4.51%,2,605
2025-06-25,1.46,1.46,1.33,1.33,-0.07,-5.00%,45,603
2025-06-24,1.66,1.66,1.4,1.4,-1.6,-53.33%,3,618
2025-06-23,5.75,5.75,3,3,-2.98,-49.83%,17,621
2025-06-20,6.7,6.7,5.57,5.98,0.03,+0.50%,40,617
2025-06-18,6.1,6.25,5.95,5.95,-0.07,-1.16%,6,581
2025-06-17,4.06,6.02,4.06,6.02,2.01,+50.12%,8,580
2025-06-16,5.28,5.28,3.31,4.01,-0.32,-7.39%,17,580
2025-06-13,4.66,4.66,4.33,4.33,2.04,+89.08%,378,578
2025-06-12,2.29,2.29,2.29,2.29,0.05,+2.23%,100,327
2025-06-11,1.66,2.24,1.66,2.24,1.04,+86.67%,146,327
2025-06-10,1.2,1.2,1.2,1.2,-0.04,-3.23%,154,222
