Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,0.12,0.12,0.12,0.12,0.02,+20.00%,124,0
2025-08-22,0.1,0.1,0.1,0.1,-0.02,-16.67%,3,1645
2025-08-21,0.12,0.12,0.12,0.12,0.02,+20.00%,11,1645
2025-08-20,0.1,0.1,0.1,0.1,0.01,+11.11%,19,1655
2025-08-19,0.1,0.1,0.09,0.09,-0.02,-18.18%,3,1655
2025-08-18,0.11,0.11,0.11,0.11,-0.05,-31.25%,32,1654
2025-08-15,0.18,0.18,0.16,0.16,-0.04,-20.00%,32,1667
2025-08-14,0.19,0.2,0.19,0.2,0.07,+53.85%,29,1636
2025-08-13,0.12,0.13,0.12,0.13,-0.01,-7.14%,16,1616
2025-08-12,0.17,0.17,0.14,0.14,-0.05,-26.32%,10,1620
2025-08-11,0.19,0.19,0.19,0.19,-0.04,-17.39%,0,1610
2025-08-08,0.26,0.26,0.23,0.23,-0.04,-14.81%,11,1610
2025-08-07,0.32,0.32,0.27,0.27,-0.08,-22.86%,8,1603
2025-08-06,0.57,0.57,0.35,0.35,-0.12,-25.53%,45,1604
2025-08-05,0.66,0.66,0.47,0.47,-0.22,-31.88%,45,1566
2025-08-04,0.79,0.79,0.69,0.69,-0.28,-28.87%,49,1567
2025-08-01,1.01,1.01,0.97,0.97,-0.25,-20.49%,46,1563
2025-07-31,1.11,1.22,1.11,1.22,-0.22,-15.28%,102,1529
2025-07-30,1.43,1.56,1.43,1.44,0.15,+11.63%,40,1486
2025-07-29,0.85,1.29,0.85,1.29,0.54,+72.00%,110,1504
2025-07-28,0.74,0.75,0.73,0.75,0.23,+44.23%,112,1515
2025-07-25,0.61,0.61,0.52,0.52,-0.05,-8.77%,538,1508
2025-07-24,0.54,0.57,0.54,0.57,0.1,+21.28%,12,1311
2025-07-23,0.52,0.52,0.47,0.47,0,0.00%,37,1303
2025-07-22,0.47,0.47,0.47,0.47,-0.06,-11.32%,0,1266
2025-07-21,0.53,0.53,0.53,0.53,-0.09,-14.52%,4,1266
2025-07-18,0.65,0.65,0.62,0.62,-0.05,-7.46%,2,1268
2025-07-17,0.65,0.67,0.65,0.67,0.03,+4.69%,220,1266
2025-07-16,0.61,0.64,0.61,0.64,-0.05,-7.25%,22,1169
2025-07-15,0.69,0.69,0.69,0.69,-0.13,-15.85%,2,1171
2025-07-14,0.82,0.82,0.82,0.82,-0.36,-30.51%,45,1169
2025-07-11,1.18,1.18,1.18,1.18,0.41,+53.25%,2,1214
2025-07-10,0.77,0.77,0.77,0.77,-0.22,-22.22%,1,1214
2025-07-09,0.99,0.99,0.99,0.99,-0.1,-9.17%,0,1213
2025-07-08,1,1.09,1,1.09,0.05,+4.81%,2,1213
2025-07-07,1.04,1.04,1.04,1.04,0.07,+7.22%,11,1211
2025-07-03,1.07,1.07,0.97,0.97,-0.31,-24.22%,145,1200
2025-07-02,0.81,1.32,0.81,1.28,0.53,+70.67%,182,1190
2025-07-01,0.75,0.75,0.75,0.75,-0.01,-1.32%,51,1059
2025-06-30,0.76,0.76,0.76,0.76,-0.1,-11.63%,11,1008
2025-06-27,0.86,0.86,0.86,0.86,-0.03,-3.37%,107,999
2025-06-26,0.89,0.98,0.89,0.89,0.02,+2.30%,1704,994
2025-06-25,0.91,0.91,0.87,0.87,-0.06,-6.45%,18,1382
2025-06-24,1.1,1.1,0.93,0.93,-1.09,-53.96%,34,1364
2025-06-23,3.88,3.88,2.02,2.02,-2.59,-56.18%,1384,1365
2025-06-20,4.26,4.61,4.26,4.61,-0.02,-0.43%,117,377
2025-06-18,4.28,4.63,4.28,4.63,-0.07,-1.49%,21,418
2025-06-17,3.26,4.7,3.26,4.7,1.76,+59.86%,81,420
2025-06-16,2.32,2.94,2.2,2.94,-0.28,-8.70%,315,446
2025-06-13,4.01,4.01,2.75,3.22,1.61,+100.00%,34,146
2025-06-12,1.61,1.61,1.61,1.61,0.03,+1.90%,0,145
2025-06-11,0.81,1.58,0.81,1.58,0.81,+105.19%,17,145
2025-06-10,0.79,0.8,0.77,0.77,0,0.00%,3,128
2025-06-09,0.77,0.77,0.77,0.77,0.06,+8.45%,45,126
2025-06-06,0.72,0.72,0.71,0.71,0.06,+9.23%,4,81
2025-06-05,0.65,0.65,0.65,0.65,0.03,+4.84%,0,80
2025-06-04,0.62,0.62,0.62,0.62,-0.09,-12.68%,0,80
2025-06-03,0.71,0.71,0.71,0.71,0.06,+9.23%,0,80
2025-06-02,0.77,0.78,0.65,0.65,0.08,+14.04%,2,80
2025-05-30,0.57,0.57,0.57,0.57,-0.04,-6.56%,0,78
2025-05-29,0.61,0.61,0.61,0.61,-0.11,-15.28%,0,78
2025-05-28,0.72,0.72,0.72,0.72,0,0.00%,0,78
2025-05-27,0.72,0.72,0.72,0.72,-0.12,-14.29%,0,78
2025-05-23,0.84,0.84,0.84,0.84,0.03,+3.70%,0,78
2025-05-22,0.7,0.81,0.7,0.81,0.08,+10.96%,15,78
2025-05-21,0.73,0.73,0.73,0.73,0.06,+8.96%,0,63
2025-05-20,0.67,0.67,0.67,0.67,-0.01,-1.47%,0,63
2025-05-19,0.68,0.68,0.68,0.68,-0.01,-1.45%,0,63
2025-05-16,0.69,0.69,0.69,0.69,0.08,+13.11%,0,63
2025-05-15,0.61,0.61,0.61,0.61,-0.15,-19.74%,0,63
2025-05-14,0.76,0.76,0.76,0.76,-0.08,-9.52%,0,63
2025-05-13,0.84,0.84,0.84,0.84,0.16,+23.53%,0,63
2025-05-12,0.68,0.68,0.68,0.68,-0.02,-2.86%,0,63
