Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,4.86,4.86,4.86,4.86,0.58,+13.55%,6,0
2025-08-22,4.37,4.37,4.16,4.28,0.04,+0.94%,9,4469
2025-08-21,4.29,4.29,4.24,4.24,0.54,+14.59%,4,4474
2025-08-20,3.59,3.8,3.38,3.7,0.58,+18.59%,141,4475
2025-08-19,3.4,3.43,3.06,3.12,-0.67,-17.68%,140,4375
2025-08-18,3.48,3.86,3.11,3.79,0.26,+7.37%,76,4295
2025-08-15,3.71,3.71,3.53,3.53,-0.74,-17.33%,10,4291
2025-08-14,4.27,4.27,4.27,4.27,0.81,+23.41%,1,4291
2025-08-13,3.29,3.46,3.2,3.46,-0.4,-10.36%,61,4291
2025-08-12,3.82,3.86,3.82,3.86,-0.54,-12.27%,302,4247
2025-08-11,4.02,4.65,4.02,4.4,-0.09,-2.00%,7,4126
2025-08-08,4.75,4.75,4.49,4.49,-0.11,-2.39%,7,4120
2025-08-07,4.85,4.85,4.6,4.6,-0.35,-7.07%,4,4120
2025-08-06,6.35,6.36,4.95,4.95,-0.61,-10.97%,7,4118
2025-08-05,6.22,6.23,5.56,5.56,-0.95,-14.59%,6,4119
2025-08-04,6.47,6.51,6.47,6.51,-0.85,-11.55%,1,4119
2025-08-01,7.36,7.36,7.36,7.36,-1.6,-17.86%,0,4118
2025-07-31,8.96,8.96,8.96,8.96,-0.6,-6.28%,0,4118
2025-07-30,9.56,9.56,9.56,9.56,0.6,+6.70%,1,4118
2025-07-29,8.96,8.96,8.96,8.96,2.02,+29.11%,2,4118
2025-07-28,6.94,6.94,6.94,6.94,1.28,+22.61%,0,4118
2025-07-25,5.66,5.66,5.66,5.66,-0.64,-10.16%,0,4118
2025-07-24,6.3,6.3,6.3,6.3,0.49,+8.43%,0,4118
2025-07-23,5.81,5.81,5.81,5.81,-0.03,-0.51%,63,4118
2025-07-22,5.84,5.84,5.84,5.84,-0.41,-6.56%,1,4117
2025-07-21,6.25,6.25,6.25,6.25,-0.1,-1.57%,0,4117
2025-07-18,6.35,6.35,6.35,6.35,-0.15,-2.31%,0,4117
2025-07-17,6.5,6.5,6.5,6.5,0.62,+10.54%,0,4117
2025-07-16,5.88,5.88,5.88,5.88,-0.14,-2.33%,0,4117
2025-07-15,6.02,6.02,6.02,6.02,-0.4,-6.23%,0,4117
2025-07-14,6.42,6.42,6.42,6.42,-0.9,-12.30%,0,4117
2025-07-11,7.32,7.32,7.32,7.32,1.23,+20.20%,0,4117
2025-07-10,6.09,6.09,6.09,6.09,-1.01,-14.23%,0,4117
2025-07-09,7.1,7.1,7.1,7.1,-0.1,-1.39%,0,4117
2025-07-08,7.2,7.2,7.2,7.2,0.32,+4.65%,0,4117
2025-07-07,6.88,6.88,6.88,6.88,0.48,+7.50%,0,4117
2025-07-03,6.4,6.4,6.4,6.4,-0.35,-5.19%,0,4117
2025-07-02,5.76,6.75,5.76,6.75,1.24,+22.50%,5,4117
2025-07-01,5.42,5.51,5.42,5.51,0.16,+2.99%,1,4117
2025-06-30,5.51,5.51,5.35,5.35,-0.23,-4.12%,5,4117
2025-06-27,5.37,5.58,5.37,5.58,0.08,+1.45%,5,4117
2025-06-26,5.42,6.08,5.42,5.5,0.23,+4.36%,25,4117
2025-06-25,5.59,5.59,5.27,5.27,-0.06,-1.13%,105,4137
2025-06-24,5.33,5.33,5.33,5.33,-3.05,-36.40%,155,4137
2025-06-23,15,15,8.38,8.38,-3.88,-31.65%,28,4160
2025-06-20,12.26,12.26,12.26,12.26,-0.01,-0.08%,0,4158
2025-06-18,12.27,12.27,12.27,12.27,0.01,+0.08%,0,4158
2025-06-17,10.1,12.26,10.1,12.26,2.51,+25.74%,2,4158
2025-06-16,9.75,9.75,9.75,9.75,-0.62,-5.98%,0,4159
2025-06-13,10.37,10.37,10.37,10.37,3.26,+45.85%,0,4159
2025-06-12,7.22,7.22,7.11,7.11,-0.07,-0.97%,3,4159
2025-06-11,5.95,7.18,5.95,7.18,1.93,+36.76%,41,4159
2025-06-10,5.71,5.71,5.25,5.25,-0.17,-3.14%,1,4132
2025-06-09,5.42,5.42,5.42,5.42,0.22,+4.23%,0,4132
2025-06-06,4.99,5.2,4.99,5.2,0.51,+10.87%,1,4132
2025-06-05,4.8,4.8,4.69,4.69,0.28,+6.35%,202,4131
2025-06-04,4.31,4.41,4.31,4.41,-0.45,-9.26%,19,4131
2025-06-03,4.37,4.86,4.37,4.86,0.55,+12.76%,1,4131
2025-06-02,4.9,4.9,4.31,4.31,0.67,+18.41%,18,4131
2025-05-30,3.64,3.64,3.64,3.64,-0.25,-6.43%,1,4133
2025-05-29,3.89,3.89,3.89,3.89,-0.59,-13.17%,242,4133
2025-05-28,4.52,4.55,4.32,4.48,0.25,+5.91%,2255,3902
2025-05-27,4.23,4.23,4.23,4.23,-0.45,-9.62%,346,1941
2025-05-23,4.36,4.68,4.17,4.68,0.16,+3.54%,8,1834
2025-05-22,4.22,4.52,4.22,4.52,-0.06,-1.31%,314,1832
2025-05-21,5.2,5.2,4.55,4.58,-0.1,-2.14%,182,1619
2025-05-20,4.5,4.68,4.5,4.68,-0.05,-1.06%,2,1642
2025-05-19,4.73,4.73,4.73,4.73,-0.06,-1.25%,0,1641
2025-05-16,4.47,4.82,4.44,4.79,0.35,+7.88%,8,1641
2025-05-15,4.3,4.51,4.29,4.44,-0.76,-14.62%,14,1645
2025-05-14,5.2,5.2,5.2,5.2,-0.38,-6.81%,0,1645
2025-05-13,5.58,5.58,5.58,5.58,0.85,+17.97%,9,1645
2025-05-12,4.8,4.8,4.73,4.73,0.35,+7.99%,1,1654
2025-05-09,4.38,4.38,4.38,4.38,0.33,+8.15%,63,1653
2025-05-08,3.39,4.05,3.39,4.05,0.66,+19.47%,2,1654
2025-05-07,3.39,3.39,3.39,3.39,-0.5,-12.85%,16,1652
2025-05-06,3.89,3.89,3.89,3.89,0.69,+21.56%,7,1652
2025-05-05,3.1,3.41,3.1,3.2,-0.68,-17.53%,310,1652
2025-05-02,4.27,4.41,3.88,3.88,-0.39,-9.13%,215,1646
2025-05-01,3.88,4.27,3.85,4.27,0.36,+9.21%,414,1736
2025-04-30,3.93,3.93,3.89,3.91,-0.75,-16.09%,69,1743
2025-04-29,4.66,4.66,4.66,4.66,-0.6,-11.41%,27,1777
2025-04-28,5.26,5.26,5.26,5.26,-0.45,-7.88%,0,1771
2025-04-25,5.71,5.71,5.71,5.71,0.01,+0.18%,0,1771
2025-04-24,5.7,5.7,5.7,5.7,0.29,+5.36%,0,1771
2025-04-23,6.23,6.23,5.41,5.41,-0.58,-9.68%,1,1771
2025-04-22,5.82,5.99,5.82,5.99,0.67,+12.59%,201,1772
2025-04-21,5.28,5.32,5.28,5.32,-0.98,-15.56%,2,1622
2025-04-17,6.3,6.3,6.3,6.3,1.2,+23.53%,62,0
2025-04-16,5.1,5.1,5.1,5.1,0.44,+9.44%,0,1620
2025-04-15,4.66,4.66,4.66,4.66,-0.43,-8.45%,578,1620
2025-04-14,5.09,5.09,5.09,5.09,-0.1,-1.93%,0,1279
2025-04-11,5.19,5.19,5.19,5.19,0.6,+13.07%,50,1279
2025-04-10,4.18,4.59,4.18,4.59,-0.64,-12.24%,1091,1229
2025-04-09,5.23,5.23,5.23,5.23,0.7,+15.45%,0,888
2025-04-08,5.09,5.09,4.44,4.53,-0.59,-11.52%,508,888
2025-04-07,4.59,5.12,4.59,5.12,-0.34,-6.23%,773,676
2025-04-04,5.46,5.46,5.46,5.46,-2.14,-28.16%,3,4
2025-04-03,7.6,7.6,7.6,7.6,-2.99,-28.23%,0,1
2025-04-02,10.59,10.59,10.59,10.59,0.24,+2.32%,0,1
2025-04-01,10.35,10.35,10.35,10.35,-0.04,-0.38%,0,1
2025-03-31,10.39,10.39,10.39,10.39,1.32,+14.55%,0,1
2025-03-28,9.07,9.07,9.07,9.07,-0.59,-6.11%,0,1
2025-03-27,9.66,9.66,9.66,9.66,0.19,+2.01%,0,1
2025-03-26,9.47,9.47,9.47,9.47,0.4,+4.41%,0,1
2025-03-25,9.07,9.07,9.07,9.07,-0.07,-0.77%,0,1
2025-03-24,9.14,9.14,9.14,9.14,0.45,+5.18%,0,1
2025-03-21,8.69,8.69,8.69,8.69,-0.01,-0.11%,0,1
2025-03-20,8.7,8.7,8.7,8.7,0.62,+7.67%,0,1
2025-03-19,8.08,8.08,8.08,8.08,0.05,+0.62%,0,1
2025-03-18,8.03,8.03,8.03,8.03,-0.26,-3.14%,0,1
"Downloaded from Barchart.com as of 08-25-2025 12:45pm CDT"
