Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,0.08,0.08,0.08,0.08,0.01,+14.29%,50,0
2025-08-22,0.07,0.07,0.07,0.07,0,0.00%,3,1545
2025-08-21,0.07,0.07,0.07,0.07,0.01,+16.67%,3,1545
2025-08-20,0.06,0.06,0.06,0.06,0,0.00%,0,1543
2025-08-19,0.06,0.06,0.06,0.06,-0.01,-14.29%,0,1543
2025-08-18,0.07,0.07,0.07,0.07,-0.03,-30.00%,13,1543
2025-08-15,0.1,0.1,0.1,0.1,-0.03,-23.08%,0,1545
2025-08-14,0.13,0.13,0.13,0.13,0.04,+44.44%,3,1545
2025-08-13,0.09,0.09,0.09,0.09,0,0.00%,2,1548
2025-08-12,0.09,0.09,0.09,0.09,-0.02,-18.18%,0,1550
2025-08-11,0.11,0.11,0.11,0.11,-0.03,-21.43%,15,1550
2025-08-08,0.16,0.16,0.14,0.14,-0.03,-17.65%,12,1557
2025-08-07,0.17,0.17,0.17,0.17,-0.06,-26.09%,16,1553
2025-08-06,0.36,0.36,0.23,0.23,-0.06,-20.69%,72,1538
2025-08-05,0.36,0.36,0.29,0.29,-0.14,-32.56%,4,1524
2025-08-04,0.51,0.51,0.43,0.43,-0.18,-29.51%,7,1524
2025-08-01,0.62,0.64,0.61,0.61,-0.13,-17.57%,23,1525
2025-07-31,0.89,0.89,0.74,0.74,-0.16,-17.78%,1,1516
2025-07-30,0.78,0.91,0.78,0.9,0.07,+8.43%,24,1515
2025-07-29,0.72,0.83,0.72,0.83,0.34,+69.39%,7,1499
2025-07-28,0.48,0.49,0.48,0.49,0.14,+40.00%,5,1492
2025-07-25,0.37,0.37,0.35,0.35,-0.02,-5.41%,8,1491
2025-07-24,0.34,0.37,0.33,0.37,0.06,+19.35%,30,1489
2025-07-23,0.3,0.31,0.3,0.31,0,0.00%,5,1492
2025-07-22,0.34,0.34,0.31,0.31,-0.03,-8.82%,2,1489
2025-07-21,0.37,0.37,0.34,0.34,-0.06,-15.00%,3,1489
2025-07-18,0.46,0.46,0.4,0.4,-0.02,-4.76%,7,1488
2025-07-17,0.41,0.42,0.41,0.42,0,0.00%,11,1488
