Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,0.07,0.07,0.07,0.07,0.01,+16.67%,14,0
2025-08-22,0.06,0.07,0.06,0.06,-0.01,-14.29%,122,15020
2025-08-21,0.07,0.07,0.07,0.07,0.01,+16.67%,6,15033
2025-08-20,0.06,0.06,0.06,0.06,0,0.00%,50,15031
2025-08-19,0.06,0.07,0.06,0.06,-0.01,-14.29%,5075,15040
2025-08-18,0.08,0.09,0.07,0.07,-0.02,-22.22%,369,16976
2025-08-15,0.13,0.13,0.09,0.09,-0.03,-25.00%,196,16843
2025-08-14,0.09,0.13,0.09,0.12,0.04,+50.00%,2254,16822
2025-08-13,0.09,0.09,0.08,0.08,-0.01,-11.11%,48,16531
2025-08-12,0.12,0.12,0.08,0.09,-0.02,-18.18%,61,16525
2025-08-11,0.13,0.13,0.11,0.11,-0.02,-15.38%,243,16555
2025-08-08,0.16,0.16,0.13,0.13,-0.03,-18.75%,2103,16574
2025-08-07,0.21,0.21,0.16,0.16,-0.06,-27.27%,77,16699
2025-08-06,0.33,0.33,0.2,0.22,-0.06,-21.43%,2189,16712
2025-08-05,0.38,0.38,0.28,0.28,-0.13,-31.71%,298,15135
2025-08-04,0.5,0.53,0.39,0.41,-0.17,-29.31%,2931,15093
2025-08-01,0.64,0.69,0.51,0.58,-0.12,-17.14%,656,12871
2025-07-31,0.86,0.86,0.68,0.7,-0.15,-17.65%,1134,13020
2025-07-30,0.8,0.9,0.8,0.85,0.06,+7.59%,850,12809
2025-07-29,0.48,0.85,0.48,0.79,0.33,+71.74%,1554,12568
2025-07-28,0.38,0.5,0.38,0.46,0.12,+35.29%,550,12790
2025-07-25,0.37,0.37,0.34,0.34,-0.01,-2.86%,54,12743
2025-07-24,0.31,0.35,0.31,0.35,0.06,+20.69%,40,12741
2025-07-23,0.3,0.3,0.28,0.29,0,0.00%,48,12752
2025-07-22,0.31,0.31,0.29,0.29,-0.03,-9.38%,310,12759
2025-07-21,0.37,0.37,0.3,0.32,-0.06,-15.79%,134,12690
2025-07-18,0.41,0.47,0.38,0.38,-0.02,-5.00%,755,12807
2025-07-17,0.39,0.42,0.39,0.4,0,0.00%,87,12205
2025-07-16,0.42,0.42,0.36,0.4,-0.02,-4.76%,22,12193
2025-07-15,0.42,0.42,0.42,0.42,-0.1,-19.23%,2188,12189
2025-07-14,0.57,0.57,0.52,0.52,-0.23,-30.67%,164,12771
2025-07-11,0.53,0.8,0.51,0.75,0.26,+53.06%,1657,12670
2025-07-10,0.52,0.52,0.47,0.49,-0.11,-18.33%,153,11146
2025-07-09,0.66,0.66,0.6,0.6,-0.08,-11.76%,20,11003
