Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,0.26,0.34,0.26,0.33,0.08,+32.00%,409,0
2025-08-22,0.27,0.27,0.25,0.25,-0.01,-3.85%,111,3166
2025-08-21,0.27,0.28,0.23,0.26,0.04,+18.18%,2466,3240
2025-08-20,0.22,0.24,0.2,0.22,0.02,+10.00%,104,3440
2025-08-19,0.23,0.24,0.2,0.2,-0.06,-23.08%,46,3434
2025-08-18,0.27,0.29,0.22,0.26,-0.07,-21.21%,207,3455
2025-08-15,0.45,0.45,0.33,0.33,-0.11,-25.00%,594,3421
2025-08-14,0.35,0.47,0.33,0.44,0.16,+57.14%,455,3466
2025-08-13,0.32,0.32,0.26,0.28,-0.05,-15.15%,1620,3217
2025-08-12,0.39,0.39,0.33,0.33,-0.1,-23.26%,122,4493
2025-08-11,0.53,0.53,0.43,0.43,-0.08,-15.69%,1234,4499
2025-08-08,0.48,0.51,0.48,0.51,-0.07,-12.07%,265,4502
2025-08-07,0.78,0.78,0.58,0.58,-0.14,-19.44%,38,4376
2025-08-06,1.15,1.23,0.67,0.72,-0.21,-22.58%,110,4369
2025-08-05,1.14,1.14,0.93,0.93,-0.39,-29.55%,111,4412
2025-08-04,1.22,1.49,1.22,1.32,-0.44,-25.00%,35,4412
2025-08-01,2.39,2.39,1.72,1.76,-0.54,-23.48%,233,4412
2025-07-31,2.3,2.3,2.3,2.3,-0.32,-12.21%,77,4387
2025-07-30,2.42,2.8,2.42,2.62,0.3,+12.93%,509,4323
2025-07-29,1.56,2.32,1.56,2.32,0.93,+66.91%,578,4151
2025-07-28,1.26,1.5,1.26,1.39,0.44,+46.32%,11,4166
2025-07-25,1.2,1.2,0.95,0.95,-0.15,-13.64%,154,4161
2025-07-24,1.02,1.14,0.97,1.1,0.15,+15.79%,113,4141
2025-07-23,0.95,0.95,0.95,0.95,-0.01,-1.04%,9,4096
2025-07-22,0.96,0.96,0.96,0.96,-0.13,-11.93%,390,4095
2025-07-21,1,1.09,1,1.09,-0.11,-9.17%,16,3970
2025-07-18,1.35,1.39,1.2,1.2,-0.1,-7.69%,3,3970
2025-07-17,1.24,1.3,1.24,1.3,0.12,+10.17%,39,3970
2025-07-16,1.24,1.24,1.18,1.18,-0.08,-6.35%,69,3969
2025-07-15,1.26,1.26,1.26,1.26,-0.21,-14.29%,1,3952
2025-07-14,2.14,2.15,1.47,1.47,-0.52,-26.13%,80,3952
2025-07-11,1.64,1.99,1.64,1.99,0.61,+44.20%,180,3947
2025-07-10,1.38,1.38,1.38,1.38,-0.39,-22.03%,187,3886
2025-07-09,1.95,1.95,1.77,1.77,-0.11,-5.85%,151,3860
2025-07-08,1.72,1.88,1.72,1.88,0.08,+4.44%,3,3847
2025-07-07,1.8,1.8,1.8,1.8,0.12,+7.14%,92,3845
2025-07-03,1.68,1.68,1.68,1.68,-0.34,-16.83%,200,3845
2025-07-02,1.41,2.02,1.33,2.02,0.7,+53.03%,11,3829
2025-07-01,1.24,1.4,1.24,1.32,0,0.00%,9,3828
2025-06-30,1.38,1.39,1.32,1.32,-0.14,-9.59%,16,3829
2025-06-27,1.37,1.46,1.36,1.46,-0.02,-1.35%,13,3829
2025-06-26,1.41,1.67,1.41,1.48,0.07,+4.96%,683,3831
2025-06-25,1.66,1.66,1.41,1.41,-0.07,-4.73%,219,3839
2025-06-24,2.24,2.24,1.48,1.48,-1.67,-53.02%,188,3688
2025-06-23,5.75,5.75,3.15,3.15,-3.03,-49.03%,75,3696
2025-06-20,5.76,6.18,5.76,6.18,0.04,+0.65%,3176,3643
2025-06-18,6.23,6.64,6.14,6.14,-0.06,-0.97%,110,822
2025-06-17,5.16,6.2,5.16,6.2,2.03,+48.68%,27,811
2025-06-16,4.42,4.42,3.26,4.17,-0.33,-7.33%,87,806
2025-06-13,3.84,4.56,3.84,4.5,2.09,+86.72%,610,735
2025-06-12,2.29,2.41,2.29,2.41,0.06,+2.55%,5,718
2025-06-11,1.64,2.35,1.64,2.35,1.07,+83.59%,27,713
2025-06-10,1.28,1.28,1.28,1.28,-0.05,-3.76%,12,710
2025-06-09,1.33,1.33,1.33,1.33,0.1,+8.13%,0,710
2025-06-06,1.23,1.23,1.23,1.23,0.12,+10.81%,0,710
