Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,0.11,0.11,0.11,0.11,0.02,+22.22%,17,0
2025-08-22,0.1,0.1,0.09,0.09,-0.01,-10.00%,1010,1976
2025-08-21,0.1,0.1,0.1,0.1,0.01,+11.11%,7,1379
2025-08-20,0.09,0.09,0.09,0.09,0.01,+12.50%,3,1383
2025-08-19,0.09,0.1,0.08,0.08,-0.02,-20.00%,7,1381
2025-08-18,0.1,0.1,0.1,0.1,-0.04,-28.57%,6,1379
2025-08-15,0.14,0.14,0.14,0.14,-0.04,-22.22%,14,1379
2025-08-14,0.18,0.18,0.18,0.18,0.06,+50.00%,1,1379
2025-08-13,0.11,0.12,0.11,0.12,0,0.00%,12,1379
2025-08-12,0.12,0.12,0.12,0.12,-0.04,-25.00%,4,1379
2025-08-11,0.16,0.16,0.16,0.16,-0.04,-20.00%,1,1381
2025-08-08,0.23,0.23,0.2,0.2,-0.03,-13.04%,20,1381
2025-08-07,0.28,0.28,0.23,0.23,-0.08,-25.81%,23,1380
2025-08-06,0.48,0.48,0.31,0.31,-0.1,-24.39%,49,1392
2025-08-05,0.58,0.58,0.41,0.41,-0.19,-31.67%,29,1394
2025-08-04,0.62,0.62,0.6,0.6,-0.25,-29.41%,55,1407
2025-08-01,1.12,1.12,0.83,0.85,-0.22,-20.56%,75,1440
2025-07-31,1.07,1.07,1.07,1.07,-0.2,-15.75%,22,1445
2025-07-30,1.09,1.27,1.09,1.27,0.12,+10.43%,143,1451
2025-07-29,1.07,1.15,1.07,1.15,0.49,+74.24%,77,1361
2025-07-28,0.66,0.66,0.66,0.66,0.2,+43.48%,4,1359
2025-07-25,0.46,0.46,0.46,0.46,-0.04,-8.00%,0,1359
2025-07-24,0.49,0.5,0.49,0.5,0.08,+19.05%,1,1359
2025-07-23,0.42,0.42,0.42,0.42,0,0.00%,17,1359
2025-07-22,0.42,0.42,0.42,0.42,-0.05,-10.64%,1,1359
2025-07-21,0.47,0.47,0.47,0.47,-0.08,-14.55%,2,1359
2025-07-18,0.55,0.55,0.55,0.55,-0.04,-6.78%,1,1357
2025-07-17,0.59,0.59,0.59,0.59,0.02,+3.51%,0,1356
2025-07-16,0.57,0.57,0.57,0.57,-0.04,-6.56%,0,1356
2025-07-15,0.61,0.61,0.61,0.61,-0.12,-16.44%,0,1356
2025-07-14,0.73,0.73,0.73,0.73,-0.33,-31.13%,2,1356
2025-07-11,1.06,1.06,1.06,1.06,0.37,+53.62%,0,1356
2025-07-10,0.69,0.69,0.69,0.69,-0.18,-20.69%,3,1356
2025-07-09,0.98,0.98,0.87,0.87,-0.1,-10.31%,2,1356
2025-07-08,0.9,0.97,0.9,0.97,0.04,+4.30%,2,1358
2025-07-07,0.93,0.93,0.93,0.93,0.06,+6.90%,6,1357
2025-07-03,0.83,0.87,0.83,0.87,-0.3,-25.64%,41,1360
2025-07-02,1.17,1.17,1.17,1.17,0.5,+74.63%,3,1319
2025-07-01,0.67,0.67,0.67,0.67,-0.02,-2.90%,0,1319
2025-06-30,0.69,0.69,0.69,0.69,-0.09,-11.54%,0,1319
2025-06-27,0.78,0.78,0.78,0.78,-0.02,-2.50%,1,1319
2025-06-26,0.78,0.92,0.78,0.8,0.01,+1.27%,6,1318
2025-06-25,0.84,0.84,0.79,0.79,-0.06,-7.06%,2,1317
2025-06-24,0.85,0.85,0.85,0.85,-0.99,-53.80%,0,1315
2025-06-23,4.84,4.84,1.84,1.84,-2.48,-57.41%,643,1315
2025-06-20,4,4.32,4,4.32,-0.02,-0.46%,6,712
2025-06-18,4.34,4.34,4.34,4.34,-0.08,-1.81%,0,706
2025-06-17,3.02,4.42,3.02,4.42,1.7,+62.50%,8,706
2025-06-16,2.56,2.72,2.11,2.72,-0.27,-9.03%,742,705
2025-06-13,2.78,2.99,2.73,2.99,1.5,+100.67%,28,46
2025-06-12,1.49,1.49,1.49,1.49,0.02,+1.36%,1,22
2025-06-11,1.47,1.47,1.47,1.47,0.78,+113.04%,0,23
2025-06-10,0.69,0.69,0.69,0.69,-0.01,-1.43%,0,23
2025-06-09,0.7,0.7,0.7,0.7,0.06,+9.38%,0,23
2025-06-06,0.64,0.64,0.64,0.64,0.06,+10.34%,0,23
2025-06-05,0.58,0.58,0.58,0.58,0.02,+3.57%,1,23
2025-06-04,0.6,0.6,0.56,0.56,-0.08,-12.50%,1,23
2025-06-03,0.64,0.64,0.64,0.64,0.05,+8.47%,0,22
2025-06-02,0.59,0.59,0.59,0.59,0.07,+13.46%,0,22
2025-05-30,0.52,0.52,0.52,0.52,-0.03,-5.45%,0,22
2025-05-29,0.55,0.55,0.55,0.55,-0.11,-16.67%,0,22
2025-05-28,0.66,0.66,0.66,0.66,0,0.00%,0,22
2025-05-27,0.66,0.66,0.66,0.66,-0.11,-14.29%,1,22
2025-05-23,0.77,0.77,0.77,0.77,0.03,+4.05%,0,21
2025-05-22,0.74,0.74,0.74,0.74,0.07,+10.45%,0,21
2025-05-21,0.66,0.67,0.66,0.67,0.06,+9.84%,1,21
2025-05-20,0.61,0.61,0.61,0.61,0,0.00%,0,21
2025-05-19,0.61,0.61,0.61,0.61,-0.02,-3.17%,0,21
2025-05-16,0.63,0.63,0.63,0.63,0.07,+12.50%,0,21
2025-05-15,0.56,0.56,0.56,0.56,-0.13,-18.84%,0,21
2025-05-14,0.69,0.69,0.69,0.69,-0.07,-9.21%,0,21
2025-05-13,0.76,0.76,0.76,0.76,0.15,+24.59%,0,21
2025-05-12,0.61,0.61,0.61,0.61,-0.02,-3.17%,1,21
2025-05-09,0.63,0.63,0.63,0.63,0.02,+3.28%,0,20
2025-05-08,0.61,0.61,0.61,0.61,0.09,+17.31%,0,20
2025-05-07,0.52,0.52,0.52,0.52,-0.09,-14.75%,0,20
2025-05-06,0.61,0.61,0.61,0.61,0.08,+15.09%,0,20
2025-05-05,0.53,0.53,0.53,0.53,-0.12,-18.46%,0,20
2025-05-02,0.65,0.65,0.65,0.65,-0.05,-7.14%,0,20
2025-05-01,0.7,0.7,0.7,0.7,0.05,+7.69%,0,20
2025-04-30,0.65,0.65,0.65,0.65,-0.12,-15.58%,0,20
2025-04-29,0.77,0.77,0.77,0.77,-0.13,-14.44%,0,20
2025-04-28,0.9,0.9,0.9,0.9,-0.08,-8.16%,0,20
2025-04-25,0.98,0.98,0.98,0.98,-0.05,-4.85%,0,20
2025-04-24,1.03,1.03,1.03,1.03,0.07,+7.29%,0,20
2025-04-23,0.96,0.96,0.96,0.96,-0.16,-14.29%,0,20
2025-04-22,1.12,1.12,1.12,1.12,0.14,+14.29%,0,20
2025-04-21,0.98,0.98,0.98,0.98,-0.29,-22.83%,0,20
2025-04-17,1.27,1.27,1.27,1.27,0.37,+41.11%,0,20
2025-04-16,0.9,0.9,0.9,0.9,0.18,+25.00%,0,20
2025-04-15,0.72,0.72,0.72,0.72,-0.08,-10.00%,0,20
2025-04-14,0.8,0.8,0.8,0.8,-0.13,-13.98%,0,20
2025-04-11,0.93,0.93,0.93,0.93,0.19,+25.68%,0,20
2025-04-10,0.74,0.74,0.74,0.74,-0.09,-10.84%,0,20
2025-04-09,0.83,0.83,0.83,0.83,0.11,+15.28%,0,20
2025-04-08,0.72,0.72,0.72,0.72,-0.09,-11.11%,0,20
2025-04-07,0.81,0.81,0.81,0.81,-0.15,-15.63%,0,20
2025-04-04,1.06,1.06,0.96,0.96,-0.45,-31.91%,6,20
2025-04-03,1.41,1.41,1.41,1.41,-0.83,-37.05%,0,25
