Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,5.61,5.61,5.61,5.61,0.07,+1.26%,1,0
2025-08-22,5.54,5.54,5.54,5.54,0.08,+1.47%,0,143
2025-08-21,5.37,5.46,5.37,5.46,0.62,+12.81%,1,143
2025-08-20,4.84,4.84,4.84,4.84,0.69,+16.63%,0,143
2025-08-19,4.15,4.15,4.15,4.15,-0.78,-15.82%,0,143
2025-08-18,4.41,4.93,4.09,4.93,0.37,+8.11%,4,143
2025-08-15,4.56,4.56,4.56,4.56,-0.82,-15.24%,1,139
2025-08-14,5.38,5.38,5.38,5.38,0.89,+19.82%,0,138
2025-08-13,4.49,4.49,4.49,4.49,-0.45,-9.11%,0,138
2025-08-12,4.94,4.94,4.94,4.94,-0.58,-10.51%,1,138
2025-08-11,5.52,5.52,5.52,5.52,-0.07,-1.25%,1,137
2025-08-08,5.59,5.59,5.59,5.59,-0.1,-1.76%,0,137
2025-08-07,5.69,5.69,5.69,5.69,-0.37,-6.11%,1,137
2025-08-06,6.06,6.06,6.06,6.06,-0.65,-9.69%,0,136
2025-08-05,6.71,6.71,6.71,6.71,-0.99,-12.86%,0,136
2025-08-04,7.7,7.7,7.7,7.7,-0.88,-10.26%,1,136
2025-08-01,8.58,8.58,8.58,8.58,-1.69,-16.46%,0,135
2025-07-31,10.27,10.27,10.27,10.27,-0.62,-5.69%,0,135
2025-07-30,10.89,10.89,10.89,10.89,0.61,+5.93%,0,135
2025-07-29,10.28,10.28,10.28,10.28,2.1,+25.67%,0,135
2025-07-28,8.18,8.18,8.18,8.18,1.35,+19.77%,0,135
2025-07-25,6.83,6.83,6.83,6.83,-0.67,-8.93%,0,135
2025-07-24,7.5,7.5,7.5,7.5,0.51,+7.30%,0,135
2025-07-23,6.99,6.99,6.99,6.99,-0.01,-0.14%,0,135
2025-07-22,7,7,7,7,-0.44,-5.91%,0,135
2025-07-21,7.44,7.44,7.44,7.44,-0.09,-1.20%,0,135
2025-07-18,7.53,7.53,7.53,7.53,-0.14,-1.83%,0,135
2025-07-17,7.67,7.67,7.67,7.67,0.68,+9.73%,0,135
2025-07-16,6.99,6.99,6.99,6.99,-0.15,-2.10%,0,135
2025-07-15,7.14,7.14,7.14,7.14,-0.4,-5.31%,0,135
2025-07-14,7.54,7.54,7.54,7.54,-0.93,-10.98%,0,135
2025-07-11,8.47,8.47,8.47,8.47,1.29,+17.97%,10,135
2025-07-10,7.18,7.18,7.18,7.18,-1.08,-13.08%,0,145
2025-07-09,8.26,8.26,8.26,8.26,-0.11,-1.31%,0,145
2025-07-08,8.37,8.37,8.37,8.37,0.37,+4.63%,0,145
2025-07-07,8,8,8,8,0.55,+7.38%,0,145
2025-07-03,7.45,7.45,7.45,7.45,-0.35,-4.49%,0,145
2025-07-02,7.8,7.8,7.8,7.8,1.3,+20.00%,0,145
2025-07-01,6.5,6.5,6.5,6.5,0.19,+3.01%,0,145
2025-06-30,6.31,6.31,6.31,6.31,-0.23,-3.52%,0,145
2025-06-27,6.54,6.54,6.54,6.54,0.1,+1.55%,42,145
2025-06-26,6.6,6.6,6.44,6.44,0.26,+4.21%,28,103
2025-06-25,6.18,6.18,6.18,6.18,-0.08,-1.28%,0,80
2025-06-24,6.26,6.26,6.26,6.26,-3.16,-33.55%,10,80
2025-06-23,9.42,9.42,9.42,9.42,-3.97,-29.65%,0,75
2025-06-20,13.39,13.39,13.39,13.39,0,0.00%,0,75
2025-06-18,13.39,13.39,13.39,13.39,0.03,+0.22%,0,75
2025-06-17,13.36,13.36,13.36,13.36,2.53,+23.36%,0,75
2025-06-16,10.83,10.83,10.83,10.83,-0.62,-5.41%,0,75
2025-06-13,11.45,11.45,11.45,11.45,3.35,+41.36%,0,75
2025-06-12,8.1,8.1,8.1,8.1,-0.11,-1.34%,0,75
2025-06-11,8.21,8.21,8.21,8.21,2.01,+32.42%,0,75
2025-06-10,6.2,6.2,6.2,6.2,-0.18,-2.82%,0,75
2025-06-09,6.38,6.38,6.38,6.38,0.24,+3.91%,0,75
2025-06-06,6.14,6.14,6.14,6.14,0.57,+10.23%,0,75
2025-06-05,5.57,5.57,5.57,5.57,0.31,+5.89%,0,75
2025-06-04,5.26,5.26,5.26,5.26,-0.47,-8.20%,0,75
2025-06-03,5.37,5.73,5.37,5.73,0.61,+11.91%,5,75
2025-06-02,5.12,5.12,5.12,5.12,0.75,+17.16%,0,75
2025-05-30,4.3,4.43,4.3,4.37,-0.28,-6.02%,6,75
2025-05-29,4.65,4.65,4.65,4.65,-0.66,-12.43%,69,75
2025-05-28,5.32,5.32,5.31,5.31,0.3,+5.99%,1,12
2025-05-27,5.01,5.01,5.01,5.01,-0.49,-8.91%,0,13
2025-05-23,5.5,5.5,5.5,5.5,0.19,+3.58%,0,13
2025-05-22,5.3,5.31,5.3,5.31,-0.1,-1.85%,1,13
2025-05-21,5.53,5.53,5.37,5.41,-0.13,-2.35%,3,14
2025-05-20,5.43,5.54,5.43,5.54,-0.05,-0.89%,1,17
2025-05-19,5.56,5.59,5.56,5.59,-0.06,-1.06%,1,18
2025-05-16,5.65,5.65,5.65,5.65,0.37,+7.01%,0,19
2025-05-15,5.26,5.28,5.16,5.28,-0.82,-13.44%,2,19
2025-05-14,6.1,6.1,6.1,6.1,-0.41,-6.30%,0,17
2025-05-13,5.84,6.51,5.84,6.51,0.93,+16.67%,11,17
2025-05-12,5.58,5.58,5.58,5.58,0.39,+7.51%,0,18
2025-05-09,5.14,5.2,5.14,5.19,0.41,+8.58%,6,18
2025-05-08,4.78,4.78,4.78,4.78,0.74,+18.32%,0,18
2025-05-07,4.04,4.04,4.04,4.04,-0.55,-11.98%,0,18
2025-05-06,4.59,4.59,4.59,4.59,0.78,+20.47%,0,18
2025-05-05,3.88,3.94,3.81,3.81,-0.74,-16.26%,3,18
2025-05-02,4.55,4.55,4.55,4.55,-0.44,-8.82%,0,18
2025-05-01,4.18,4.99,3.96,4.99,0.41,+8.95%,2,18
2025-04-30,5.21,5.21,4.58,4.58,-0.86,-15.81%,12,16
2025-04-29,5.44,5.44,5.44,5.44,-0.65,-10.67%,0,12
2025-04-28,6.09,6.09,6.09,6.09,-0.48,-7.31%,0,12
2025-04-25,6.57,6.57,6.57,6.57,0.02,+0.31%,0,12
2025-04-24,6.55,6.55,6.55,6.55,0.32,+5.14%,0,12
2025-04-23,6.23,6.23,6.23,6.23,-0.64,-9.32%,0,12
2025-04-22,6.87,6.87,6.87,6.87,0.74,+12.07%,0,12
2025-04-21,6.13,6.13,6.13,6.13,-1.05,-14.62%,0,12
2025-04-17,7.18,7.18,7.18,7.18,1.28,+21.69%,0,12
