Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-22,3.15,3.36,3.05,3.17,0.01,+0.32%,53,174
2025-08-21,2.92,3.16,2.59,3.16,0.44,+16.18%,37,166
2025-08-20,2.51,2.86,2.46,2.72,0.47,+20.89%,48,166
2025-08-19,2.5,2.52,2.22,2.25,-0.56,-19.93%,114,171
2025-08-18,2.48,3.01,2.26,2.81,0.17,+6.44%,63,179
2025-08-15,2.8,2.96,2.64,2.64,-0.65,-19.76%,25,148
2025-08-14,2.61,3.32,2.61,3.29,0.71,+27.52%,46,157
2025-08-13,2.79,2.79,2.41,2.58,-0.35,-11.95%,34,185
2025-08-12,2.93,2.93,2.93,2.93,-0.49,-14.33%,1,191
2025-08-11,3.42,3.42,3.42,3.42,-0.09,-2.56%,0,190
2025-08-08,3.75,3.75,3.51,3.51,-0.12,-3.31%,5,190
2025-08-07,3.63,3.63,3.63,3.63,-0.34,-8.56%,0,195
2025-08-06,3.78,3.97,3.78,3.97,-0.55,-12.17%,11,195
2025-08-05,4.98,4.98,4.52,4.52,-0.89,-16.45%,1,206
2025-08-04,5.41,5.41,5.41,5.41,-0.81,-13.02%,0,205
2025-08-01,6.22,6.22,6.22,6.22,-1.5,-19.43%,0,205
2025-07-31,7.72,7.72,7.72,7.72,-0.57,-6.88%,0,205
2025-07-30,8.29,8.29,8.29,8.29,0.58,+7.52%,0,205
2025-07-29,7.71,7.71,7.71,7.71,1.92,+33.16%,0,205
2025-07-28,5.79,5.79,5.79,5.79,1.19,+25.87%,0,205
2025-07-25,4.6,4.6,4.6,4.6,-0.59,-11.37%,0,205
2025-07-24,5.19,5.19,5.19,5.19,0.44,+9.26%,0,205
2025-07-23,4.75,4.75,4.75,4.75,-0.03,-0.63%,0,205
2025-07-22,4.78,4.78,4.78,4.78,-0.37,-7.18%,0,205
2025-07-21,5.15,5.15,5.15,5.15,-0.12,-2.28%,0,205
2025-07-18,5.27,5.27,5.27,5.27,-0.15,-2.77%,0,205
2025-07-17,5.42,5.42,5.42,5.42,0.55,+11.29%,0,205
2025-07-16,4.87,4.87,4.87,4.87,-0.14,-2.79%,0,205
2025-07-15,5.01,5.01,5.01,5.01,-0.38,-7.05%,0,205
2025-07-14,5.39,5.39,5.39,5.39,-0.88,-14.04%,0,205
2025-07-11,6.27,6.27,6.27,6.27,1.17,+22.94%,0,205
2025-07-10,5.1,5.1,5.1,5.1,-0.93,-15.42%,0,205
