Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-22,5.11,5.11,5.11,5.11,0.07,+1.39%,1,829
2025-08-21,5,5.04,5,5.04,0.6,+13.51%,1,829
2025-08-20,4.44,4.44,4.44,4.44,0.65,+17.15%,0,828
2025-08-19,3.79,3.79,3.79,3.79,-0.74,-16.34%,0,828
2025-08-18,3.74,4.53,3.74,4.53,0.33,+7.86%,4,828
2025-08-15,4.2,4.2,4.2,4.2,-0.79,-15.83%,1,826
2025-08-14,4.99,4.99,4.99,4.99,0.86,+20.82%,0,825
2025-08-13,4.13,4.13,4.13,4.13,-0.43,-9.43%,0,825
2025-08-12,4.56,4.56,4.56,4.56,-0.57,-11.11%,0,825
2025-08-11,5.13,5.13,5.13,5.13,-0.08,-1.54%,1,825
2025-08-08,5.21,5.21,5.21,5.21,-0.1,-1.88%,0,824
2025-08-07,5.31,5.31,5.31,5.31,-0.37,-6.51%,0,824
2025-08-06,5.68,5.68,5.68,5.68,-0.64,-10.13%,0,824
2025-08-05,7.2,7.2,6.32,6.32,-0.97,-13.31%,36,824
2025-08-04,7.29,7.29,7.29,7.29,-0.88,-10.77%,1,788
2025-08-01,8.17,8.17,8.17,8.17,-1.66,-16.89%,0,788
2025-07-31,9.83,9.83,9.83,9.83,-0.61,-5.84%,0,788
2025-07-30,10.44,10.44,10.44,10.44,0.61,+6.21%,0,788
2025-07-29,9.83,9.83,9.83,9.83,2.07,+26.68%,0,788
2025-07-28,7.76,7.76,7.76,7.76,1.33,+20.68%,0,788
2025-07-25,6.43,6.43,6.43,6.43,-0.66,-9.31%,0,788
2025-07-24,7.09,7.09,7.09,7.09,0.51,+7.75%,1,788
2025-07-23,6.58,6.58,6.58,6.58,-0.02,-0.30%,1,788
2025-07-22,6.6,6.6,6.6,6.6,-0.43,-6.12%,0,788
2025-07-21,7.03,7.03,7.03,7.03,-0.1,-1.40%,0,788
2025-07-18,7.13,7.13,7.13,7.13,-0.14,-1.93%,0,788
2025-07-17,7.27,7.27,7.27,7.27,0.66,+9.98%,0,788
2025-07-16,6.61,6.61,6.61,6.61,-0.14,-2.07%,0,788
2025-07-15,6.75,6.75,6.75,6.75,-0.41,-5.73%,0,788
2025-07-14,7.16,7.16,7.16,7.16,-0.92,-11.39%,0,788
2025-07-11,8.08,8.08,8.08,8.08,1.27,+18.65%,0,788
2025-07-10,6.81,6.81,6.81,6.81,-1.06,-13.47%,0,788
2025-07-09,7.87,7.87,7.87,7.87,-0.1,-1.25%,0,788
2025-07-08,7.97,7.97,7.97,7.97,0.36,+4.73%,1,788
2025-07-07,7.61,7.61,7.61,7.61,0.52,+7.33%,0,787
2025-07-03,7.09,7.09,7.09,7.09,-0.35,-4.70%,0,787
2025-07-02,7.44,7.44,7.44,7.44,1.28,+20.78%,0,787
2025-07-01,6.16,6.16,6.16,6.16,0.18,+3.01%,0,787
2025-06-30,6.08,6.08,5.98,5.98,-0.23,-3.70%,6,787
2025-06-27,6.21,6.21,6.21,6.21,0.1,+1.64%,0,782
2025-06-26,6.11,6.11,6.11,6.11,0.25,+4.27%,0,782
2025-06-25,5.86,5.86,5.86,5.86,-0.08,-1.35%,0,782
2025-06-24,5.94,5.94,5.94,5.94,-3.12,-34.44%,0,782
2025-06-23,9.06,9.06,9.06,9.06,-3.95,-30.36%,0,782
2025-06-20,12.9,13.01,12.9,13.01,0,0.00%,1,782
2025-06-18,13.01,13.01,13.01,13.01,0.02,+0.15%,0,783
2025-06-17,12.98,12.99,12.98,12.99,2.53,+24.19%,0,783
2025-06-16,10.46,10.46,10.46,10.46,-0.62,-5.60%,0,783
2025-06-13,11.08,11.08,11.08,11.08,3.32,+42.78%,0,783
2025-06-12,7.76,7.76,7.76,7.76,-0.1,-1.27%,0,783
2025-06-11,7.86,7.86,7.86,7.86,1.98,+33.67%,0,783
2025-06-10,5.88,5.88,5.88,5.88,-0.17,-2.81%,0,783
2025-06-09,6.04,6.05,5.76,6.05,0.24,+4.13%,3,783
2025-06-06,5.81,5.81,5.81,5.81,0.54,+10.25%,200,783
2025-06-05,5.27,5.27,5.27,5.27,0.31,+6.25%,2,783
2025-06-04,4.85,4.96,4.85,4.96,-0.47,-8.66%,2,783
2025-06-03,5.43,5.43,5.43,5.43,0.59,+12.19%,0,782
2025-06-02,4.87,5.02,4.84,4.84,0.72,+17.48%,5,782
2025-05-30,4.05,4.18,3.98,4.12,-0.26,-5.94%,131,779
2025-05-29,4.46,4.47,4.38,4.38,-0.64,-12.75%,102,733
2025-05-28,5.08,5.1,5.01,5.02,0.28,+5.91%,23,705
2025-05-27,4.74,4.74,4.74,4.74,-0.48,-9.20%,0,705
2025-05-23,5.22,5.22,5.22,5.22,0.18,+3.57%,0,705
2025-05-22,5.04,5.04,5.04,5.04,-0.09,-1.75%,0,705
2025-05-21,5.09,5.13,5.09,5.13,-0.11,-2.10%,1,705
2025-05-20,5.24,5.24,5.24,5.24,-0.05,-0.95%,0,705
2025-05-19,5.22,5.29,5.22,5.29,-0.07,-1.31%,1,705
2025-05-16,5.36,5.36,5.36,5.36,0.37,+7.41%,0,705
2025-05-15,4.96,4.99,4.96,4.99,-0.8,-13.82%,13,705
2025-05-14,5.79,5.79,5.79,5.79,-0.4,-6.46%,0,700
2025-05-13,6.19,6.2,6.19,6.19,0.9,+17.01%,11,700
2025-05-12,5.29,5.29,5.29,5.29,0.38,+7.74%,0,700
2025-05-09,4.91,4.91,4.91,4.91,0.38,+8.39%,0,700
2025-05-08,4.53,4.53,4.53,4.53,0.72,+18.90%,0,700
2025-05-07,3.81,3.81,3.81,3.81,-0.54,-12.41%,0,700
2025-05-06,4.35,4.35,4.35,4.35,0.75,+20.83%,0,700
2025-05-05,3.6,3.6,3.6,3.6,-0.72,-16.67%,0,700
2025-05-02,4.32,4.32,4.32,4.32,-0.42,-8.86%,0,700
2025-05-01,4.74,4.74,4.74,4.74,0.39,+8.97%,6,700
2025-04-30,4.35,4.35,4.35,4.35,-0.82,-15.86%,0,700
2025-04-29,5.17,5.17,5.17,5.17,-0.63,-10.86%,0,700
2025-04-28,5.8,5.8,5.8,5.8,-0.48,-7.64%,0,700
2025-04-25,6.28,6.28,6.28,6.28,0.03,+0.48%,0,700
2025-04-24,6.25,6.25,6.25,6.25,0.3,+5.04%,0,700
2025-04-23,5.95,5.95,5.95,5.95,-0.62,-9.44%,0,700
2025-04-22,6.57,6.57,6.57,6.57,0.72,+12.31%,0,700
2025-04-21,5.85,5.85,5.85,5.85,-1.03,-14.97%,0,700
2025-04-17,6.88,6.88,6.88,6.88,1.25,+22.20%,0,700
2025-04-16,5.63,5.63,5.63,5.63,0.46,+8.90%,0,700
2025-04-15,5.38,5.38,5.17,5.17,-0.45,-8.01%,12,700
2025-04-14,5.62,5.62,5.62,5.62,-0.08,-1.40%,0,700
2025-04-11,5.7,5.7,5.7,5.7,0.61,+11.98%,0,700
2025-04-10,4.96,5.09,4.96,5.09,-0.67,-11.63%,5,700
2025-04-09,4.3,5.76,4.3,5.76,0.75,+14.97%,3,700
"Downloaded from Barchart.com as of 08-25-2025 12:45pm CDT"
