Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,1.02,1.46,1.02,1.41,0.41,+41.00%,789,0
2025-08-22,0.97,1.09,0.96,1,-0.03,-2.91%,534,6380
2025-08-21,0.93,1.07,0.8,1.03,0.18,+21.18%,714,6445
2025-08-20,0.72,0.96,0.72,0.85,0.14,+19.72%,1502,6228
2025-08-19,0.85,0.87,0.71,0.71,-0.23,-24.47%,268,5335
2025-08-18,0.88,1.06,0.72,0.94,-0.05,-5.05%,1705,5338
2025-08-15,1.33,1.36,0.99,0.99,-0.31,-23.85%,590,4842
2025-08-14,1.06,1.34,0.98,1.3,0.38,+41.30%,1270,4635
2025-08-13,1.06,1.08,0.8,0.92,-0.16,-14.81%,1203,4486
2025-08-12,1.46,1.5,1.05,1.08,-0.29,-21.17%,1763,3446
2025-08-11,1.35,1.51,1.24,1.37,-0.09,-6.16%,728,2212
2025-08-08,1.42,1.76,1.41,1.46,-0.11,-7.01%,891,1890
2025-08-07,1.96,2,1.57,1.57,-0.25,-13.74%,132,2254
2025-08-06,2.68,2.85,1.77,1.82,-0.38,-17.27%,355,2329
2025-08-05,2.54,2.54,2.2,2.2,-0.67,-23.34%,936,2298
2025-08-04,2.84,3.18,2.61,2.87,-0.65,-18.47%,774,1883
2025-08-01,3.55,3.6,3.52,3.52,-1.05,-22.98%,173,2093
2025-07-31,4.57,4.57,4.57,4.57,-0.48,-9.50%,17,1957
2025-07-30,4.75,5.18,4.75,5.05,0.5,+10.99%,48,1942
2025-07-29,3.41,4.55,3.41,4.55,1.49,+48.69%,119,1943
2025-07-28,2.57,3.16,2.57,3.06,0.85,+38.46%,51,1936
2025-07-25,2.6,2.6,2.21,2.21,-0.39,-15.00%,23,1942
2025-07-24,2.35,2.67,2.35,2.6,0.29,+12.55%,78,1933
2025-07-23,2.21,2.38,2.21,2.31,-0.04,-1.70%,126,1970
2025-07-22,2.42,2.42,2.32,2.35,-0.25,-9.62%,83,2016
2025-07-21,2.45,2.6,2.44,2.6,-0.12,-4.41%,68,1956
2025-07-18,2.77,2.77,2.72,2.72,-0.15,-5.23%,189,1893
2025-07-17,2.69,2.91,2.69,2.87,0.32,+12.55%,171,1987
2025-07-16,2.53,2.55,2.53,2.55,-0.11,-4.14%,88,1940
2025-07-15,2.83,2.83,2.66,2.66,-0.32,-10.74%,96,1857
2025-07-14,3.74,3.74,2.97,2.98,-0.73,-19.68%,145,1792
2025-07-11,3.71,3.71,3.71,3.71,0.91,+32.50%,234,1706
2025-07-10,2.85,2.9,2.8,2.8,-0.67,-19.31%,242,1641
2025-07-09,3.54,3.68,3.47,3.47,-0.12,-3.34%,194,1768
2025-07-08,3.58,3.59,3.58,3.59,0.17,+4.97%,2,1667
2025-07-07,2.66,3.42,2.66,3.42,0.25,+7.89%,97,1666
2025-07-03,3.08,3.25,3.08,3.17,-0.37,-10.45%,189,1628
2025-07-02,3.35,3.54,3.35,3.54,0.93,+35.63%,7,1569
2025-07-01,2.57,2.61,2.5,2.61,0.07,+2.76%,154,1564
2025-06-30,2.56,2.61,2.46,2.54,-0.21,-7.64%,215,1667
2025-06-27,2.75,2.75,2.75,2.75,0.02,+0.73%,2,1651
2025-06-26,2.78,2.81,2.73,2.73,0.13,+5.00%,2,1651
2025-06-25,2.73,2.84,2.6,2.6,-0.08,-2.99%,194,1651
2025-06-24,4.07,4.07,2.68,2.68,-2.35,-46.72%,140,1494
2025-06-23,5.09,5.09,4.57,5.03,-3.46,-40.75%,11,1405
2025-06-20,8.49,8.49,8.49,8.49,0.01,+0.12%,1,1405
2025-06-18,8.48,8.48,8.48,8.48,-0.02,-0.24%,0,1406
2025-06-17,8.5,8.5,8.5,8.5,2.29,+36.88%,0,1406
2025-06-16,6.21,6.21,6.21,6.21,-0.44,-6.62%,1120,1407
