Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,1.35,1.91,1.3,1.83,0.51,+38.64%,986,0
2025-08-22,1.31,1.46,1.27,1.32,-0.04,-2.94%,2558,10608
2025-08-21,1.29,1.39,1.04,1.36,0.23,+20.35%,2236,10369
2025-08-20,1.04,1.24,1.02,1.13,0.2,+21.51%,1049,10496
2025-08-19,1.25,1.25,0.9,0.93,-0.29,-23.77%,1851,10646
2025-08-18,1.07,1.37,0.92,1.22,-0.03,-2.40%,1728,10602
2025-08-15,1.66,1.67,1.25,1.25,-0.37,-22.84%,705,10409
2025-08-14,1.34,1.7,1.27,1.62,0.45,+38.46%,958,10260
2025-08-13,1.36,1.4,1.02,1.17,-0.2,-14.60%,3565,10295
2025-08-12,1.75,1.83,1.37,1.37,-0.33,-19.41%,1153,9648
2025-08-11,1.51,1.99,1.51,1.7,-0.1,-5.56%,1457,9186
2025-08-08,1.9,2.1,1.6,1.8,-0.12,-6.25%,652,9676
2025-08-07,2.46,2.46,1.86,1.92,-0.27,-12.33%,590,9758
2025-08-06,2.82,3.1,2.1,2.19,-0.42,-16.09%,750,9420
2025-08-05,3,3,2.58,2.61,-0.72,-21.62%,190,9331
2025-08-04,3.11,3.61,3.11,3.33,-0.69,-17.16%,395,9317
2025-08-01,4.02,4.02,4.02,4.02,-1.16,-22.39%,1,9211
2025-07-31,5.25,5.25,5.18,5.18,-0.5,-8.80%,201,9210
2025-07-30,5.4,5.68,5.38,5.68,0.52,+10.08%,71,9010
2025-07-29,4.08,5.16,4.06,5.16,1.6,+44.94%,293,9010
2025-07-28,2.64,3.56,2.64,3.56,0.93,+35.36%,11,9049
2025-07-25,3.33,3.33,2.63,2.63,-0.44,-14.33%,219,9047
2025-07-24,2.97,3.24,2.82,3.07,0.33,+12.04%,663,9082
2025-07-23,2.8,2.8,2.62,2.74,-0.05,-1.79%,477,8831
2025-07-22,2.95,2.95,2.79,2.79,-0.27,-8.82%,124,8585
2025-07-21,3.11,3.11,2.88,3.06,-0.13,-4.08%,158,8477
2025-07-18,3.44,3.8,3.19,3.19,-0.15,-4.49%,38,8461
2025-07-17,3.06,3.37,3.06,3.34,0.37,+12.46%,519,8459
2025-07-16,2.85,2.97,2.78,2.97,-0.12,-3.88%,275,8158
2025-07-15,3.26,3.26,3.09,3.09,-0.33,-9.65%,231,8157
2025-07-14,3.42,3.42,3.42,3.42,-0.77,-18.38%,265,7964
2025-07-11,4.07,4.19,4.07,4.19,0.97,+30.12%,384,7854
2025-07-10,3.22,3.22,3.22,3.22,-0.73,-18.48%,186,7947
2025-07-09,3.95,3.95,3.95,3.95,-0.12,-2.95%,67,8083
2025-07-08,3.85,4.07,3.85,4.07,0.2,+5.17%,71,8098
2025-07-07,3.58,3.87,3.58,3.87,0.28,+7.80%,20,8109
2025-07-03,3.63,3.66,3.59,3.59,-0.38,-9.57%,7,8110
2025-07-02,3.36,3.97,3.36,3.97,0.99,+33.22%,149,8111
2025-07-01,2.95,2.98,2.95,2.98,0.08,+2.76%,304,8111
2025-06-30,2.9,2.9,2.84,2.9,-0.22,-7.05%,146,8060
2025-06-27,3.19,3.23,3.05,3.12,0.03,+0.97%,108,8073
2025-06-26,3.07,3.44,3.03,3.09,0.15,+5.10%,230,8072
2025-06-25,3.01,3.03,2.94,2.94,-0.08,-2.65%,388,7915
2025-06-24,4.03,4.04,3.02,3.02,-2.48,-45.09%,1048,7608
2025-06-23,5.81,5.81,4.9,5.5,-3.54,-39.16%,725,7157
2025-06-20,9.04,9.04,9.04,9.04,0.01,+0.11%,0,6874
2025-06-18,8.1,9.03,8.1,9.03,-0.03,-0.33%,30,6874
2025-06-17,9.06,9.06,9.06,9.06,2.35,+35.02%,116,6874
2025-06-16,5.8,6.71,5.69,6.71,-0.48,-6.68%,28,6863
2025-06-13,7.19,7.19,7.19,7.19,2.79,+63.41%,61,6858
2025-06-12,4.02,4.75,3.87,4.4,0.03,+0.69%,578,6846
2025-06-11,3.02,4.37,3.02,4.37,1.56,+55.52%,433,6806
2025-06-10,2.92,3.14,2.81,2.81,-0.13,-4.42%,1083,6827
2025-06-09,2.85,2.94,2.85,2.94,0.16,+5.76%,7,5921
2025-06-06,2.78,2.79,2.74,2.78,0.31,+12.55%,4,5915
2025-06-05,2.65,2.65,2.47,2.47,0.14,+6.01%,203,5914
2025-06-04,2.52,2.53,2.28,2.33,-0.29,-11.07%,68,5911
2025-06-03,2.46,2.67,2.43,2.62,0.33,+14.41%,52,5921
2025-06-02,2.19,2.65,2.19,2.29,0.38,+19.90%,53,5921
2025-05-30,2.15,2.15,1.82,1.91,-0.15,-7.28%,1121,5900
2025-05-29,2.5,2.5,2.06,2.06,-0.36,-14.88%,3290,5233
2025-05-28,2.43,2.43,2.36,2.42,0.12,+5.22%,1262,3480
2025-05-27,2.4,2.4,2.21,2.3,-0.33,-12.55%,58,2901
2025-05-23,2.65,2.65,2.6,2.63,0.12,+4.78%,3,2884
2025-05-22,2.34,2.51,2.34,2.51,0.03,+1.21%,16,2884
2025-05-21,2.48,2.48,2.48,2.48,0,0.00%,270,2878
2025-05-20,2.49,2.49,2.39,2.48,-0.04,-1.59%,18,2699
2025-05-19,2.52,2.52,2.52,2.52,-0.05,-1.95%,0,2683
2025-05-16,2.38,2.57,2.35,2.57,0.24,+10.30%,10,2683
2025-05-15,2.26,2.33,2.26,2.33,-0.51,-17.96%,9,2683
2025-05-14,2.84,2.84,2.84,2.84,-0.27,-8.68%,0,2683
2025-05-13,2.68,3.11,2.68,3.11,0.56,+21.96%,4,2683
2025-05-12,3.02,3.03,2.55,2.55,0.15,+6.25%,10,2681
2025-05-09,2.6,2.6,2.4,2.4,0.19,+8.60%,107,2675
2025-05-08,2.04,2.21,2.04,2.21,0.4,+22.10%,114,2620
