Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,1.18,1.67,1.14,1.62,0.47,+40.87%,133,0
2025-08-22,1.18,1.27,1.09,1.15,-0.04,-3.36%,232,2195
2025-08-21,1.09,1.22,0.89,1.19,0.21,+21.43%,1095,2221
2025-08-20,0.82,1.1,0.82,0.98,0.17,+20.99%,349,1776
2025-08-19,0.97,0.97,0.79,0.81,-0.26,-24.30%,239,1642
2025-08-18,1.09,1.21,0.82,1.07,-0.05,-4.46%,635,1585
2025-08-15,1.49,1.52,1.12,1.12,-0.33,-22.76%,84,1362
2025-08-14,1.14,1.5,1.14,1.45,0.41,+39.42%,228,1360
2025-08-13,1.1,1.11,1.02,1.04,-0.18,-14.75%,54,1527
2025-08-12,1.58,1.58,1.22,1.22,-0.3,-19.74%,109,1521
2025-08-11,1.52,1.52,1.49,1.52,-0.1,-6.17%,131,1463
2025-08-08,1.74,1.81,1.57,1.62,-0.12,-6.90%,200,1534
2025-08-07,1.94,2.16,1.69,1.74,-0.26,-13.00%,89,1476
2025-08-06,2.86,3,1.9,2,-0.4,-16.67%,978,1514
2025-08-05,2.79,2.79,2.4,2.4,-0.69,-22.33%,461,1417
2025-08-04,3.16,3.34,2.94,3.09,-0.67,-17.82%,342,1178
2025-08-01,3.73,3.76,3.73,3.76,-1.11,-22.79%,23,1060
2025-07-31,4.92,4.92,4.87,4.87,-0.49,-9.14%,133,1075
2025-07-30,5.4,5.4,5.36,5.36,0.51,+10.52%,1,942
2025-07-29,3.74,4.85,3.74,4.85,1.55,+46.97%,53,942
2025-07-28,2.79,3.3,2.79,3.3,0.89,+36.93%,82,923
2025-07-25,2.76,2.76,2.41,2.41,-0.42,-14.84%,61,863
2025-07-24,2.95,2.95,2.7,2.83,0.31,+12.30%,306,837
2025-07-23,2.39,2.52,2.39,2.52,-0.04,-1.56%,1,561
2025-07-22,2.53,2.56,2.5,2.56,-0.26,-9.22%,19,561
2025-07-21,2.82,2.82,2.82,2.82,-0.13,-4.41%,0,557
2025-07-18,3.39,3.51,2.95,2.95,-0.15,-4.84%,110,557
2025-07-17,3.04,3.1,3.04,3.1,0.34,+12.32%,14,457
2025-07-16,2.82,2.82,2.76,2.76,-0.11,-3.83%,3,457
2025-07-15,3.16,3.16,2.87,2.87,-0.33,-10.31%,9,456
2025-07-14,3.2,3.2,3.2,3.2,-0.75,-18.99%,3,459
2025-07-11,3.95,3.95,3.95,3.95,0.95,+31.67%,76,458
2025-07-10,3,3,3,3,-0.71,-19.14%,24,455
2025-07-09,3.87,3.87,3.71,3.71,-0.11,-2.88%,80,447
2025-07-08,3.82,3.82,3.82,3.82,0.18,+4.95%,10,367
2025-07-07,2.97,3.64,2.97,3.64,0.26,+7.69%,1,357
2025-07-03,3.47,3.47,3.32,3.38,-0.37,-9.87%,55,357
2025-07-02,2.87,3.75,2.87,3.75,0.96,+34.41%,6,370
2025-07-01,2.8,2.84,2.72,2.79,0.07,+2.57%,4,369
2025-06-30,2.72,2.72,2.72,2.72,-0.21,-7.17%,0,369
2025-06-27,3.02,3.02,2.8,2.93,0.03,+1.03%,5,369
2025-06-26,2.79,3.21,2.79,2.9,0.14,+5.07%,46,367
2025-06-25,3.33,3.33,2.76,2.76,-0.08,-2.82%,17,364
2025-06-24,3.82,3.82,2.84,2.84,-2.42,-46.01%,53,367
2025-06-23,5.26,5.26,5.26,5.26,-3.5,-39.95%,0,365
2025-06-20,8.76,8.76,8.76,8.76,0.01,+0.11%,0,365
2025-06-18,8.27,8.75,8.27,8.75,-0.03,-0.34%,1,365
2025-06-17,8.78,8.78,8.78,8.78,2.33,+36.12%,0,365
2025-06-16,6.45,6.45,6.45,6.45,-0.47,-6.79%,2,365
2025-06-13,6.92,6.92,6.92,6.92,2.74,+65.55%,1,367
