Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,2.93,3.12,2.9,3.12,0.28,+9.86%,23,0
2025-08-22,2.79,3,2.73,2.84,0,0.00%,276,2649
2025-08-21,2.53,2.89,2.28,2.84,0.41,+16.87%,162,2693
2025-08-20,2.17,2.63,2.03,2.43,0.43,+21.50%,352,2691
2025-08-19,2.35,2.36,1.95,2,-0.52,-20.63%,915,2691
2025-08-18,2.22,2.63,1.96,2.52,0.12,+5.00%,1017,2576
2025-08-15,2.98,2.98,2.4,2.4,-0.61,-20.27%,2156,2470
2025-08-14,2.51,3.01,2.35,3.01,0.68,+29.18%,1399,2102
2025-08-13,2.71,2.71,2.06,2.33,-0.32,-12.08%,352,1087
2025-08-12,3.12,3.16,2.65,2.65,-0.48,-15.34%,18,1009
2025-08-11,3.25,3.25,3.13,3.13,-0.08,-2.49%,1,1009
2025-08-08,2.94,3.21,2.94,3.21,-0.13,-3.89%,103,1008
2025-08-07,3.91,3.92,3.34,3.34,-0.32,-8.74%,40,906
2025-08-06,3.65,3.66,3.65,3.66,-0.54,-12.86%,5,906
2025-08-05,4.56,4.56,4.2,4.2,-0.87,-17.16%,13,911
2025-08-04,5.07,5.07,5.07,5.07,-0.8,-13.63%,2,923
2025-08-01,5.87,5.87,5.87,5.87,-1.46,-19.92%,0,925
2025-07-31,7.33,7.33,7.33,7.33,-0.56,-7.10%,0,925
2025-07-30,7.89,7.89,7.89,7.89,0.57,+7.79%,0,925
2025-07-29,6.08,7.32,6.08,7.32,1.89,+34.81%,26,925
2025-07-28,5.43,5.43,5.43,5.43,1.16,+27.17%,0,910
2025-07-25,4.27,4.27,4.27,4.27,-0.57,-11.78%,0,910
2025-07-24,4.78,5,4.47,4.84,0.42,+9.50%,13,910
2025-07-23,4.42,4.42,4.42,4.42,-0.04,-0.90%,11,900
2025-07-22,4.46,4.46,4.46,4.46,-0.35,-7.28%,5,899
2025-07-21,4.81,4.81,4.81,4.81,-0.12,-2.43%,0,899
2025-07-18,4.93,4.93,4.93,4.93,-0.15,-2.95%,0,899
2025-07-17,5.13,5.13,5.08,5.08,0.52,+11.40%,6,899
2025-07-16,4.32,4.56,4.32,4.56,-0.13,-2.77%,9,899
2025-07-15,4.69,4.69,4.69,4.69,-0.38,-7.50%,0,908
