Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,0.66,0.96,0.62,0.91,0.26,+40.00%,507,0
2025-08-22,0.66,0.71,0.62,0.65,-0.02,-2.99%,88,4526
2025-08-21,0.61,0.7,0.52,0.67,0.12,+21.82%,578,4519
2025-08-20,0.53,0.63,0.49,0.55,0.08,+17.02%,367,4711
2025-08-19,0.55,0.56,0.46,0.47,-0.15,-24.19%,55,4866
2025-08-18,0.62,0.71,0.49,0.62,-0.08,-11.43%,2233,4868
2025-08-15,0.96,1,0.7,0.7,-0.23,-24.73%,1045,4466
2025-08-14,0.74,0.96,0.72,0.93,0.29,+45.31%,355,3509
2025-08-13,0.75,0.75,0.57,0.64,-0.11,-14.67%,1118,3744
2025-08-12,1,1.08,0.75,0.75,-0.22,-22.68%,1422,2867
2025-08-11,0.96,1.14,0.93,0.97,-0.09,-8.49%,150,1952
2025-08-08,1.14,1.21,0.98,1.06,-0.1,-8.62%,603,1895
2025-08-07,1.57,1.59,1.14,1.16,-0.21,-15.33%,40,1382
2025-08-06,2.13,2.13,1.28,1.37,-0.33,-19.41%,291,1377
2025-08-05,1.99,1.99,1.7,1.7,-0.57,-25.11%,26,1275
2025-08-04,2.12,2.53,2.09,2.27,-0.59,-20.63%,176,1285
2025-08-01,3.56,3.79,2.81,2.86,-0.89,-23.73%,27,1194
2025-07-31,3.43,3.75,3.43,3.75,-0.44,-10.50%,70,1191
2025-07-30,4.19,4.19,4.19,4.19,0.45,+12.03%,56,1219
2025-07-29,2.84,3.74,2.84,3.74,1.33,+55.19%,78,1255
2025-07-28,1.78,2.45,1.78,2.41,0.71,+41.76%,94,1197
2025-07-25,1.7,1.7,1.7,1.7,-0.32,-15.84%,4,1258
2025-07-24,1.81,2.02,1.81,2.02,0.25,+14.12%,1,1257
2025-07-23,1.68,1.77,1.68,1.77,-0.03,-1.67%,28,1257
2025-07-22,1.8,1.8,1.8,1.8,-0.21,-10.45%,21,1257
2025-07-21,1.91,2.01,1.91,2.01,-0.12,-5.63%,110,1256
2025-07-18,2.62,2.62,2.13,2.13,-0.14,-6.17%,60,1196
2025-07-17,2.27,2.27,2.27,2.27,0.24,+11.82%,0,1184
2025-07-16,2.03,2.03,2.03,2.03,-0.1,-4.69%,5,1184
2025-07-15,2.33,2.33,2.13,2.13,-0.28,-11.62%,35,1181
2025-07-14,2.41,2.41,2.41,2.41,-0.67,-21.75%,1,1149
2025-07-11,2.74,3.08,2.74,3.08,0.82,+36.28%,28,1149
2025-07-10,2.26,2.26,2.26,2.26,-0.58,-20.42%,1,1122
2025-07-09,2.84,2.84,2.84,2.84,-0.12,-4.05%,1,1122
2025-07-08,2.69,2.96,2.69,2.96,0.14,+4.96%,1,1122
2025-07-07,2.82,2.82,2.82,2.82,0.2,+7.63%,0,1122
2025-07-03,2.68,2.68,2.62,2.62,-0.37,-12.37%,5,1122
2025-07-02,2.17,2.99,2.17,2.99,0.86,+40.38%,197,1117
2025-07-01,2.11,2.21,2.11,2.13,0.05,+2.40%,93,1030
2025-06-30,2.16,2.16,2.08,2.08,-0.19,-8.37%,24,937
2025-06-27,2.36,2.36,2.27,2.27,0,0.00%,127,933
2025-06-26,2.15,2.56,2.15,2.27,0.12,+5.58%,164,808
2025-06-25,2.66,2.66,2.15,2.15,-0.1,-4.44%,21,812
2025-06-24,3.09,3.09,2.25,2.25,-2.13,-48.63%,952,813
2025-06-23,4.38,4.38,4.38,4.38,-3.34,-43.26%,1,228
2025-06-20,7.72,7.72,7.72,7.72,0.01,+0.13%,0,228
2025-06-18,7.71,7.71,7.71,7.71,-0.03,-0.39%,0,228
2025-06-17,7.74,7.74,7.74,7.74,2.23,+40.47%,0,228
2025-06-16,5.49,5.51,4.62,5.51,-0.4,-6.77%,3,228
2025-06-13,5.96,5.96,5.91,5.91,2.5,+73.31%,2,227
2025-06-12,3.59,3.62,3.06,3.41,0.04,+1.19%,6,225
2025-06-11,2.3,3.37,2.3,3.37,1.35,+66.83%,11,230
2025-06-10,2.27,2.27,2.02,2.02,-0.09,-4.27%,4,232
2025-06-09,1.95,2.11,1.95,2.11,0.13,+6.57%,2,233
2025-06-06,1.98,1.98,1.98,1.98,0.22,+12.50%,0,232
2025-06-05,1.84,1.84,1.73,1.76,0.1,+6.02%,5,232
2025-06-04,1.87,1.95,1.66,1.66,-0.23,-12.17%,4,230
2025-06-03,1.89,1.89,1.89,1.89,0.23,+13.86%,0,227
2025-06-02,1.55,1.66,1.55,1.66,0.28,+20.29%,2,227
2025-05-30,1.38,1.38,1.38,1.38,-0.11,-7.38%,0,227
2025-05-29,1.49,1.49,1.49,1.49,-0.28,-15.82%,0,227
2025-05-28,1.77,1.77,1.77,1.77,0.07,+4.12%,0,227
2025-05-27,1.8,1.8,1.7,1.7,-0.26,-13.27%,17,227
2025-05-23,1.96,1.96,1.96,1.96,0.1,+5.38%,0,210
2025-05-22,1.86,1.86,1.86,1.86,0.05,+2.76%,0,210
2025-05-21,1.79,1.81,1.79,1.81,0.04,+2.26%,13,210
2025-05-20,1.79,1.79,1.77,1.77,-0.03,-1.67%,15,197
2025-05-19,1.8,1.8,1.8,1.8,-0.04,-2.17%,0,182
2025-05-16,1.84,1.84,1.84,1.84,0.19,+11.52%,0,182
2025-05-15,1.65,1.65,1.65,1.65,-0.39,-19.12%,0,182
