Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,2.26,3.05,2.23,3.01,0.76,+33.78%,401,0
2025-08-22,2.23,2.41,2.15,2.25,-0.01,-0.44%,689,7042
2025-08-21,1.99,2.31,1.78,2.26,0.35,+18.32%,1094,7288
2025-08-20,1.67,2.07,1.67,1.91,0.35,+22.44%,679,7889
2025-08-19,1.84,1.87,1.54,1.56,-0.45,-22.39%,2441,7813
2025-08-18,1.82,2.19,1.54,2.01,0.06,+3.08%,2018,6107
2025-08-15,2.52,2.59,1.94,1.95,-0.52,-21.05%,381,6294
2025-08-14,2.06,2.47,1.89,2.47,0.6,+32.09%,978,6206
2025-08-13,2.16,2.2,1.68,1.87,-0.29,-13.43%,748,5934
2025-08-12,2.65,2.68,2.12,2.16,-0.43,-16.60%,813,5667
2025-08-11,2.46,2.81,2.33,2.59,-0.09,-3.36%,90,4978
2025-08-08,2.88,2.92,2.33,2.68,-0.13,-4.63%,598,5045
2025-08-07,3.11,3.26,2.79,2.81,-0.3,-9.65%,280,5019
2025-08-06,3.6,3.6,2.91,3.11,-0.5,-13.85%,81,4933
2025-08-05,3.98,3.98,3.61,3.61,-0.82,-18.51%,31,4872
2025-08-04,4.83,4.83,4.03,4.43,-0.77,-14.81%,53,4861
2025-08-01,5.2,5.2,5.2,5.2,-1.37,-20.85%,0,4813
2025-07-31,6.57,6.57,6.57,6.57,-0.54,-7.59%,0,4813
2025-07-30,7.11,7.11,7.11,7.11,0.56,+8.55%,59,4813
2025-07-29,6.55,6.55,6.55,6.55,1.8,+37.89%,5,4754
2025-07-28,4.75,4.75,4.75,4.75,1.09,+29.78%,0,4753
2025-07-25,3.99,3.99,3.66,3.66,-0.53,-12.65%,29,4753
2025-07-24,4.32,4.32,3.93,4.19,0.39,+10.26%,5,4724
2025-07-23,3.61,3.88,3.61,3.8,-0.04,-1.04%,13,4720
2025-07-22,3.94,3.96,3.84,3.84,-0.33,-7.91%,12,4709
2025-07-21,4.17,4.17,4.17,4.17,-0.13,-3.02%,0,4710
2025-07-18,4.3,4.3,4.3,4.3,-0.15,-3.37%,2,4710
2025-07-17,4.11,4.45,4.11,4.45,0.48,+12.09%,13,4708
2025-07-16,3.75,4.13,3.75,3.97,-0.14,-3.41%,38,4720
2025-07-15,4.47,4.47,4.11,4.11,-0.36,-8.05%,46,4684
2025-07-14,4.68,4.68,4.47,4.47,-0.84,-15.82%,12,4656
2025-07-11,5.31,5.31,5.31,5.31,1.1,+26.13%,0,4663
2025-07-10,4.45,4.46,4.21,4.21,-0.86,-16.96%,66,4663
2025-07-09,5.07,5.07,5.07,5.07,-0.12,-2.31%,0,4656
2025-07-08,5.19,5.19,5.19,5.19,0.26,+5.27%,0,4656
2025-07-07,4.41,4.93,4.41,4.93,0.35,+7.64%,13,4656
2025-07-03,4.71,4.71,4.58,4.58,-0.36,-7.29%,1,4644
2025-07-02,3.91,4.94,3.91,4.94,1.09,+28.31%,6,4643
2025-07-01,3.8,3.85,3.8,3.85,0.11,+2.94%,2501,4643
2025-06-30,3.79,3.79,3.74,3.74,-0.24,-6.03%,1002,2144
2025-06-27,4.09,4.09,3.98,3.98,0.06,+1.53%,132,1375
2025-06-26,3.83,4.13,3.83,3.92,0.18,+4.81%,209,1289
2025-06-25,3.9,4.11,3.74,3.74,-0.08,-2.09%,518,1084
2025-06-24,3.82,3.82,3.82,3.82,-2.73,-41.68%,352,709
2025-06-23,6.55,6.55,6.55,6.55,-3.68,-35.97%,0,404
2025-06-20,10.23,10.23,10.23,10.23,0,0.00%,0,404
2025-06-18,10.23,10.23,10.23,10.23,0.01,+0.10%,0,404
2025-06-17,10.22,10.22,10.22,10.22,2.4,+30.69%,0,404
2025-06-16,6.49,7.82,6.49,7.82,-0.55,-6.57%,61,404
2025-06-13,8.37,8.37,8.37,8.37,3.01,+56.16%,90,402
2025-06-12,4.84,5.51,4.82,5.36,-0.01,-0.19%,4,409
2025-06-11,4.08,5.37,4.08,5.37,1.72,+47.12%,103,411
2025-06-10,3.89,3.89,3.65,3.65,-0.15,-3.95%,2,351
2025-06-09,3.52,3.8,3.52,3.8,0.19,+5.26%,6,349
2025-06-06,3.61,3.61,3.61,3.61,0.38,+11.76%,0,348
2025-06-05,3.1,3.23,3.1,3.23,0.2,+6.60%,3,348
2025-06-04,3.27,3.27,2.95,3.03,-0.35,-10.36%,117,345
2025-06-03,3.03,3.45,3.03,3.38,0.41,+13.80%,3,341
2025-06-02,2.87,3.06,2.87,2.97,0.49,+19.76%,3,341
2025-05-30,2.56,2.56,2.45,2.48,-0.18,-6.77%,28,342
2025-05-29,2.78,2.79,2.66,2.66,-0.45,-14.47%,6,362
2025-05-28,3.11,3.14,3.03,3.11,0.17,+5.78%,77,356
2025-05-27,3.01,3.01,2.78,2.94,-0.39,-11.71%,7,355
2025-05-23,3.31,3.33,3.26,3.33,0.14,+4.39%,2,350
2025-05-22,3.19,3.19,3.19,3.19,0,0.00%,0,352
2025-05-21,3.67,3.67,3.13,3.19,-0.05,-1.54%,20,352
2025-05-20,3.2,3.29,3.2,3.24,-0.02,-0.61%,6,342
2025-05-19,3.26,3.26,3.26,3.26,-0.07,-2.10%,0,336
2025-05-16,3.33,3.33,3.33,3.33,0.28,+9.18%,1,336
2025-05-15,2.88,3.05,2.88,3.05,-0.6,-16.44%,2,335
2025-05-14,3.72,3.72,3.65,3.65,-0.32,-8.06%,9,334
2025-05-13,3.97,3.97,3.97,3.97,0.67,+20.30%,168,325
2025-05-12,3.28,3.3,3.28,3.3,0.22,+7.14%,2,157
2025-05-09,3.08,3.08,3.08,3.08,0.25,+8.83%,0,157
2025-05-08,2.58,2.83,2.58,2.83,0.5,+21.46%,64,157
2025-05-07,2.5,2.5,2.33,2.33,-0.41,-14.96%,10,115
2025-05-06,2.67,2.84,2.67,2.74,0.51,+22.87%,9,115
2025-05-05,2.23,2.23,2.23,2.23,-0.54,-19.49%,0,116
2025-05-02,2.77,2.77,2.77,2.77,-0.29,-9.48%,0,116
2025-05-01,2.93,3.06,2.93,3.06,0.26,+9.29%,1,116
2025-04-30,2.79,2.8,2.79,2.8,-0.55,-16.42%,80,115
2025-04-29,3.35,3.35,3.35,3.35,-0.49,-12.76%,0,45
2025-04-28,4.13,4.13,3.84,3.84,-0.37,-8.79%,1,45
2025-04-25,4.21,4.21,4.21,4.21,-0.01,-0.24%,0,46
2025-04-24,4.22,4.22,4.22,4.22,0.22,+5.50%,0,46
2025-04-23,4.44,4.44,4,4,-0.5,-11.11%,1,46
2025-04-22,4.32,4.5,4.32,4.5,0.57,+14.50%,1,45
2025-04-21,3.91,3.93,3.91,3.93,-0.85,-17.78%,1,44
2025-04-17,4.78,4.78,4.78,4.78,1.03,+27.47%,0,43
2025-04-16,3.75,3.75,3.75,3.75,0.41,+12.28%,0,43
2025-04-15,3.34,3.34,3.34,3.34,-0.37,-9.97%,0,43
2025-04-14,3.71,3.71,3.71,3.71,-0.13,-3.39%,0,43
2025-04-11,3.84,3.84,3.84,3.84,0.48,+14.29%,0,43
2025-04-10,3.36,3.36,3.36,3.36,-0.47,-12.27%,0,43
2025-04-09,3.83,3.83,3.83,3.83,0.53,+16.06%,0,43
2025-04-08,3.66,3.66,3.3,3.3,-0.46,-12.23%,5,43
2025-04-07,3.76,3.76,3.76,3.76,-0.31,-7.62%,2,47
2025-04-04,4.07,4.07,4.07,4.07,-1.74,-29.95%,0,45
2025-04-03,5.81,5.81,5.81,5.81,-2.62,-31.08%,0,45
2025-04-02,8.43,8.43,8.43,8.43,0.23,+2.80%,0,45
2025-04-01,8.2,8.2,8.2,8.2,-0.05,-0.61%,0,45
2025-03-31,8.25,8.25,8.25,8.25,1.19,+16.86%,0,45
2025-03-28,7.06,7.06,7.06,7.06,-0.53,-6.98%,0,45
2025-03-27,7.59,7.59,7.59,7.59,0.16,+2.15%,0,45
