Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,0.23,0.26,0.21,0.26,0.06,+30.00%,1566,0
2025-08-22,0.2,0.21,0.2,0.2,-0.01,-4.76%,912,10678
2025-08-21,0.18,0.22,0.18,0.21,0.04,+23.53%,18,9868
2025-08-20,0.18,0.2,0.17,0.17,0.01,+6.25%,82,9867
2025-08-19,0.2,0.2,0.16,0.16,-0.05,-23.81%,87,9878
2025-08-18,0.22,0.24,0.19,0.21,-0.06,-22.22%,1873,9901
2025-08-15,0.37,0.37,0.27,0.27,-0.09,-25.00%,112,8626
2025-08-14,0.27,0.39,0.27,0.36,0.13,+56.52%,4118,8628
2025-08-13,0.25,0.25,0.21,0.23,-0.04,-14.81%,1931,5475
2025-08-12,0.37,0.4,0.25,0.27,-0.08,-22.86%,440,5083
2025-08-11,0.36,0.45,0.35,0.35,-0.06,-14.63%,198,4962
2025-08-08,0.47,0.52,0.39,0.41,-0.06,-12.77%,755,4952
2025-08-07,0.51,0.54,0.46,0.47,-0.13,-21.67%,408,4999
2025-08-06,0.83,1,0.6,0.6,-0.19,-24.05%,306,4898
2025-08-05,0.96,0.96,0.78,0.79,-0.34,-30.09%,199,4889
2025-08-04,1.37,1.39,1.07,1.13,-0.4,-26.14%,464,4986
2025-08-01,2,2.09,1.45,1.53,-0.47,-23.50%,694,5002
2025-07-31,2,2,2,2,-0.29,-12.66%,246,4710
2025-07-30,1.95,2.38,1.95,2.29,0.27,+13.37%,231,4778
2025-07-29,1.41,2.17,1.41,2.02,0.82,+68.33%,336,4851
2025-07-28,1.05,1.22,1.05,1.2,0.39,+48.15%,574,4973
2025-07-25,1.02,1.02,0.81,0.81,-0.13,-13.83%,135,4718
2025-07-24,0.9,1,0.82,0.94,0.14,+17.50%,122,4610
2025-07-23,0.76,0.8,0.76,0.8,-0.01,-1.23%,1254,4610
2025-07-22,0.81,0.81,0.81,0.81,-0.11,-11.96%,386,4294
2025-07-21,0.92,0.92,0.92,0.92,-0.11,-10.68%,38,4271
2025-07-18,1.16,1.22,1.03,1.03,-0.08,-7.21%,154,4235
2025-07-17,1.02,1.11,1.02,1.11,0.09,+8.82%,406,4379
2025-07-16,1.1,1.1,0.92,1.02,-0.07,-6.42%,1468,4398
2025-07-15,1.09,1.09,1.09,1.09,-0.19,-14.84%,98,3599
2025-07-14,1.71,1.71,1.28,1.28,-0.48,-27.27%,181,3501
2025-07-11,1.76,1.76,1.76,1.76,0.55,+45.45%,51,3467
2025-07-10,1.4,1.4,1.18,1.21,-0.33,-21.43%,160,3461
2025-07-09,1.5,1.54,1.5,1.54,-0.13,-7.78%,30,3513
2025-07-08,1.52,1.67,1.52,1.67,0.09,+5.70%,668,3486
2025-07-07,1.21,1.58,1.21,1.58,0.1,+6.76%,511,3237
2025-07-03,1.46,1.56,1.45,1.48,-0.33,-18.23%,48,3050
2025-07-02,1.32,1.81,1.2,1.81,0.65,+56.03%,147,3050
2025-07-01,1.17,1.17,1.16,1.16,0,0.00%,751,3189
2025-06-30,1.2,1.28,1.12,1.16,-0.13,-10.08%,286,2867
2025-06-27,1.4,1.41,1.2,1.29,-0.02,-1.53%,57,2651
2025-06-26,1.3,1.49,1.24,1.31,0.05,+3.97%,127,2664
2025-06-25,1.54,1.54,1.26,1.26,-0.07,-5.26%,507,2639
2025-06-24,1.75,1.75,1.33,1.33,-1.52,-53.33%,914,2759
2025-06-23,5.13,5.13,2.85,2.85,-2.94,-50.78%,34,2340
2025-06-20,5.66,5.79,5.38,5.79,0.03,+0.52%,579,2373
2025-06-18,5.91,5.91,5.21,5.76,-0.08,-1.37%,9,2010
2025-06-17,4.24,5.84,4.23,5.84,1.98,+51.30%,46,2004
2025-06-16,3.87,3.87,3.42,3.86,-0.31,-7.43%,233,2008
2025-06-13,2.4,6.1,2.4,4.17,1.98,+90.41%,100,1905
2025-06-12,2.26,2.26,1.82,2.19,0.05,+2.34%,426,1933
2025-06-11,1.12,2.14,1.09,2.14,1.01,+89.38%,19,1530
2025-06-10,1.13,1.13,1.13,1.13,-0.04,-3.42%,1,1525
2025-06-09,1.17,1.17,1.17,1.17,0.09,+8.33%,18,1524
2025-06-06,1,1.08,1,1.08,0.1,+10.20%,101,1518
2025-06-05,0.98,0.98,0.98,0.98,0.06,+6.52%,3,1421
2025-06-04,0.91,0.92,0.91,0.92,-0.14,-13.21%,3,1421
2025-06-03,1.06,1.06,1.06,1.06,0.11,+11.58%,0,1419
2025-06-02,0.9,1.1,0.88,0.95,0.14,+17.28%,122,1419
2025-05-30,0.81,0.81,0.81,0.81,-0.06,-6.90%,2,1418
2025-05-29,1.2,1.2,0.87,0.87,-0.17,-16.35%,9,1416
2025-05-28,1.04,1.04,1.04,1.04,0.02,+1.96%,0,1414
2025-05-27,1,1.02,0.97,1.02,-0.17,-14.29%,3,1414
2025-05-23,1.2,1.2,1.19,1.19,0.06,+5.31%,2,1413
2025-05-22,1.13,1.13,1.13,1.13,0.08,+7.62%,0,1413
2025-05-21,1.02,1.05,1.02,1.05,0.07,+7.14%,21,1413
2025-05-20,0.98,0.98,0.98,0.98,-0.02,-2.00%,8,1413
2025-05-19,1,1,1,1,-0.03,-2.91%,0,1405
2025-05-16,0.93,1.03,0.93,1.03,0.12,+13.19%,1,1405
2025-05-15,0.85,0.91,0.85,0.91,-0.23,-20.18%,6,1405
2025-05-14,1.14,1.14,1.14,1.14,-0.12,-9.52%,0,1399
2025-05-13,1.22,1.26,1.22,1.26,0.25,+24.75%,50,1399
2025-05-12,1.22,1.22,1.01,1.01,0,0.00%,1,1399
2025-05-09,1.01,1.01,1.01,1.01,0.06,+6.32%,0,1399
2025-05-08,0.85,0.95,0.85,0.95,0.16,+20.25%,965,1399
2025-05-07,0.79,0.79,0.79,0.79,-0.15,-15.96%,1,522
2025-05-06,0.94,0.94,0.94,0.94,0.15,+18.99%,1,521
2025-05-05,0.79,0.79,0.79,0.79,-0.2,-20.20%,0,521
2025-05-02,0.99,0.99,0.99,0.99,-0.09,-8.33%,0,521
2025-05-01,1.08,1.08,1.08,1.08,0.08,+8.00%,0,521
2025-04-30,1,1,1,1,-0.19,-15.97%,0,521
2025-04-29,1.19,1.19,1.19,1.19,-0.22,-15.60%,0,521
2025-04-28,1.41,1.41,1.41,1.41,-0.14,-9.03%,0,521
2025-04-25,1.55,1.55,1.55,1.55,-0.05,-3.13%,0,521
2025-04-24,1.6,1.6,1.6,1.6,0.1,+6.67%,0,521
2025-04-23,1.49,1.5,1.49,1.5,-0.25,-14.29%,9,521
2025-04-22,1.75,1.75,1.75,1.75,0.25,+16.67%,0,521
2025-04-21,1.5,1.5,1.5,1.5,-0.43,-22.28%,0,521
2025-04-17,1.93,1.93,1.93,1.93,0.54,+38.85%,0,521
2025-04-16,1.39,1.39,1.39,1.39,0.25,+21.93%,0,521
2025-04-15,1.14,1.14,1.14,1.14,-0.16,-12.31%,0,521
2025-04-14,1.3,1.3,1.3,1.3,-0.16,-10.96%,0,521
2025-04-11,1.46,1.46,1.46,1.46,0.27,+22.69%,0,521
2025-04-10,1.19,1.19,1.19,1.19,-0.17,-12.50%,0,521
2025-04-09,1.36,1.36,1.36,1.36,0.19,+16.24%,35,521
2025-04-08,1.17,1.17,1.17,1.17,-0.16,-12.03%,75,486
2025-04-07,1.33,1.33,1.33,1.33,-0.21,-13.64%,0,411
2025-04-04,1.55,1.55,1.54,1.54,-0.74,-32.46%,20,411
2025-04-03,2.28,2.28,2.28,2.28,-1.32,-36.67%,69,391
2025-04-02,3.6,3.6,3.6,3.6,0.13,+3.75%,0,322
2025-04-01,3.55,3.55,3.47,3.47,-0.06,-1.70%,1,322
2025-03-31,3.53,3.53,3.53,3.53,0.68,+23.86%,0,322
2025-03-28,2.85,2.85,2.85,2.85,-0.27,-8.65%,0,322
2025-03-27,3.12,3.12,3.12,3.12,0.06,+1.96%,0,322
2025-03-26,3.06,3.06,3.06,3.06,0.21,+7.37%,0,322
2025-03-25,2.85,2.85,2.85,2.85,-0.07,-2.40%,0,322
2025-03-24,2.92,2.92,2.92,2.92,0.21,+7.75%,0,322
2025-03-21,2.72,2.72,2.71,2.71,-0.08,-2.87%,1,322
2025-03-20,2.79,2.79,2.79,2.79,0.23,+8.98%,0,322
2025-03-19,2.56,2.56,2.56,2.56,0.07,+2.81%,0,322
2025-03-18,2.49,2.49,2.49,2.49,-0.08,-3.11%,0,322
2025-03-17,2.57,2.57,2.57,2.57,0.18,+7.53%,0,322
2025-03-14,2.39,2.39,2.39,2.39,0.14,+6.22%,0,322
2025-03-13,2.25,2.25,2.25,2.25,-0.27,-10.71%,0,322
2025-03-12,2.52,2.52,2.52,2.52,0.33,+15.07%,150,322
2025-03-11,2.19,2.19,2.19,2.19,0.02,+0.92%,0,186
2025-03-10,2.17,2.17,2.17,2.17,-0.3,-12.15%,0,186
2025-03-07,2.45,2.47,2.45,2.47,0.2,+8.81%,1,186
2025-03-06,2.27,2.27,2.27,2.27,0.02,+0.89%,0,186
2025-03-05,2.25,2.25,2.25,2.25,-0.45,-16.67%,0,185
2025-03-04,2.7,2.7,2.7,2.7,-0.15,-5.26%,0,185
2025-03-03,2.85,2.85,2.85,2.85,-0.36,-11.21%,0,185
2025-02-28,3.21,3.21,3.21,3.21,-0.23,-6.69%,5,185
2025-02-27,3.44,3.44,3.44,3.44,0.47,+15.82%,5,185
2025-02-26,2.97,2.97,2.97,2.97,-0.21,-6.60%,133,185
2025-02-25,3.18,3.18,3.18,3.18,-0.6,-15.87%,50,152
2025-02-24,3.78,3.78,3.78,3.78,-0.06,-1.56%,0,130
2025-02-21,3.84,3.84,3.84,3.84,-0.68,-15.04%,0,130
2025-02-20,4.52,4.52,4.52,4.52,0.19,+4.39%,0,130
2025-02-19,4.33,4.33,4.33,4.33,0.11,+2.61%,0,130
2025-02-18,4.22,4.22,4.22,4.22,0.19,+4.71%,0,130
2025-02-14,4.03,4.03,4.03,4.03,-0.11,-2.66%,0,130
2025-02-13,4.1,4.14,4.1,4.14,-0.17,-3.94%,2,130
2025-02-12,4.31,4.31,4.31,4.31,-0.72,-14.31%,0,128
2025-02-11,5.03,5.03,5.03,5.03,0.56,+12.53%,0,128
2025-02-10,4.47,4.47,4.47,4.47,0.49,+12.31%,0,128
2025-02-07,3.98,3.98,3.98,3.98,0.13,+3.38%,0,128
2025-02-06,3.85,3.85,3.85,3.85,-0.06,-1.53%,0,128
2025-02-05,3.91,3.91,3.91,3.91,-0.58,-12.92%,0,128
2025-02-04,4.49,4.49,4.49,4.49,0.2,+4.66%,0,128
2025-02-03,4.29,4.29,4.29,4.29,-0.07,-1.61%,0,128
2025-01-31,4.36,4.36,4.36,4.36,-0.14,-3.11%,0,128
2025-01-30,4.5,4.5,4.5,4.5,0.04,+0.90%,0,128
2025-01-29,4.46,4.46,4.46,4.46,-0.26,-5.51%,0,128
2025-01-28,4.72,4.72,4.72,4.72,-0.05,-1.05%,0,128
2025-01-27,4.77,4.77,4.77,4.77,-0.59,-11.01%,0,128
2025-01-24,5.58,5.58,5.36,5.36,-0.17,-3.07%,29,128
2025-01-23,5.53,5.53,5.53,5.53,-0.22,-3.83%,0,101
2025-01-22,5.75,5.75,5.75,5.75,0.03,+0.52%,0,101
2025-01-21,5.72,5.72,5.72,5.72,-0.31,-5.14%,0,101
2025-01-17,6.03,6.03,6.03,6.03,-0.11,-1.79%,0,101
2025-01-16,6.14,6.14,6.14,6.14,-0.4,-6.12%,0,101
2025-01-15,6.54,6.54,6.54,6.54,0.43,+7.04%,0,101
2025-01-14,6.11,6.11,6.11,6.11,-0.13,-2.08%,0,101
2025-01-13,6.24,6.24,6.24,6.24,-0.21,-3.26%,0,101
2025-01-10,6.45,6.45,6.45,6.45,0.89,+16.01%,0,101
2025-01-09,5.56,5.56,5.56,5.56,0.09,+1.65%,0,101
2025-01-08,5.47,5.47,5.47,5.47,-0.24,-4.20%,0,101
2025-01-07,5.71,5.71,5.71,5.71,0.11,+1.96%,0,101
2025-01-06,5.6,5.6,5.6,5.6,-0.09,-1.58%,0,101
2025-01-03,5.69,5.69,5.69,5.69,0.21,+3.83%,0,101
2025-01-02,5.48,5.48,5.48,5.48,0.38,+7.45%,0,101
2024-12-31,5.1,5.1,5.1,5.1,0.2,+4.08%,0,101
2024-12-30,4.9,4.9,4.9,4.9,0.09,+1.87%,0,101
2024-12-27,4.81,4.81,4.81,4.81,0.21,+4.57%,0,101
2024-12-26,4.6,4.6,4.6,4.6,-0.21,-4.37%,0,101
2024-12-24,4.81,4.81,4.81,4.81,0.33,+7.37%,0,101
2024-12-23,4.48,4.48,4.48,4.48,-0.04,-0.88%,0,101
2024-12-20,4.52,4.52,4.52,4.52,0.09,+2.03%,0,101
2024-12-19,4.42,4.43,4.42,4.43,-0.32,-6.74%,0,101
2024-12-18,4.75,4.75,4.75,4.75,0.05,+1.06%,0,101
2024-12-17,4.7,4.7,4.7,4.7,-0.26,-5.24%,0,101
2024-12-16,4.96,4.96,4.96,4.96,-0.29,-5.52%,0,101
2024-12-13,5.25,5.25,5.25,5.25,0.35,+7.14%,100,101
2024-12-12,4.9,4.9,4.9,4.9,0.16,+3.38%,0,1
2024-12-11,4.74,4.74,4.74,4.74,0.48,+11.27%,0,1
2024-12-10,4.26,4.26,4.26,4.26,0.04,+0.95%,0,1
2024-12-09,4.22,4.22,4.22,4.22,0.3,+7.65%,0,1
2024-12-06,3.92,3.92,3.92,3.92,-0.27,-6.44%,0,1
2024-12-05,4.19,4.19,4.19,4.19,-0.19,-4.34%,0,1
2024-12-04,4.38,4.38,4.38,4.38,-0.61,-12.22%,0,1
2024-12-03,4.99,4.99,4.99,4.99,0.55,+12.39%,0,1
2024-12-02,4.44,4.44,4.44,4.44,-0.07,-1.55%,0,1
2024-11-29,4.51,4.51,4.51,4.51,-0.26,-5.45%,0,1
2024-11-27,4.77,4.77,4.77,4.77,-0.17,-3.44%,0,1
2024-11-26,4.94,4.94,4.94,4.94,0,0.00%,0,1
2024-11-25,4.94,4.94,4.94,4.94,-0.82,-14.24%,0,1
2024-11-22,5.76,5.76,5.76,5.76,0.41,+7.66%,0,1
2024-11-21,5.35,5.35,5.35,5.35,0.37,+7.43%,0,1
2024-11-20,4.98,4.98,4.98,4.98,-0.22,-4.23%,0,1
2024-11-19,5.2,5.2,5.2,5.2,0.02,+0.39%,0,1
2024-11-18,5.18,5.18,5.18,5.18,0.83,+19.08%,0,1
2024-11-15,4.35,4.35,4.35,4.35,-0.52,-10.68%,0,1
2024-11-14,4.87,4.87,4.87,4.87,-0.03,-0.61%,0,1
2024-11-13,4.9,4.9,4.9,4.9,0,0.00%,0,1
2024-11-12,4.9,4.9,4.9,4.9,-0.12,-2.39%,0,1
2024-11-11,5.02,5.02,5.02,5.02,-0.8,-13.75%,0,1
2024-11-08,5.82,5.82,5.82,5.82,-0.66,-10.19%,0,1
2024-11-07,6.48,6.48,6.48,6.48,0.33,+5.37%,0,1
2024-11-06,6.15,6.15,6.15,6.15,-0.06,-0.97%,0,1
2024-11-05,6.21,6.21,6.21,6.21,0.12,+1.97%,0,1
2024-11-04,6.09,6.09,6.09,6.09,0.87,+16.67%,0,1
2024-11-01,5.23,5.23,5.22,5.22,0.21,+4.19%,0,1
2024-10-31,5.01,5.01,5.01,5.01,0.17,+3.51%,0,1
2024-10-30,4.84,4.84,4.84,4.84,0.35,+7.80%,0,1
2024-10-29,4.49,4.49,4.49,4.49,-0.04,-0.88%,0,1
2024-10-28,4.53,4.53,4.53,4.53,-1.99,-30.52%,0,1
2024-10-25,6.52,6.52,6.52,6.52,0.71,+12.22%,0,1
2024-10-24,5.81,5.81,5.81,5.81,-0.15,-2.52%,0,1
2024-10-23,5.96,5.96,5.96,5.96,-0.38,-5.99%,0,1
2024-10-22,6.34,6.34,6.34,6.34,0.81,+14.65%,0,1
2024-10-21,5.53,5.53,5.53,5.53,0.42,+8.22%,0,1
2024-10-18,5.11,5.11,5.11,5.11,-0.46,-8.26%,0,1
2024-10-17,5.57,5.57,5.57,5.57,0.12,+2.20%,0,1
2024-10-16,5.45,5.45,5.45,5.45,-0.22,-3.88%,0,1
2024-10-15,5.67,5.67,5.67,5.67,-1.62,-22.22%,0,1
2024-10-14,7.29,7.29,7.29,7.29,-0.36,-4.71%,0,1
2024-10-11,7.65,7.65,7.65,7.65,0,0.00%,0,1
2024-10-10,7.65,7.65,7.65,7.65,1.02,+15.38%,0,1
2024-10-09,6.63,6.63,6.63,6.63,-0.29,-4.19%,0,1
2024-10-08,6.92,6.92,6.92,6.92,-1.27,-15.51%,0,1
2024-10-07,8.19,8.19,8.19,8.19,1.31,+19.04%,0,1
2024-10-04,6.88,6.88,6.88,6.88,-0.48,-6.52%,0,1
2024-10-03,7.36,7.36,7.36,7.36,1.61,+28.00%,0,1
2024-10-02,5.75,5.75,5.75,5.75,0.26,+4.74%,0,1
2024-10-01,5.49,5.49,5.49,5.49,0.58,+11.81%,0,1
2024-09-30,4.91,4.91,4.91,4.91,0.04,+0.82%,0,1
2024-09-27,4.87,4.87,4.87,4.87,0.03,+0.62%,0,1
2024-09-26,4.84,4.84,4.84,4.84,-0.4,-7.63%,0,1
2024-09-25,5.24,5.24,5.24,5.24,-0.44,-7.75%,0,1
2024-09-24,5.91,5.91,5.68,5.68,0.51,+9.86%,1,1
"Downloaded from Barchart.com as of 08-25-2025 12:59pm CDT"
