Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,0.76,1.11,0.73,1.05,0.3,+40.00%,293,0
2025-08-22,0.74,0.82,0.72,0.75,-0.03,-3.85%,420,5281
2025-08-21,0.68,0.82,0.58,0.78,0.14,+21.88%,1045,5104
2025-08-20,0.55,0.71,0.55,0.64,0.1,+18.52%,3151,4717
2025-08-19,0.61,0.65,0.54,0.54,-0.17,-23.94%,463,5714
2025-08-18,0.7,0.79,0.56,0.71,-0.07,-8.97%,1365,5874
2025-08-15,1.07,1.09,0.78,0.78,-0.26,-25.00%,3511,5622
2025-08-14,0.82,1.07,0.8,1.04,0.32,+44.44%,502,3981
2025-08-13,0.83,0.87,0.63,0.72,-0.13,-15.29%,1702,3846
2025-08-12,1.11,1.18,0.85,0.85,-0.24,-22.02%,220,3496
2025-08-11,1.07,1.26,0.99,1.09,-0.09,-7.63%,728,3368
2025-08-08,1.28,1.43,1.09,1.18,-0.11,-8.53%,249,3089
2025-08-07,1.68,1.68,1.29,1.29,-0.22,-14.57%,25,3057
2025-08-06,2.29,2.29,1.43,1.51,-0.35,-18.82%,132,3047
2025-08-05,2.1,2.14,1.85,1.86,-0.6,-24.39%,83,3024
2025-08-04,3.03,3.03,2.25,2.46,-0.61,-19.87%,44,3025
2025-08-01,3.38,3.38,2.98,3.07,-0.94,-23.44%,113,2993
2025-07-31,4.01,4.01,4.01,4.01,-0.45,-10.09%,41,2996
2025-07-30,4.46,4.46,4.46,4.46,0.47,+11.78%,46,3006
2025-07-29,2.76,3.99,2.76,3.99,1.38,+52.87%,359,3007
2025-07-28,2.64,2.66,2.53,2.61,0.75,+40.32%,119,3035
2025-07-25,2.18,2.18,1.86,1.86,-0.34,-15.45%,152,3076
2025-07-24,2.24,2.25,2.17,2.2,0.27,+13.99%,156,3027
2025-07-23,1.93,1.93,1.93,1.93,-0.04,-2.03%,21,2962
2025-07-22,2.07,2.07,1.95,1.97,-0.22,-10.05%,27,2982
2025-07-21,2.04,2.19,2.04,2.19,-0.12,-5.19%,4,2979
2025-07-18,2.77,2.86,2.31,2.31,-0.15,-6.10%,38,2975
2025-07-17,2.46,2.46,2.46,2.46,0.27,+12.33%,100,2984
2025-07-16,2.04,2.19,2.04,2.19,-0.1,-4.37%,161,2934
2025-07-15,2.35,2.35,2.29,2.29,-0.3,-11.58%,203,2941
2025-07-14,2.59,2.59,2.59,2.59,-0.69,-21.04%,249,3138
2025-07-11,3.28,3.28,3.28,3.28,0.85,+34.98%,429,3099
2025-07-10,2.46,2.46,2.43,2.43,-0.61,-20.07%,320,2952
2025-07-09,3.12,3.22,3.01,3.04,-0.11,-3.49%,310,3072
2025-07-08,3.15,3.15,3.15,3.15,0.14,+4.65%,19,3076
2025-07-07,3.01,3.01,3.01,3.01,0.22,+7.89%,377,3057
2025-07-03,2.7,2.82,2.7,2.79,-0.37,-11.71%,417,2694
2025-07-02,3.16,3.16,3.16,3.16,0.88,+38.60%,504,2378
2025-07-01,2.25,2.32,2.17,2.28,0.06,+2.70%,1035,1995
2025-06-30,2.29,2.29,2.22,2.22,-0.2,-8.26%,31,2060
2025-06-27,2.57,2.57,2.33,2.42,0,0.00%,56,2090
2025-06-26,2.47,2.67,2.42,2.42,0.13,+5.68%,276,2070
2025-06-25,2.38,2.54,2.29,2.29,-0.1,-4.18%,151,1994
2025-06-24,2.94,3.31,2.39,2.39,-2.2,-47.93%,191,1889
2025-06-23,4.14,4.59,4.14,4.59,-3.38,-42.41%,1,1799
2025-06-20,7.97,7.97,7.97,7.97,0.01,+0.13%,0,1798
2025-06-18,7.96,7.96,7.96,7.96,-0.02,-0.25%,0,1798
2025-06-17,7.98,7.98,7.98,7.98,2.24,+39.02%,0,1798
2025-06-16,5.68,5.74,4.63,5.74,-0.41,-6.67%,1521,1798
2025-06-13,6.15,6.15,6.15,6.15,2.56,+71.31%,602,636
2025-06-12,3.14,3.78,3.04,3.59,0.04,+1.13%,10,485
2025-06-11,2.72,3.55,2.72,3.55,1.4,+65.12%,3,486
2025-06-10,2.29,2.29,2.15,2.15,-0.11,-4.87%,5,484
2025-06-09,2.24,2.26,2.24,2.26,0.14,+6.60%,8,484
2025-06-06,2.07,2.12,2.07,2.12,0.23,+12.17%,3,483
2025-06-05,1.82,1.89,1.82,1.89,0.11,+6.18%,4,486
2025-06-04,2.06,2.06,1.78,1.78,-0.24,-11.88%,7,489
2025-06-03,2.02,2.02,2.02,2.02,0.25,+14.12%,14,483
2025-06-02,1.65,1.77,1.65,1.77,0.3,+20.41%,16,474
2025-05-30,1.47,1.47,1.47,1.47,-0.12,-7.55%,7,459
2025-05-29,1.59,1.59,1.59,1.59,-0.29,-15.43%,4,452
2025-05-28,1.88,1.88,1.88,1.88,0.07,+3.87%,0,448
2025-05-27,1.81,1.81,1.81,1.81,-0.27,-12.98%,0,448
2025-05-23,2.08,2.08,2.08,2.08,0.1,+5.05%,0,448
2025-05-22,1.98,1.98,1.98,1.98,0.06,+3.13%,6,448
2025-05-21,1.92,1.92,1.92,1.92,0.03,+1.59%,0,442
2025-05-20,1.89,1.89,1.89,1.89,-0.04,-2.07%,0,442
2025-05-19,1.93,1.93,1.93,1.93,-0.04,-2.03%,0,442
2025-05-16,1.97,1.97,1.97,1.97,0.2,+11.30%,0,442
2025-05-15,1.77,1.77,1.77,1.77,-0.41,-18.81%,2,442
2025-05-14,2.27,2.27,2.18,2.18,-0.22,-9.17%,141,440
2025-05-13,2.4,2.4,2.4,2.4,0.45,+23.08%,3,581
2025-05-12,1.95,1.95,1.95,1.95,0.09,+4.84%,316,582
2025-05-09,1.86,1.86,1.86,1.86,0.14,+8.14%,10,397
2025-05-08,1.72,1.72,1.72,1.72,0.32,+22.86%,0,387
2025-05-07,1.4,1.4,1.4,1.4,-0.28,-16.67%,0,387
2025-05-06,1.53,1.68,1.53,1.68,0.31,+22.63%,4,387
2025-05-05,1.37,1.37,1.37,1.37,-0.36,-20.81%,0,390
2025-05-02,1.73,1.73,1.73,1.73,-0.18,-9.42%,0,390
2025-05-01,1.53,1.91,1.53,1.91,0.16,+9.14%,1,390
2025-04-30,1.75,1.75,1.75,1.75,-0.35,-16.67%,101,391
2025-04-29,2.11,2.11,2.1,2.1,-0.35,-14.29%,10,484
2025-04-28,2.4,2.45,2.37,2.45,-0.26,-9.59%,7,474
2025-04-25,2.71,2.71,2.71,2.71,-0.04,-1.45%,0,467
2025-04-24,2.69,2.77,2.69,2.75,0.16,+6.18%,22,467
2025-04-23,2.59,2.59,2.59,2.59,-0.38,-12.79%,0,445
2025-04-22,3.02,3.02,2.97,2.97,0.41,+16.02%,1,445
2025-04-21,2.56,2.56,2.56,2.56,-0.65,-20.25%,0,446
2025-04-17,3.21,3.21,3.21,3.21,0.8,+33.20%,1,446
2025-04-16,2.41,2.41,2.41,2.41,0.34,+16.43%,0,445
2025-04-15,2.07,2.07,2.07,2.07,-0.27,-11.54%,0,445
2025-04-14,2.34,2.34,2.34,2.34,-0.16,-6.40%,0,445
