Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,0.31,0.46,0.31,0.46,0.15,+48.39%,1196,0
2025-08-22,0.35,0.35,0.31,0.31,-0.03,-8.82%,2174,13506
2025-08-21,0.31,0.35,0.28,0.34,0.06,+21.43%,1128,12289
2025-08-20,0.28,0.32,0.26,0.28,0.03,+12.00%,2791,12074
2025-08-19,0.3,0.3,0.25,0.25,-0.08,-24.24%,5424,14171
2025-08-18,0.34,0.36,0.26,0.33,-0.07,-17.50%,605,16423
2025-08-15,0.55,0.55,0.4,0.4,-0.14,-25.93%,2779,16260
2025-08-14,0.42,0.58,0.39,0.54,0.19,+54.29%,2239,16190
2025-08-13,0.42,0.42,0.3,0.35,-0.06,-14.63%,1835,16378
2025-08-12,0.61,0.61,0.39,0.41,-0.13,-24.07%,1024,16211
2025-08-11,0.58,0.62,0.52,0.54,-0.08,-12.90%,1585,16226
2025-08-08,0.76,0.76,0.56,0.62,-0.08,-11.43%,1778,15336
2025-08-07,0.87,0.99,0.69,0.7,-0.16,-18.60%,303,15808
2025-08-06,1.14,1.41,0.75,0.86,-0.24,-21.82%,4267,15820
2025-08-05,1.46,1.46,1.1,1.1,-0.44,-28.57%,2156,14388
2025-08-04,1.62,1.75,1.43,1.54,-0.48,-23.76%,6795,13355
2025-08-01,2.7,2.75,1.88,2.02,-0.63,-23.77%,981,9828
2025-07-31,2.59,2.83,2.59,2.65,-0.35,-11.67%,1797,10198
2025-07-30,2.6,3.18,2.42,3,0.34,+12.78%,4327,10664
2025-07-29,1.65,2.82,1.59,2.66,1.04,+64.20%,1317,12946
2025-07-28,1.44,1.74,1.44,1.62,0.51,+45.95%,1380,12933
2025-07-25,1.45,1.45,1.11,1.11,-0.2,-15.27%,265,13186
2025-07-24,1.34,1.36,1.15,1.31,0.19,+16.96%,1683,13165
2025-07-23,1.23,1.23,1.07,1.12,-0.02,-1.75%,1486,13731
2025-07-22,1.2,1.23,1.14,1.14,-0.16,-12.31%,3482,13196
2025-07-21,1.43,1.47,1.25,1.3,-0.11,-7.80%,335,12662
2025-07-18,1.56,1.78,1.41,1.41,-0.11,-7.24%,518,12634
2025-07-17,1.45,1.56,1.4,1.52,0.14,+10.14%,498,12306
2025-07-16,1.52,1.52,1.24,1.38,-0.08,-5.48%,2634,12524
2025-07-15,1.65,1.65,1.46,1.46,-0.23,-13.61%,141,10747
2025-07-14,1.68,1.69,1.68,1.69,-0.57,-25.22%,269,10736
2025-07-11,1.66,2.32,1.66,2.26,0.67,+42.14%,1195,10757
2025-07-10,1.62,1.62,1.59,1.59,-0.43,-21.29%,170,9958
2025-07-09,2.22,2.22,1.98,2.02,-0.12,-5.61%,212,9978
2025-07-08,1.96,2.17,1.96,2.14,0.1,+4.90%,156,10061
2025-07-07,1.86,2.04,1.86,2.04,0.14,+7.37%,91,10129
2025-07-03,1.81,1.9,1.81,1.9,-0.35,-15.56%,115,10114
2025-07-02,1.55,2.25,1.55,2.25,0.73,+48.03%,653,10229
2025-07-01,1.47,1.52,1.47,1.52,0.03,+2.01%,3,10316
2025-06-30,1.58,1.58,1.49,1.49,-0.17,-10.24%,1565,10315
2025-06-27,1.7,1.7,1.57,1.66,-0.01,-0.60%,404,9863
2025-06-26,1.61,1.92,1.61,1.67,0.08,+5.03%,2245,9765
2025-06-25,1.68,1.7,1.59,1.59,-0.08,-4.79%,2592,7983
2025-06-24,2.23,2.31,1.67,1.67,-1.79,-51.73%,2685,6803
2025-06-23,5.91,5.91,3.1,3.46,-3.13,-47.50%,2380,4777
2025-06-20,6.59,6.59,6.59,6.59,0.03,+0.46%,232,4355
2025-06-18,6.82,6.82,6.56,6.56,-0.05,-0.76%,219,4152
2025-06-17,4.79,6.61,4.79,6.61,2.09,+46.24%,1180,4054
2025-06-16,4.7,4.7,3.55,4.52,-0.34,-7.00%,219,3599
2025-06-13,4,7,4,4.86,2.21,+83.40%,640,3673
2025-06-12,2.87,3,2.52,2.65,0.05,+1.92%,1752,3670
2025-06-11,1.73,2.6,1.73,2.6,1.15,+79.31%,390,2738
2025-06-10,1.45,1.45,1.45,1.45,-0.06,-3.97%,2096,3072
2025-06-09,1.34,1.51,1.34,1.51,0.1,+7.09%,6,2017
2025-06-06,1.26,1.43,1.26,1.41,0.15,+11.90%,185,2011
2025-06-05,1.22,1.26,1.22,1.26,0.07,+5.88%,452,2120
2025-06-04,1.19,1.19,1.19,1.19,-0.17,-12.50%,6,2124
2025-06-03,1.3,1.37,1.29,1.36,0.15,+12.40%,65,2118
2025-06-02,1.14,1.24,1.14,1.21,0.2,+19.80%,259,2071
2025-05-30,1.01,1.01,1.01,1.01,-0.09,-8.18%,598,2238
2025-05-29,1.5,1.5,1.1,1.1,-0.21,-16.03%,7,1650
2025-05-28,1.36,1.36,1.31,1.31,0.04,+3.15%,98,1652
2025-05-27,1.27,1.27,1.27,1.27,-0.21,-14.19%,2,1652
2025-05-23,1.48,1.48,1.48,1.48,0.08,+5.71%,1,1650
2025-05-22,1.4,1.4,1.4,1.4,0.08,+6.06%,18,1649
2025-05-21,1.49,1.49,1.32,1.32,0.06,+4.76%,181,1649
2025-05-20,1.26,1.26,1.26,1.26,-0.03,-2.33%,0,1794
2025-05-19,1.25,1.29,1.25,1.29,-0.03,-2.27%,75,1794
2025-05-16,1.31,1.32,1.31,1.32,0.14,+11.86%,14,1819
2025-05-15,1.12,1.18,1.12,1.18,-0.29,-19.73%,254,1833
2025-05-14,1.49,1.49,1.42,1.47,-0.15,-9.26%,788,2010
2025-05-13,1.62,1.64,1.62,1.62,0.32,+24.62%,155,1942
2025-05-12,1.3,1.3,1.3,1.3,0.03,+2.36%,317,1827
2025-05-09,1.27,1.27,1.27,1.27,0.08,+6.72%,190,2067
2025-05-08,1.19,1.19,1.19,1.19,0.21,+21.43%,0,2017
2025-05-07,1.26,1.26,0.98,0.98,-0.2,-16.95%,2,2017
2025-05-06,1.05,1.18,1.05,1.18,0.21,+21.65%,2,2019
2025-05-05,0.97,0.97,0.97,0.97,-0.26,-21.14%,0,2017
2025-05-02,1.33,1.35,1.23,1.23,-0.12,-8.89%,2,2017
2025-05-01,1.21,1.35,1.2,1.35,0.12,+9.76%,6,2016
2025-04-30,1.23,1.23,1.23,1.23,-0.26,-17.45%,41,2015
2025-04-29,1.64,1.64,1.49,1.49,-0.26,-14.86%,97,2016
2025-04-28,1.9,1.92,1.75,1.75,-0.19,-9.79%,81,2102
2025-04-25,1.94,1.94,1.94,1.94,-0.04,-2.02%,0,2108
2025-04-24,1.94,2.02,1.94,1.98,0.12,+6.45%,26,2108
2025-04-23,1.86,1.86,1.86,1.86,-0.29,-13.49%,0,2109
2025-04-22,2.15,2.15,2.15,2.15,0.3,+16.22%,1,2109
2025-04-21,1.85,1.85,1.85,1.85,-0.51,-21.61%,0,2108
2025-04-17,2.36,2.36,2.36,2.36,0.64,+37.21%,104,0
2025-04-16,1.72,1.72,1.72,1.72,0.28,+19.44%,0,2010
2025-04-15,1.46,1.46,1.44,1.44,-0.2,-12.20%,310,2010
2025-04-14,1.64,1.64,1.64,1.64,-0.16,-8.89%,0,1725
2025-04-11,1.58,1.8,1.58,1.8,0.3,+20.00%,250,1725
2025-04-10,1.53,1.53,1.5,1.5,-0.21,-12.28%,50,1624
2025-04-09,1.21,1.71,1.21,1.71,0.23,+15.54%,1,1620
2025-04-08,1.62,1.62,1.48,1.48,-0.21,-12.43%,7,1620
2025-04-07,1.69,1.69,1.69,1.69,-0.23,-11.98%,0,1615
2025-04-04,2.34,2.34,1.77,1.92,-0.92,-32.39%,278,1615
2025-04-03,2.83,2.84,2.71,2.84,-1.59,-35.89%,11,1383
2025-04-02,4.43,4.43,4.43,4.43,0.15,+3.50%,0,1378
2025-04-01,4.23,4.28,4.23,4.28,-0.05,-1.15%,243,1378
