Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,7.87,8.51,7.87,8.51,0.67,+8.55%,2,0
2025-08-22,7.61,7.84,7.61,7.84,0.11,+1.42%,1,15
2025-08-21,7.73,7.73,7.73,7.73,0.72,+10.27%,0,16
2025-08-20,7.01,7.01,7.01,7.01,0.8,+12.88%,0,16
2025-08-19,6.21,6.21,6.21,6.21,-0.88,-12.41%,0,16
2025-08-18,7.09,7.09,7.09,7.09,0.53,+8.08%,0,16
2025-08-15,6.56,6.56,6.56,6.56,-0.93,-12.42%,0,16
2025-08-14,7.49,7.49,7.49,7.49,0.99,+15.23%,0,16
2025-08-13,6.5,6.5,6.5,6.5,-0.5,-7.14%,0,16
2025-08-12,7,7,7,7,-0.61,-8.02%,0,16
2025-08-11,7.61,7.61,7.61,7.61,-0.04,-0.52%,0,16
2025-08-08,7.65,7.65,7.65,7.65,-0.08,-1.03%,0,16
2025-08-07,7.73,7.73,7.73,7.73,-0.38,-4.69%,0,16
2025-08-06,8.11,8.11,8.11,8.11,-0.71,-8.05%,0,16
2025-08-05,8.82,8.82,8.82,8.82,-1.04,-10.55%,0,16
2025-08-04,9.86,9.86,9.86,9.86,-0.91,-8.45%,0,16
2025-08-01,10.77,10.77,10.77,10.77,-1.78,-14.18%,0,16
2025-07-31,12.55,12.55,12.55,12.55,-0.65,-4.92%,0,16
2025-07-30,13.2,13.2,13.2,13.2,0.62,+4.93%,0,16
2025-07-29,12.58,12.58,12.58,12.58,2.2,+21.19%,0,16
2025-07-28,10.38,10.38,10.38,10.38,1.43,+15.98%,0,16
2025-07-25,8.95,8.95,8.95,8.95,-0.72,-7.45%,0,16
2025-07-24,9.67,9.67,9.67,9.67,0.57,+6.26%,0,16
2025-07-23,9.1,9.1,9.1,9.1,-0.01,-0.11%,0,16
2025-07-22,9.11,9.11,9.11,9.11,-0.48,-5.01%,0,16
2025-07-21,9.59,9.59,9.59,9.59,-0.07,-0.72%,0,16
2025-07-18,9.66,9.66,9.66,9.66,-0.14,-1.43%,1,16
2025-07-17,9.8,9.8,9.8,9.8,0.78,+8.65%,0,16
2025-07-16,9.02,9.02,9.02,9.02,-0.15,-1.64%,0,16
2025-07-15,9.17,9.17,9.17,9.17,-0.42,-4.38%,0,16
2025-07-14,9.59,9.59,9.59,9.59,-0.95,-9.01%,0,16
2025-07-11,10.54,10.54,10.54,10.54,1.36,+14.81%,0,16
2025-07-10,9.18,9.18,9.18,9.18,-1.18,-11.39%,0,16
2025-07-09,10.36,10.36,10.36,10.36,-0.09,-0.86%,0,16
2025-07-08,10.45,10.45,10.45,10.45,0.41,+4.08%,0,16
2025-07-07,10.04,10.04,10.04,10.04,0.63,+6.70%,0,16
2025-07-03,9.41,9.41,9.41,9.41,-0.34,-3.49%,0,16
2025-07-02,9.75,9.75,9.75,9.75,1.41,+16.91%,0,16
2025-07-01,8.34,8.34,8.34,8.34,0.22,+2.71%,0,16
2025-06-30,8.12,8.12,8.12,8.12,-0.23,-2.75%,0,16
2025-06-27,8.35,8.35,8.35,8.35,0.14,+1.71%,0,16
2025-06-26,8.21,8.21,8.21,8.21,0.3,+3.79%,0,16
2025-06-25,7.91,7.91,7.91,7.91,-0.06,-0.75%,0,16
2025-06-24,7.97,7.97,7.97,7.97,-3.37,-29.72%,0,16
2025-06-23,11.34,11.34,11.34,11.34,-4.08,-26.46%,0,16
2025-06-20,15.42,15.42,15.42,15.42,0.02,+0.13%,0,16
