Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,1.5,1.5,1.03,1.11,-0.48,-30.19%,357,0
2025-08-22,1.72,1.8,1.53,1.59,-0.16,-9.14%,770,6530
2025-08-21,2.09,2.22,1.73,1.75,-0.45,-20.45%,215,6715
2025-08-20,2.64,2.64,2.16,2.2,-0.59,-21.15%,362,6696
2025-08-19,2.47,2.85,2.47,2.79,0.48,+20.78%,291,6722
2025-08-18,2.64,3,2.21,2.31,-0.66,-22.22%,292,6837
2025-08-15,2.47,2.97,2.46,2.97,0.53,+21.72%,153,6714
2025-08-14,2.81,2.87,2.4,2.44,-0.5,-17.01%,982,6712
2025-08-13,2.7,3.28,2.7,2.94,0.26,+9.70%,145,6936
2025-08-12,2.39,2.78,2.39,2.68,0.18,+7.20%,70,7028
2025-08-11,2.81,2.91,2.39,2.5,-0.18,-6.72%,106,7021
2025-08-08,2.77,3,2.53,2.68,-0.09,-3.25%,446,7010
2025-08-07,2.7,2.82,2.59,2.77,0.07,+2.59%,126,6847
2025-08-06,2.17,2.85,2.03,2.7,0.28,+11.57%,1667,6841
2025-08-05,2.35,2.42,2.35,2.42,0.28,+13.08%,658,5486
2025-08-04,1.97,2.43,1.88,2.14,0.13,+6.47%,89,5373
2025-08-01,1.41,2.06,1.38,2.01,0.62,+44.60%,392,5340
2025-07-31,1.29,1.42,1.28,1.39,0.18,+14.88%,258,5298
2025-07-30,1.28,1.37,1.15,1.21,-0.09,-6.92%,180,5435
2025-07-29,1.78,1.79,1.24,1.3,-0.56,-30.11%,1300,5438
2025-07-28,2.26,2.26,1.86,1.86,-0.47,-20.17%,76,5652
2025-07-25,2.38,2.38,2.33,2.33,0.26,+12.56%,155,5650
2025-07-24,1.97,2.28,1.97,2.07,-0.25,-10.78%,22,5640
2025-07-23,2.33,2.49,2.32,2.32,-0.07,-2.93%,1026,5645
2025-07-22,2.38,2.55,2.32,2.39,0.23,+10.65%,18,4905
2025-07-21,2.16,2.16,2.16,2.16,-0.12,-5.26%,3,4904
2025-07-18,2.01,2.28,1.99,2.28,-0.03,-1.30%,39,4902
2025-07-17,2.53,2.53,2.31,2.31,-0.48,-17.20%,42,4900
2025-07-16,2.79,2.79,2.79,2.79,0.05,+1.82%,346,4901
2025-07-15,2.79,2.81,2.59,2.74,0.04,+1.48%,4,4797
2025-07-14,2.34,2.72,2.15,2.7,0.14,+5.47%,66,4797
2025-07-11,2.56,2.56,2.56,2.56,-0.42,-14.09%,1,4753
2025-07-10,2.71,2.98,2.71,2.98,0.53,+21.63%,264,4754
2025-07-09,2.4,2.45,2.4,2.45,-0.05,-2.00%,22,4791
2025-07-08,2.45,2.52,2.45,2.5,-0.25,-9.09%,21,4798
2025-07-07,3.34,3.35,2.75,2.75,-0.44,-13.79%,6,4798
2025-07-03,3.19,3.19,3.19,3.19,-0.03,-0.93%,0,4798
2025-07-02,3.66,3.66,3.18,3.22,-0.56,-14.81%,14,4798
2025-07-01,3.79,3.85,3.78,3.78,-0.2,-5.03%,6,4799
2025-06-30,4.15,4.15,3.98,3.98,-0.1,-2.45%,4,4793
2025-06-27,4.02,4.26,3.9,4.08,-0.12,-2.86%,196,4792
2025-06-26,4.06,4.2,4.06,4.2,-0.18,-4.11%,10,4789
2025-06-25,3.97,4.38,3.97,4.38,-0.22,-4.78%,45,4779
2025-06-24,4.62,4.7,4.6,4.6,1.3,+39.39%,1551,4796
2025-06-23,2.42,3.35,2.42,3.3,0.5,+17.86%,3360,4517
2025-06-20,2.79,2.8,2.78,2.8,-0.17,-5.72%,1280,3078
2025-06-18,3.21,3.21,2.97,2.97,-0.16,-5.11%,7,2065
2025-06-17,3.19,3.2,3.06,3.13,-0.17,-5.15%,1299,2059
2025-06-16,2.85,3.76,2.85,3.3,0.05,+1.54%,1219,1155
2025-06-13,3.52,3.52,3.03,3.25,-0.71,-17.93%,337,274
2025-06-12,3.95,4.1,3.89,3.96,0.37,+10.31%,8,383
2025-06-11,4.16,4.17,3.59,3.59,-0.84,-18.96%,106,386
2025-06-10,4.14,4.43,4.14,4.43,0.11,+2.55%,2,289
2025-06-09,4.29,4.44,4.29,4.32,-0.25,-5.47%,6,287
2025-06-06,5.25,5.25,4.57,4.57,-0.55,-10.74%,2,281
2025-06-05,5.03,5.12,4.96,5.12,-0.36,-6.57%,3,279
2025-06-04,5.48,5.48,5.48,5.48,0.29,+5.59%,0,276
2025-06-03,5.49,5.49,5.19,5.19,-0.63,-10.82%,2,276
2025-06-02,5.64,5.85,5.64,5.82,-1.15,-16.50%,9,274
2025-05-30,6.97,6.97,6.97,6.97,0.44,+6.74%,0,265
2025-05-29,6.53,6.53,6.53,6.53,0.6,+10.12%,0,265
2025-05-28,5.74,5.93,5.74,5.93,-0.54,-8.35%,1,265
2025-05-27,6.47,6.47,6.47,6.47,0.14,+2.21%,0,264
2025-05-23,6.41,6.44,6.33,6.33,-0.1,-1.56%,3,264
2025-05-22,6.43,6.43,6.43,6.43,0.42,+6.99%,0,264
2025-05-21,5.79,6.05,5.79,6.01,0.3,+5.25%,3,264
2025-05-20,5.71,5.71,5.71,5.71,-0.1,-1.72%,0,261
2025-05-19,5.9,5.9,5.81,5.81,-0.04,-0.68%,1,261
2025-05-16,5.85,5.85,5.85,5.85,-0.27,-4.41%,0,260
2025-05-15,6.09,6.12,6.09,6.12,0.77,+14.39%,1,260
2025-05-14,5.35,5.35,5.35,5.35,0.26,+5.11%,0,259
2025-05-13,5.09,5.09,5.09,5.09,-0.77,-13.14%,4,259
2025-05-12,5.86,5.86,5.86,5.86,-0.87,-12.93%,0,255
2025-05-09,6.73,6.73,6.73,6.73,-0.57,-7.81%,0,255
2025-05-08,7.3,7.3,7.3,7.3,-1.06,-12.68%,0,255
2025-05-07,8.36,8.36,8.36,8.36,0.56,+7.18%,0,255
2025-05-06,7.8,7.8,7.8,7.8,-1.2,-13.33%,0,255
2025-05-05,9,9,9,9,0.35,+4.05%,0,255
2025-05-02,8.65,8.65,8.65,8.65,0.32,+3.84%,0,255
2025-05-01,8.33,8.33,8.33,8.33,-0.72,-7.96%,0,255
2025-04-30,9.05,9.05,9.05,9.05,1.64,+22.13%,1,255
2025-04-29,7.41,7.41,7.41,7.41,0.77,+11.60%,0,256
2025-04-28,6.64,6.64,6.64,6.64,0.42,+6.75%,0,256
2025-04-25,6.22,6.22,6.22,6.22,-0.18,-2.81%,0,256
