Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,2,2.05,1.39,1.47,-0.61,-29.33%,365,0
2025-08-22,2.3,2.3,1.99,2.08,-0.17,-7.56%,644,3184
2025-08-21,2.53,2.8,2.2,2.25,-0.51,-18.48%,133,3025
2025-08-20,2.95,3.16,2.65,2.76,-0.67,-19.53%,99,2961
2025-08-19,3.23,3.49,3.13,3.43,0.56,+19.51%,230,2971
2025-08-18,3.19,3.53,2.87,2.87,-0.71,-19.83%,350,3006
2025-08-15,3.58,3.58,3.58,3.58,0.6,+20.13%,2,3041
2025-08-14,3.08,3.08,2.98,2.98,-0.57,-16.06%,9,3039
2025-08-13,3.25,3.55,3.25,3.55,0.31,+9.57%,359,3040
2025-08-12,3.04,3.33,3,3.24,0.22,+7.28%,96,3181
2025-08-11,3.35,3.56,2.93,3.02,-0.18,-5.63%,123,3164
2025-08-08,3.25,3.25,2.99,3.2,-0.08,-2.44%,400,3121
2025-08-07,3.01,3.29,2.9,3.28,0.08,+2.50%,809,3323
2025-08-06,2.71,3.45,2.42,3.2,0.32,+11.11%,1410,3723
2025-08-05,2.53,2.88,2.53,2.88,0.32,+12.50%,631,4015
2025-08-04,2.46,2.85,2.22,2.56,0.17,+7.11%,1197,3924
2025-08-01,1.64,2.47,1.64,2.39,0.72,+43.11%,2409,4031
2025-07-31,1.5,1.75,1.5,1.67,0.2,+13.61%,270,2883
2025-07-30,1.55,1.65,1.4,1.47,-0.1,-6.37%,1229,2954
2025-07-29,2.07,2.07,1.57,1.57,-0.66,-29.60%,2801,3032
2025-07-28,2.54,2.7,2.18,2.23,-0.54,-19.49%,517,4335
2025-07-25,2.25,2.83,2.25,2.77,0.29,+11.69%,294,4493
2025-07-24,2.72,2.72,2.48,2.48,-0.27,-9.82%,180,4627
2025-07-23,2.83,3,2.75,2.75,-0.08,-2.83%,294,4547
2025-07-22,2.78,2.97,2.75,2.83,0.26,+10.12%,958,4579
2025-07-21,2.85,2.85,2.57,2.57,-0.12,-4.46%,97,4469
2025-07-18,2.71,2.71,2.69,2.69,-0.03,-1.10%,34,4491
2025-07-17,3.19,3.19,2.72,2.72,-0.53,-16.31%,332,4464
2025-07-16,3.44,3.44,3.25,3.25,0.05,+1.56%,358,4422
2025-07-15,3.31,3.31,3.2,3.2,0.05,+1.59%,2,4396
2025-07-14,2.81,3.15,2.81,3.15,0.18,+6.06%,35,4394
2025-07-11,3.27,3.27,2.97,2.97,-0.48,-13.91%,564,4379
2025-07-10,2.81,3.45,2.81,3.45,0.59,+20.63%,41,4379
2025-07-09,3.09,3.09,2.86,2.86,-0.06,-2.05%,95,4379
2025-07-08,3.02,3.02,2.79,2.92,-0.27,-8.46%,236,4389
2025-07-07,3.4,3.4,3.13,3.19,-0.47,-12.84%,139,4356
2025-07-03,3.66,3.66,3.66,3.66,-0.05,-1.35%,1,4338
2025-07-02,3.84,3.84,3.71,3.71,-0.6,-13.92%,64,4338
2025-07-01,4.33,4.33,4.31,4.31,-0.21,-4.65%,82,4312
2025-06-30,4.69,4.69,4.52,4.52,-0.1,-2.16%,26,4248
2025-06-27,4.62,4.62,4.62,4.62,-0.13,-2.74%,81,4241
2025-06-26,4.67,4.75,4.44,4.75,-0.2,-4.04%,160,4241
2025-06-25,4.94,4.95,4.76,4.95,-0.22,-4.26%,141,4240
2025-06-24,4.71,5.17,4.63,5.17,1.42,+37.87%,698,4234
2025-06-23,2.79,3.75,2.79,3.75,0.57,+17.92%,2970,4419
2025-06-20,3.08,3.27,3.08,3.18,-0.17,-5.07%,797,2882
2025-06-18,3.35,3.35,3.35,3.35,-0.19,-5.37%,2000,2143
2025-06-17,3.49,3.55,3.48,3.54,-0.18,-4.84%,101,728
2025-06-16,3,4.42,3,3.72,0.09,+2.48%,32,681
2025-06-13,3.54,3.71,3.41,3.63,-0.81,-18.24%,320,681
2025-06-12,4.45,4.45,4.37,4.44,0.37,+9.09%,18,556
2025-06-11,4.68,4.68,4.07,4.07,-0.91,-18.27%,5,542
2025-06-10,4.72,4.98,4.72,4.98,0.12,+2.47%,12,539
2025-06-09,4.81,4.86,4.81,4.86,-0.26,-5.08%,48,527
2025-06-06,5.21,5.21,5.12,5.12,-0.59,-10.33%,2,525
2025-06-05,5.65,5.71,5.65,5.71,-0.39,-6.39%,1,523
2025-06-04,5.72,6.1,5.72,6.1,0.32,+5.54%,1,522
2025-06-03,5.78,5.78,5.78,5.78,-0.67,-10.39%,77,522
2025-06-02,6.18,6.45,6.07,6.45,-1.21,-15.80%,3,491
2025-05-30,7.66,7.66,7.66,7.66,0.46,+6.39%,0,491
2025-05-29,7.2,7.2,7.2,7.2,0.65,+9.92%,20,491
2025-05-28,6.55,6.55,6.55,6.55,-0.56,-7.88%,0,491
2025-05-27,7.11,7.11,7.11,7.11,0.16,+2.30%,0,491
2025-05-23,6.96,7.06,6.95,6.95,-0.11,-1.56%,5,491
2025-05-22,7.24,7.24,7.06,7.06,0.44,+6.65%,9,491
2025-05-21,6.05,6.62,5.93,6.62,0.32,+5.08%,5,491
2025-05-20,6.44,6.54,6.27,6.3,-0.1,-1.56%,44,489
2025-05-19,6.5,6.5,6.4,6.4,-0.04,-0.62%,7,488
2025-05-16,6.44,6.44,6.44,6.44,-0.29,-4.31%,0,482
2025-05-15,6.73,6.73,6.73,6.73,0.82,+13.87%,0,482
2025-05-14,5.91,5.91,5.91,5.91,0.28,+4.97%,0,482
2025-05-13,5.62,5.63,5.62,5.63,-0.83,-12.85%,8,482
2025-05-12,6.46,6.46,6.46,6.46,-0.9,-12.23%,0,478
2025-05-09,7.36,7.36,7.36,7.36,-0.6,-7.54%,0,478
2025-05-08,8.16,8.16,7.96,7.96,-1.11,-12.24%,186,478
2025-05-07,9.07,9.07,9.07,9.07,0.6,+7.08%,0,325
2025-05-06,8.47,8.47,8.47,8.47,-1.26,-12.95%,0,325
2025-05-05,9.73,9.73,9.73,9.73,0.4,+4.29%,0,325
2025-05-02,9.33,9.33,9.33,9.33,0.34,+3.78%,0,325
2025-05-01,8.99,8.99,8.99,8.99,-0.74,-7.61%,122,325
2025-04-30,9.73,9.73,9.73,9.73,1.7,+21.17%,0,203
2025-04-29,8.03,8.03,8.03,8.03,0.8,+11.07%,0,203
2025-04-28,7.23,7.23,7.23,7.23,0.45,+6.64%,0,203
2025-04-25,6.78,6.78,6.78,6.78,-0.19,-2.73%,2,203
2025-04-24,6.97,6.97,6.97,6.97,-0.35,-4.78%,0,205
2025-04-23,7.32,7.32,7.32,7.32,0.63,+9.42%,0,205
2025-04-22,6.66,6.69,6.66,6.69,-0.66,-8.98%,1,205
2025-04-21,7.35,7.35,7.35,7.35,0.86,+13.25%,0,205
2025-04-17,6.49,6.49,6.49,6.49,-0.97,-13.00%,0,205
2025-04-16,7.37,7.46,7.37,7.46,-0.39,-4.97%,1,205
2025-04-15,7.79,7.85,7.79,7.85,0.12,+1.55%,1,205
2025-04-14,7.83,7.89,7.73,7.73,-0.55,-6.64%,2,206
2025-04-11,8.28,8.28,8.28,8.28,-0.36,-4.17%,0,206
2025-04-10,8.64,8.64,8.64,8.64,1.35,+18.52%,0,206
2025-04-09,7.29,7.29,7.29,7.29,-1.74,-19.27%,164,206
2025-04-08,9.03,9.03,9.03,9.03,1.21,+15.47%,1,43
