Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,0.31,0.31,0.2,0.22,-0.11,-33.33%,399,0
2025-08-22,0.4,0.4,0.32,0.33,-0.07,-17.50%,608,9245
2025-08-21,0.5,0.53,0.39,0.4,-0.15,-27.27%,2882,9123
2025-08-20,0.64,0.7,0.54,0.55,-0.23,-29.49%,3343,10172
2025-08-19,0.71,0.8,0.68,0.78,0.13,+20.00%,1833,8290
2025-08-18,0.81,0.95,0.63,0.65,-0.32,-32.99%,673,7012
2025-08-15,0.78,0.97,0.76,0.97,0.2,+25.97%,585,6865
2025-08-14,0.94,1,0.76,0.77,-0.18,-18.95%,212,6346
2025-08-13,0.98,1.08,0.87,0.95,0.09,+10.47%,1931,6388
2025-08-12,0.92,0.92,0.81,0.86,0.02,+2.38%,446,5666
2025-08-11,1.08,1.12,0.83,0.84,-0.16,-16.00%,336,5608
2025-08-08,1.06,1.19,0.91,1,-0.06,-5.66%,906,5616
2025-08-07,1.08,1.08,0.95,1.06,0,0.00%,238,5239
2025-08-06,0.87,1.09,0.76,1.06,0.12,+12.77%,1586,5173
2025-08-05,0.82,0.94,0.82,0.94,0.09,+10.59%,123,3739
2025-08-04,0.86,1.02,0.74,0.85,0.01,+1.19%,175,3714
2025-08-01,0.58,0.88,0.58,0.84,0.28,+50.00%,215,3752
2025-07-31,0.47,0.58,0.47,0.56,0.1,+21.74%,29,3696
2025-07-30,0.5,0.5,0.44,0.46,-0.03,-6.12%,389,3679
2025-07-29,0.73,0.73,0.47,0.49,-0.24,-32.88%,786,3678
2025-07-28,0.87,0.87,0.71,0.73,-0.2,-21.51%,72,3213
2025-07-25,0.86,0.95,0.86,0.93,0.1,+12.05%,208,3180
2025-07-24,0.79,0.88,0.78,0.83,-0.11,-11.70%,846,3161
2025-07-23,1.06,1.06,0.9,0.94,-0.04,-4.08%,171,3379
2025-07-22,1,1.05,0.98,0.98,0.11,+12.64%,351,3269
2025-07-21,0.91,0.95,0.87,0.87,-0.08,-8.42%,15,3104
2025-07-18,0.96,0.97,0.82,0.95,-0.02,-2.06%,85,3099
2025-07-17,1.12,1.12,0.97,0.97,-0.25,-20.49%,19,3128
2025-07-16,1.2,1.22,1.2,1.22,0.03,+2.52%,21,3124
2025-07-15,1.17,1.19,1.16,1.19,-0.01,-0.83%,10,3111
