Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-22,13.4,13.4,13.4,13.4,-0.15,-1.11%,0,1
2025-08-21,13.55,13.55,13.55,13.55,-0.79,-5.51%,0,1
2025-08-20,14.34,14.34,14.34,14.34,-0.94,-6.15%,0,1
2025-08-19,15.28,15.28,15.28,15.28,0.91,+6.33%,0,1
2025-08-18,14.37,14.37,14.37,14.37,-0.75,-4.96%,0,1
2025-08-15,15.12,15.12,15.12,15.12,1.02,+7.23%,0,1
2025-08-14,14.1,14.1,14.1,14.1,-1.04,-6.87%,0,1
2025-08-13,15.14,15.14,15.14,15.14,0.54,+3.70%,0,1
2025-08-12,14.6,14.6,14.6,14.6,0.58,+4.14%,0,1
2025-08-11,14.02,14.02,14.02,14.02,-0.12,-0.85%,0,1
2025-08-08,14.14,14.14,14.14,14.14,0,0.00%,0,1
2025-08-07,14.14,14.14,14.14,14.14,0.3,+2.17%,0,1
2025-08-06,13.84,13.84,13.84,13.84,0.7,+5.33%,0,1
2025-08-05,13.14,13.14,13.14,13.14,0.92,+7.53%,0,1
2025-08-04,12.22,12.22,12.22,12.22,0.66,+5.71%,0,1
2025-08-01,11.56,11.56,11.56,11.56,1.8,+18.44%,0,1
2025-07-31,9.76,9.76,9.76,9.76,0.53,+5.74%,0,1
2025-07-30,9.23,9.23,9.23,9.23,-0.53,-5.43%,0,1
2025-07-29,9.76,9.76,9.76,9.76,-1.91,-16.37%,0,1
2025-07-28,11.67,11.67,11.67,11.67,-1.37,-10.51%,0,1
2025-07-25,13.04,13.04,13.04,13.04,0.75,+6.10%,0,1
2025-07-24,12.29,12.29,12.29,12.29,-0.56,-4.36%,0,1
2025-07-23,12.85,12.85,12.85,12.85,-0.03,-0.23%,0,1
2025-07-22,12.88,12.88,12.88,12.88,0.51,+4.12%,0,1
2025-07-21,12.37,12.37,12.37,12.37,-0.06,-0.48%,0,1
2025-07-18,12.43,12.43,12.43,12.43,0.09,+0.73%,0,1
2025-07-17,12.34,12.34,12.34,12.34,-0.94,-7.08%,0,1
2025-07-16,13.28,13.28,13.28,13.28,0.14,+1.07%,0,1
2025-07-15,13.14,13.14,13.14,13.14,0.29,+2.26%,0,1
2025-07-14,12.85,12.85,12.85,12.85,0.68,+5.59%,0,1
2025-07-11,12.17,12.17,12.17,12.17,-1.17,-8.77%,0,1
2025-07-10,13.34,13.34,13.34,13.34,1.22,+10.07%,0,1
2025-07-09,12.12,12.12,12.12,12.12,-0.03,-0.25%,0,1
2025-07-08,12.15,12.15,12.15,12.15,-0.46,-3.65%,0,1
2025-07-07,12.61,12.61,12.61,12.61,-0.74,-5.54%,0,1
2025-07-03,13.35,13.35,13.35,13.35,0.04,+0.30%,0,1
2025-07-02,13.31,13.31,13.31,13.31,-1.17,-8.08%,0,1
2025-07-01,14.48,14.48,14.48,14.48,-0.32,-2.16%,0,1
2025-06-30,14.8,14.8,14.8,14.8,0.05,+0.34%,0,1
2025-06-27,14.75,14.75,14.75,14.75,-0.2,-1.34%,0,1
2025-06-26,14.95,14.95,14.95,14.95,-0.36,-2.35%,0,1
2025-06-25,15.31,15.31,15.31,15.31,-0.18,-1.16%,0,1
2025-06-24,15.49,15.49,15.49,15.49,3.09,+24.92%,0,1
2025-06-23,12.4,12.4,12.4,12.4,1.76,+16.54%,0,1
2025-06-20,10.6,10.8,10.6,10.64,-0.19,-1.75%,2,1
2025-06-18,10.83,10.83,10.83,10.83,-0.25,-2.26%,0,1
2025-06-17,11.07,11.08,11.07,11.08,-0.91,-7.59%,0,1
2025-06-16,11.99,11.99,11.99,11.99,0.35,+3.01%,0,1
2025-06-13,11.64,11.64,11.64,11.64,-2.27,-16.32%,0,1
2025-06-12,13.91,13.91,13.91,13.91,0.39,+2.88%,0,1
2025-06-11,13.52,13.52,13.52,13.52,-1.82,-11.86%,0,1
2025-06-10,15.34,15.34,15.34,15.34,0.27,+1.79%,0,1
2025-06-09,15.07,15.07,15.07,15.07,-0.39,-2.52%,0,1
2025-06-06,15.46,15.46,15.46,15.46,-0.89,-5.44%,0,1
2025-06-05,16.35,16.35,16.35,16.35,-0.53,-3.14%,0,1
2025-06-04,16.88,16.88,16.88,16.88,0.56,+3.43%,0,1
2025-06-03,16.32,16.32,16.32,16.32,-1.,-5.77%,0,1
2025-06-02,17.32,17.32,17.32,17.32,-1.58,-8.36%,0,1
2025-05-30,18.9,18.9,18.9,18.9,0.6,+3.28%,0,1
2025-05-29,18.3,18.3,18.3,18.3,0.96,+5.54%,0,1
2025-05-28,17.34,17.34,17.34,17.34,-0.71,-3.93%,0,1
2025-05-27,18.05,18.05,18.05,18.05,0.43,+2.44%,0,1
2025-05-23,17.62,17.62,17.62,17.62,-0.21,-1.18%,0,1
2025-05-22,17.83,17.83,17.83,17.83,0.48,+2.77%,0,1
2025-05-21,17.35,17.35,17.35,17.35,0.41,+2.42%,0,1
2025-05-20,16.94,16.94,16.94,16.94,-0.07,-0.41%,0,1
2025-05-19,17.01,17.01,17.01,17.01,0.01,+0.06%,0,1
2025-05-16,17,17,17,17,-0.49,-2.80%,0,1
