Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-22,7.57,7.57,7.57,7.57,-0.16,-2.07%,0,3435
2025-08-21,7.73,7.73,7.73,7.73,-0.76,-8.95%,0,3435
2025-08-20,8.49,8.49,8.49,8.49,-0.92,-9.78%,1,3435
2025-08-19,9.41,9.41,9.41,9.41,0.87,+10.19%,0,3436
2025-08-18,8.54,8.54,8.54,8.54,-0.78,-8.37%,0,3436
2025-08-15,9.32,9.32,9.32,9.32,0.93,+11.08%,3,3436
2025-08-14,8.39,8.39,8.39,8.39,-0.94,-10.08%,0,3436
2025-08-13,9.33,9.33,9.33,9.33,0.51,+5.78%,0,3436
2025-08-12,8.82,8.82,8.82,8.82,0.5,+6.01%,0,3436
2025-08-11,8.32,8.32,8.32,8.32,-0.16,-1.89%,0,3436
2025-08-08,8.48,8.48,8.48,8.48,-0.03,-0.35%,0,3436
2025-08-07,8.51,8.51,8.51,8.51,0.23,+2.78%,0,3436
2025-08-06,8.28,8.28,8.28,8.28,0.57,+7.39%,0,3436
2025-08-05,7.71,7.71,7.71,7.71,0.72,+10.30%,0,3436
2025-08-04,6.99,6.99,6.99,6.99,0.46,+7.04%,0,3436
2025-08-01,6.53,6.53,6.53,6.53,1.44,+28.29%,1,3436
2025-07-31,5.09,5.09,5.09,5.09,0.41,+8.76%,77,3436
2025-07-30,4.68,4.68,4.68,4.68,-0.35,-6.96%,41,3360
2025-07-29,5.03,5.03,5.03,5.03,-1.42,-22.02%,84,3360
2025-07-28,6.45,6.45,6.45,6.45,-1.13,-14.91%,0,3276
2025-07-25,7.58,7.58,7.58,7.58,0.64,+9.22%,0,3276
2025-07-24,6.94,6.94,6.94,6.94,-0.48,-6.47%,0,3276
2025-07-23,7.42,7.42,7.42,7.42,-0.04,-0.54%,0,3276
2025-07-22,7.46,7.46,7.46,7.46,0.42,+5.97%,0,3276
2025-07-21,7.04,7.04,7.04,7.04,-0.1,-1.40%,0,3276
2025-07-18,7.14,7.14,7.14,7.14,0.03,+0.42%,1,3276
2025-07-17,7.11,7.11,7.11,7.11,-0.85,-10.68%,0,3276
2025-07-16,7.96,7.96,7.96,7.96,0.11,+1.40%,0,3276
2025-07-15,7.85,7.85,7.85,7.85,0.2,+2.61%,0,3276
2025-07-14,6.97,7.65,6.97,7.65,0.46,+6.40%,5,3276
2025-07-11,7.19,7.19,7.19,7.19,-0.91,-11.23%,1,3281
2025-07-10,8.1,8.1,8.1,8.1,1.01,+14.25%,0,3281
2025-07-09,7.11,7.11,7.07,7.09,-0.05,-0.70%,9,3281
2025-07-08,7.14,7.14,7.14,7.14,-0.42,-5.56%,2,3272
2025-07-07,7.56,7.56,7.56,7.56,-0.68,-8.25%,0,3272
2025-07-03,8.24,8.24,8.24,8.24,0,0.00%,0,3272
2025-07-02,8.24,8.24,8.24,8.24,-0.96,-10.43%,0,3272
2025-07-01,9.2,9.2,9.2,9.2,-0.3,-3.16%,0,3272
2025-06-30,9.5,9.5,9.5,9.5,0,0.00%,0,3272
2025-06-27,9.5,9.5,9.5,9.5,-0.2,-2.06%,0,3272
2025-06-26,9.7,9.7,9.7,9.7,-0.3,-3.00%,0,3272
2025-06-25,10,10,10,10,-0.2,-1.96%,2,3272
2025-06-24,8.75,10.2,8.75,10.2,2.37,+30.27%,3,3274
2025-06-23,7.83,7.83,7.83,7.83,1.15,+17.22%,208,3276
2025-06-20,6.48,6.68,6.48,6.68,-0.14,-2.05%,88,3180
2025-06-18,6.82,6.82,6.82,6.82,-0.23,-3.26%,10,3136
2025-06-17,7.13,7.13,7.05,7.05,-0.54,-7.11%,3,3126
2025-06-16,7.32,7.8,7.32,7.59,0.29,+3.97%,4,3126
2025-06-13,7.28,7.3,7.24,7.3,-1.63,-18.25%,2,3122
2025-06-12,8.93,8.93,8.93,8.93,0.42,+4.94%,0,3121
2025-06-11,8.51,8.51,8.51,8.51,-1.48,-14.81%,0,3121
2025-06-10,9.99,9.99,9.99,9.99,0.22,+2.25%,0,3121
2025-06-09,9.77,9.77,9.77,9.77,-0.35,-3.46%,0,3121
2025-06-06,10.12,10.12,10.12,10.12,-0.81,-7.41%,0,3121
2025-06-05,10.93,10.93,10.93,10.93,-0.5,-4.37%,0,3121
2025-06-04,11.43,11.43,11.43,11.43,0.49,+4.48%,0,3121
2025-06-03,10.94,10.94,10.94,10.94,-0.92,-7.76%,0,3121
