Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,0.15,0.15,0.12,0.13,-0.06,-31.58%,290,0
2025-08-22,0.24,0.24,0.19,0.19,-0.04,-17.39%,590,4464
2025-08-21,0.31,0.31,0.23,0.23,-0.09,-28.13%,149,4071
2025-08-20,0.41,0.42,0.31,0.32,-0.14,-30.43%,630,4164
2025-08-19,0.42,0.48,0.4,0.46,0.05,+12.20%,205,4724
2025-08-18,0.6,0.6,0.41,0.41,-0.19,-31.67%,319,4740
2025-08-15,0.49,0.61,0.48,0.6,0.11,+22.45%,1102,4733
2025-08-14,0.59,0.59,0.48,0.49,-0.1,-16.95%,758,4429
2025-08-13,0.55,0.7,0.55,0.59,0.05,+9.26%,586,4444
2025-08-12,0.5,0.58,0.5,0.54,-0.01,-1.82%,122,4191
2025-08-11,0.66,0.73,0.51,0.55,-0.12,-17.91%,130,4225
2025-08-08,0.7,0.89,0.6,0.67,-0.04,-5.63%,261,4191
2025-08-07,0.66,0.73,0.66,0.71,-0.01,-1.39%,1066,4181
2025-08-06,0.53,0.79,0.53,0.72,0.07,+10.77%,1223,4183
2025-08-05,0.57,0.65,0.57,0.65,0.05,+8.33%,145,4769
2025-08-04,0.6,0.68,0.6,0.6,-0.01,-1.64%,59,4669
2025-08-01,0.43,0.63,0.43,0.61,0.21,+52.50%,859,4653
2025-07-31,0.41,0.41,0.4,0.4,0.08,+25.00%,24,4587
2025-07-30,0.32,0.32,0.3,0.32,-0.03,-8.57%,903,4581
2025-07-29,0.51,0.51,0.34,0.35,-0.16,-31.37%,2502,4676
2025-07-28,0.52,0.52,0.48,0.51,-0.14,-21.54%,237,5828
2025-07-25,0.55,0.65,0.55,0.65,0.07,+12.07%,309,5924
2025-07-24,0.6,0.6,0.55,0.58,-0.07,-10.77%,31,5993
2025-07-23,0.72,0.72,0.64,0.65,-0.04,-5.80%,59,5991
2025-07-22,0.7,0.73,0.69,0.69,0.08,+13.11%,86,5960
2025-07-21,0.69,0.69,0.61,0.61,-0.07,-10.29%,58,5945
2025-07-18,0.6,0.68,0.6,0.68,-0.02,-2.86%,158,5939
2025-07-17,0.81,0.81,0.7,0.7,-0.17,-19.54%,201,5924
2025-07-16,0.93,0.93,0.87,0.87,0.02,+2.35%,282,5790
2025-07-15,0.91,0.91,0.85,0.85,-0.01,-1.16%,6,5790
2025-07-14,0.72,0.86,0.72,0.86,0.03,+3.61%,11,5787
2025-07-11,0.86,0.86,0.83,0.83,-0.16,-16.16%,13,5781
2025-07-10,0.77,0.99,0.77,0.99,0.21,+26.92%,94,5770
2025-07-09,0.78,0.78,0.78,0.78,-0.03,-3.70%,142,5711
2025-07-08,0.79,0.81,0.79,0.81,-0.09,-10.00%,95,5585
2025-07-07,1.18,1.18,0.9,0.9,-0.17,-15.89%,86,5555
2025-07-03,1.07,1.07,1.07,1.07,-0.01,-0.93%,0,5532
2025-07-02,1.26,1.26,1.08,1.08,-0.24,-18.18%,67,5532
2025-07-01,1.32,1.32,1.32,1.32,-0.09,-6.38%,823,5532
2025-06-30,1.51,1.51,1.41,1.41,-0.09,-6.00%,15,5228
2025-06-27,1.43,1.5,1.43,1.5,-0.04,-2.60%,3,5229
2025-06-26,1.54,1.54,1.54,1.54,-0.07,-4.35%,101,5228
2025-06-25,1.45,1.61,1.45,1.61,-0.19,-10.56%,246,5223
2025-06-24,1.8,1.8,1.8,1.8,0.66,+57.89%,332,5236
2025-06-23,0.97,1.33,0.97,1.14,0.1,+9.62%,1477,4921
2025-06-20,1.06,1.06,1.04,1.04,-0.14,-11.86%,1178,3621
2025-06-18,1.19,1.27,1.18,1.18,-0.12,-9.23%,2062,3336
2025-06-17,1.26,1.3,1.23,1.3,0,0.00%,124,1503
2025-06-16,1.16,1.62,1.16,1.3,-0.01,-0.76%,40,1573
2025-06-13,1.23,1.36,1.21,1.31,-0.27,-17.09%,421,1586
2025-06-12,1.57,1.58,1.57,1.58,0.18,+12.86%,3,1328
2025-06-11,1.88,1.88,1.4,1.4,-0.41,-22.65%,179,1325
2025-06-10,1.69,1.81,1.57,1.81,0.08,+4.62%,198,1149
2025-06-09,1.8,1.8,1.73,1.73,-0.18,-9.42%,100,1119
2025-06-06,1.91,1.91,1.91,1.91,-0.27,-12.39%,1,1208
2025-06-05,2.13,2.18,2.13,2.18,-0.21,-8.79%,321,1208
2025-06-04,2.39,2.39,2.39,2.39,0.12,+5.29%,324,1138
2025-06-03,2.38,2.38,2.27,2.27,-0.33,-12.69%,17,814
2025-06-02,2.88,2.88,2.6,2.6,-0.75,-22.39%,108,798
2025-05-30,3.43,3.52,3.31,3.35,0.3,+9.84%,30,698
2025-05-29,2.48,3.07,2.48,3.05,0.29,+10.51%,300,675
