Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,1.15,1.16,0.74,0.8,-0.39,-32.77%,1925,0
2025-08-22,1.34,1.37,1.16,1.19,-0.14,-10.53%,1512,7078
2025-08-21,1.64,1.72,1.28,1.33,-0.39,-22.67%,1743,6248
2025-08-20,2.09,2.17,1.65,1.72,-0.51,-22.87%,278,7241
2025-08-19,1.93,2.28,1.93,2.23,0.4,+21.86%,332,7181
2025-08-18,2.39,2.42,1.8,1.83,-0.59,-24.38%,357,7054
2025-08-15,2,2.51,1.96,2.42,0.44,+22.22%,631,6985
2025-08-14,2.34,2.43,1.94,1.98,-0.41,-17.15%,614,6950
2025-08-13,2.25,2.58,2.23,2.39,0.22,+10.14%,919,7011
2025-08-12,2.04,2.24,1.9,2.17,0.12,+5.85%,1796,7098
2025-08-11,2.36,2.5,1.99,2.05,-0.17,-7.66%,1545,6373
2025-08-08,2.21,2.57,2.09,2.22,-0.09,-3.90%,1209,5909
2025-08-07,2.06,2.33,2.06,2.31,0.05,+2.21%,779,5295
2025-08-06,1.99,2.32,1.64,2.26,0.25,+12.44%,250,4823
2025-08-05,1.99,2.04,1.99,2.01,0.22,+12.29%,547,4922
2025-08-04,1.53,2.07,1.53,1.79,0.1,+5.92%,455,5188
2025-08-01,1.14,1.69,1.14,1.69,0.53,+45.69%,1140,5004
2025-07-31,1.02,1.2,1.02,1.16,0.17,+17.17%,753,4411
2025-07-30,1.05,1.18,0.94,0.99,-0.07,-6.60%,116,4368
2025-07-29,1.32,1.32,1.02,1.06,-0.48,-31.17%,59,4361
2025-07-28,1.8,1.8,1.54,1.54,-0.4,-20.62%,75,4366
2025-07-25,1.59,1.96,1.59,1.94,0.21,+12.14%,21,4351
2025-07-24,1.84,1.84,1.7,1.73,-0.21,-10.82%,38,4337
2025-07-23,1.98,2.16,1.94,1.94,-0.07,-3.48%,2038,4367
2025-07-22,1.98,2.12,1.95,2.01,0.2,+11.05%,140,4087
2025-07-21,1.84,2.01,1.81,1.81,-0.11,-5.73%,10,4040
2025-07-18,1.95,1.95,1.92,1.92,-0.03,-1.54%,82,4038
2025-07-17,1.95,1.95,1.95,1.95,-0.43,-18.07%,70,4009
2025-07-16,2.38,2.38,2.38,2.38,0.04,+1.71%,211,3965
2025-07-15,2.37,2.37,2.34,2.34,0.03,+1.30%,7,3938
2025-07-14,2.27,2.34,2.27,2.31,0.12,+5.48%,147,3938
2025-07-11,2.5,2.5,2.19,2.19,-0.37,-14.45%,12,3810
2025-07-10,2.41,2.56,2.41,2.56,0.48,+23.08%,129,3802
2025-07-09,2.08,2.08,2.08,2.08,-0.05,-2.35%,251,3772
2025-07-08,2.07,2.13,2.07,2.13,-0.22,-9.36%,3,3772
2025-07-07,2.5,2.5,2.35,2.35,-0.41,-14.86%,315,3770
2025-07-03,2.76,2.76,2.76,2.76,-0.03,-1.08%,94,3531
2025-07-02,2.79,2.79,2.79,2.79,-0.5,-15.20%,132,3437
2025-07-01,3.35,3.39,3.29,3.29,-0.18,-5.19%,217,3385
2025-06-30,3.58,3.65,3.47,3.47,-0.1,-2.80%,183,3445
2025-06-27,3.46,3.7,3.46,3.57,-0.11,-2.99%,14,3486
2025-06-26,3.74,3.74,3.57,3.68,-0.18,-4.66%,5,3486
