Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,0.69,0.71,0.45,0.47,-0.27,-36.49%,454,0
2025-08-22,0.87,0.88,0.73,0.74,-0.11,-12.94%,1408,2319
2025-08-21,1.07,1.14,0.82,0.85,-0.3,-26.09%,270,2102
2025-08-20,1.32,1.34,1.14,1.15,-0.39,-25.32%,136,2119
2025-08-19,1.36,1.58,1.36,1.54,0.29,+23.20%,158,2130
2025-08-18,1.69,1.74,1.19,1.25,-0.49,-28.16%,295,2139
2025-08-15,1.39,1.74,1.39,1.74,0.34,+24.29%,126,2115
2025-08-14,1.7,1.7,1.4,1.4,-0.32,-18.60%,17,2218
2025-08-13,1.76,1.87,1.59,1.72,0.16,+10.26%,100,2230
2025-08-12,1.49,1.56,1.43,1.56,0.08,+5.41%,103,2203
2025-08-11,1.82,1.82,1.42,1.48,-0.18,-10.84%,546,2162
2025-08-08,1.74,1.76,1.61,1.66,-0.07,-4.05%,77,1935
2025-08-07,1.55,1.76,1.55,1.73,0.02,+1.17%,222,1968
2025-08-06,1.25,1.82,1.25,1.71,0.19,+12.50%,165,1796
2025-08-05,1.34,1.52,1.34,1.52,0.17,+12.59%,171,1804
2025-08-04,1.3,1.57,1.15,1.35,0.05,+3.85%,154,1876
2025-08-01,0.88,1.3,0.88,1.3,0.42,+47.73%,177,1779
2025-07-31,0.79,0.88,0.79,0.88,0.14,+18.92%,28,1738
2025-07-30,0.87,0.9,0.72,0.74,-0.05,-6.33%,80,1727
2025-07-29,0.77,0.79,0.77,0.79,-0.37,-31.90%,120,1728
2025-07-28,1.16,1.16,1.16,1.16,-0.32,-21.62%,23,1698
2025-07-25,1.48,1.48,1.48,1.48,0.17,+12.98%,1,1687
2025-07-24,1.31,1.31,1.31,1.31,-0.17,-11.49%,4,1686
2025-07-23,1.54,1.59,1.48,1.48,-0.06,-3.90%,114,1686
2025-07-22,1.56,1.63,1.5,1.54,0.16,+11.59%,260,1660
2025-07-21,1.38,1.38,1.38,1.38,-0.1,-6.76%,51,1475
2025-07-18,1.51,1.51,1.48,1.48,-0.02,-1.33%,1007,1425
2025-07-17,1.76,1.76,1.5,1.5,-0.37,-19.79%,292,2276
2025-07-16,2.04,2.04,1.78,1.87,0.05,+2.75%,5,2177
2025-07-15,1.82,1.82,1.82,1.82,0.01,+0.55%,0,2180
2025-07-14,1.81,1.81,1.81,1.81,0.09,+5.23%,1,2180
2025-07-11,1.72,1.72,1.72,1.72,-0.31,-15.27%,0,2181
2025-07-10,2.03,2.03,2.03,2.03,0.4,+24.54%,14,2181
2025-07-09,1.63,1.63,1.63,1.63,-0.04,-2.40%,11,2167
2025-07-08,1.67,1.67,1.67,1.67,-0.19,-10.22%,64,2177
2025-07-07,1.86,1.86,1.86,1.86,-0.33,-15.07%,2,2129
2025-07-03,2.23,2.23,2.18,2.19,-0.03,-1.35%,7,2131
2025-07-02,2.33,2.33,2.18,2.22,-0.43,-16.23%,7,2124
2025-07-01,2.62,2.73,2.62,2.65,-0.16,-5.69%,209,2124
2025-06-30,2.95,2.95,2.78,2.81,-0.09,-3.10%,5,2327
2025-06-27,2.86,2.9,2.85,2.9,-0.1,-3.33%,35,2328
2025-06-26,3.11,3.11,2.83,3,-0.15,-4.76%,6,2338
2025-06-25,3.13,3.15,2.84,3.15,-0.2,-5.97%,3,2339
2025-06-24,2.71,3.41,2.71,3.35,1.04,+45.02%,9,2338
2025-06-23,1.72,2.31,1.72,2.31,0.32,+16.08%,19,2338
2025-06-20,1.93,1.99,1.93,1.99,-0.17,-7.87%,345,2323
2025-06-18,2.36,2.36,2.16,2.16,-0.17,-7.30%,361,1988
2025-06-17,2.47,2.47,2.33,2.33,-0.08,-3.32%,4,1733
2025-06-16,2.09,2.83,2.09,2.41,0,0.00%,2163,1729
2025-06-13,2.36,2.41,2.3,2.41,-0.49,-16.90%,113,213
2025-06-12,2.9,2.9,2.9,2.9,0.3,+11.54%,4,210
2025-06-11,3.02,3.02,2.6,2.6,-0.66,-20.25%,30,206
2025-06-10,3.06,3.41,2.89,3.26,0.09,+2.84%,36,207
2025-06-09,3.41,3.41,3.15,3.17,-0.22,-6.49%,2,183
2025-06-06,3.39,3.39,3.39,3.39,-0.45,-11.72%,1,182
2025-06-05,3.84,3.84,3.84,3.84,-0.28,-6.80%,3,181
2025-06-04,4.03,4.33,4.03,4.12,0.2,+5.10%,6,181
2025-06-03,4.25,4.32,3.92,3.92,-0.51,-11.51%,8,175
2025-06-02,4.29,4.43,4.07,4.43,-1.01,-18.57%,8,174
2025-05-30,5.27,5.44,5.27,5.44,0.39,+7.72%,18,174
2025-05-29,4.92,5.05,4.91,5.05,0.48,+10.50%,3,156
2025-05-28,4.9,4.9,4.43,4.57,-0.47,-9.33%,2,156
2025-05-27,4.97,5.29,4.91,5.04,0.08,+1.61%,9,156
2025-05-23,5.19,5.19,4.92,4.96,-0.07,-1.39%,8,155
2025-05-22,5.04,5.04,5.03,5.03,0.36,+7.71%,1,154
2025-05-21,4.22,4.67,4.16,4.67,0.26,+5.90%,25,154
2025-05-20,4.5,4.5,4.41,4.41,-0.12,-2.65%,1,146
2025-05-19,4.6,4.6,4.53,4.53,-0.03,-0.66%,1,147
2025-05-16,4.72,4.72,4.56,4.56,-0.23,-4.80%,3,148
2025-05-15,4.79,4.79,4.79,4.79,0.64,+15.42%,1,145
2025-05-14,4.15,4.15,4.15,4.15,0.22,+5.60%,1,145
2025-05-13,4.69,4.69,3.93,3.93,-0.63,-13.82%,7,145
2025-05-12,4.56,4.56,4.56,4.56,-0.76,-14.29%,0,145
2025-05-09,5.32,5.32,5.32,5.32,-0.5,-8.59%,0,145
2025-05-08,5.82,5.82,5.82,5.82,-0.93,-13.78%,0,145
2025-05-07,6.75,6.75,6.75,6.75,0.48,+7.66%,0,145
2025-05-06,6.27,6.27,6.27,6.27,-1.05,-14.34%,0,145
2025-05-05,7.32,7.32,7.32,7.32,0.24,+3.39%,0,145
2025-05-02,7.08,7.08,7.08,7.08,0.23,+3.36%,0,145
2025-05-01,6.85,6.85,6.85,6.85,-0.63,-8.42%,0,145
2025-04-30,7.48,7.48,7.48,7.48,1.48,+24.67%,0,145
2025-04-29,5.83,6,5.83,6,0.67,+12.57%,1,145
2025-04-28,5.33,5.33,5.33,5.33,0.36,+7.24%,0,144
2025-04-25,4.97,4.97,4.97,4.97,-0.16,-3.12%,0,144
2025-04-24,5.13,5.13,5.13,5.13,-0.29,-5.35%,0,144
2025-04-23,5.42,5.42,5.42,5.42,0.53,+10.84%,0,144
2025-04-22,4.85,4.89,4.85,4.89,-0.53,-9.78%,1,144
2025-04-21,5.49,5.49,5.42,5.42,0.7,+14.83%,10,143
2025-04-17,4.72,4.72,4.72,4.72,-0.77,-14.03%,0,142
2025-04-16,5.49,5.49,5.49,5.49,-0.35,-5.99%,0,142
2025-04-15,5.84,5.84,5.84,5.84,0.04,+0.69%,0,142
2025-04-14,5.8,5.8,5.8,5.8,-0.51,-8.08%,0,142
2025-04-11,6.76,6.76,6.31,6.31,-0.23,-3.52%,5,142
2025-04-10,6.54,6.54,6.54,6.54,1.16,+21.56%,0,142
2025-04-09,8.79,8.79,5.38,5.38,-1.54,-22.25%,1,142
2025-04-08,6.92,6.92,6.92,6.92,1.05,+17.89%,0,141
2025-04-07,6.06,6.06,5.87,5.87,0.37,+6.73%,3,141
2025-04-04,5.49,6.06,5.33,5.5,2.07,+60.35%,9,144
2025-04-03,3.43,3.43,3.43,3.43,1.32,+62.56%,1,136
2025-04-02,2.11,2.11,2.11,2.11,-0.07,-3.21%,0,137
2025-04-01,2.18,2.18,2.18,2.18,-0.05,-2.24%,0,137
2025-03-31,2.23,2.23,2.23,2.23,-0.35,-13.57%,0,137
2025-03-28,2.58,2.58,2.58,2.58,0.13,+5.31%,0,137
2025-03-27,2.45,2.45,2.45,2.45,-0.08,-3.16%,0,137
2025-03-26,2.53,2.53,2.53,2.53,-0.1,-3.80%,0,137
2025-03-25,2.63,2.63,2.63,2.63,-0.04,-1.50%,0,137
2025-03-24,2.67,2.67,2.67,2.67,-0.22,-7.61%,0,137
2025-03-21,2.9,2.9,2.89,2.89,-0.1,-3.34%,141,137
2025-03-20,2.99,2.99,2.99,2.99,-0.32,-9.67%,0,15
2025-03-19,3.31,3.31,3.31,3.31,-0.04,-1.19%,2,15
2025-03-18,3.35,3.35,3.35,3.35,0.14,+4.36%,0,13
2025-03-17,3.21,3.21,3.21,3.21,-0.18,-5.31%,0,13
2025-03-14,3.39,3.39,3.39,3.39,-0.23,-6.35%,0,13
2025-03-13,3.62,3.62,3.62,3.62,0.31,+9.37%,0,13
2025-03-12,3.3,3.31,3.3,3.31,-0.48,-12.66%,0,13
2025-03-11,3.79,3.79,3.79,3.79,-0.07,-1.81%,0,13
2025-03-10,3.86,3.86,3.86,3.86,0.36,+10.29%,0,13
2025-03-07,3.28,3.5,3.28,3.5,-0.25,-6.67%,3,13
2025-03-06,3.75,3.75,3.75,3.75,0.05,+1.35%,0,13
2025-03-05,3.7,3.7,3.7,3.7,0.47,+14.55%,0,10
2025-03-04,3.23,3.23,3.23,3.23,0.11,+3.53%,0,10
2025-03-03,3.12,3.12,3.12,3.12,0.21,+7.22%,0,10
2025-02-28,2.91,2.91,2.91,2.91,0.2,+7.38%,0,10
2025-02-27,2.71,2.71,2.71,2.71,-0.31,-10.26%,0,10
2025-02-26,3.02,3.02,3.02,3.02,0.1,+3.42%,0,10
2025-02-25,2.68,2.92,2.68,2.92,0.44,+17.74%,10,10
2025-02-24,2.48,2.48,2.48,2.48,-0.15,-5.70%,0,10
2025-02-21,2.63,2.63,2.63,2.63,0.56,+27.05%,0,10
2025-02-20,2.07,2.07,2.07,2.07,-0.1,-4.61%,0,10
2025-02-19,2.17,2.17,2.17,2.17,-0.04,-1.81%,0,10
2025-02-18,2.21,2.21,2.21,2.21,-0.21,-8.68%,0,10
2025-02-14,2.42,2.42,2.42,2.42,-0.06,-2.42%,0,10
2025-02-13,2.48,2.48,2.48,2.48,-0.04,-1.59%,0,10
2025-02-12,2.52,2.52,2.52,2.52,0.25,+11.01%,0,10
2025-02-11,2.27,2.27,2.27,2.27,-0.2,-8.10%,0,10
2025-02-10,2.47,2.47,2.47,2.47,-0.22,-8.18%,0,10
2025-02-07,2.69,2.69,2.69,2.69,-0.1,-3.58%,0,10
2025-02-06,2.79,2.79,2.79,2.79,-0.06,-2.11%,0,10
2025-02-05,2.85,2.85,2.85,2.85,0.2,+7.55%,0,10
2025-02-04,2.65,2.65,2.65,2.65,-0.19,-6.69%,0,10
2025-02-03,2.84,2.84,2.84,2.84,-0.03,-1.05%,0,10
2025-01-31,2.87,2.87,2.87,2.87,0.05,+1.77%,0,10
2025-01-30,2.82,2.82,2.82,2.82,-0.14,-4.73%,0,10
2025-01-29,2.95,2.96,2.95,2.96,0.1,+3.50%,3,10
2025-01-28,2.86,2.86,2.86,2.86,-0.01,-0.35%,0,7
2025-01-27,2.87,2.87,2.87,2.87,0.25,+9.54%,0,7
2025-01-24,2.63,2.63,2.62,2.62,0,0.00%,2,7
"Downloaded from Barchart.com as of 08-25-2025 01:40pm CDT"
