Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-22,9.97,9.97,9.97,9.97,-0.15,-1.48%,1,28
2025-08-21,10.12,10.12,10.12,10.12,-0.78,-7.16%,0,28
2025-08-20,10.9,10.9,10.9,10.9,-0.93,-7.86%,0,28
2025-08-19,11.49,11.83,11.49,11.83,0.9,+8.23%,1,28
2025-08-18,10.93,10.93,10.93,10.93,-0.76,-6.50%,0,27
2025-08-15,11.69,11.69,11.69,11.69,0.97,+9.05%,0,27
2025-08-14,10.72,10.72,10.72,10.72,-1.,-8.53%,0,27
2025-08-13,11.72,11.72,11.72,11.72,0.53,+4.74%,0,27
2025-08-12,11.19,11.19,11.19,11.19,0.55,+5.17%,0,27
2025-08-11,10.64,10.64,10.64,10.64,-0.14,-1.30%,0,27
2025-08-08,10.78,10.78,10.78,10.78,-0.01,-0.09%,0,27
2025-08-07,10.79,10.79,10.79,10.79,0.26,+2.47%,0,27
2025-08-06,10.53,10.53,10.53,10.53,0.64,+6.47%,0,27
2025-08-05,9.89,9.89,9.89,9.89,0.81,+8.92%,0,27
2025-08-04,9.08,9.08,9.08,9.08,0.56,+6.57%,0,27
2025-08-01,8.52,8.52,8.52,8.52,1.63,+23.66%,1,27
2025-07-31,6.89,6.89,6.89,6.89,0.47,+7.32%,0,27
2025-07-30,6.42,6.42,6.42,6.42,-0.44,-6.41%,0,27
2025-07-29,6.86,6.86,6.86,6.86,-1.66,-19.48%,1,27
2025-07-28,8.52,8.52,8.52,8.52,-1.26,-12.88%,3,26
2025-07-25,9.78,9.78,9.78,9.78,0.71,+7.83%,0,23
2025-07-24,9.07,9.07,9.07,9.07,-0.53,-5.52%,0,23
2025-07-23,9.6,9.6,9.6,9.6,-0.03,-0.31%,0,23
2025-07-22,9.63,9.63,9.63,9.63,0.48,+5.25%,0,23
2025-07-21,9.15,9.15,9.15,9.15,-0.09,-0.97%,0,23
2025-07-18,9.24,9.24,9.24,9.24,0.05,+0.54%,0,23
2025-07-17,9.19,9.19,9.19,9.19,-0.89,-8.83%,0,23
2025-07-16,10.08,10.08,10.08,10.08,0.11,+1.10%,0,23
2025-07-15,9.97,9.97,9.97,9.97,0.25,+2.57%,0,23
2025-07-14,9.72,9.72,9.72,9.72,0.57,+6.23%,0,23
2025-07-11,9.15,9.15,9.15,9.15,-1.04,-10.21%,0,23
2025-07-10,10.19,10.19,10.19,10.19,1.11,+12.22%,0,23
2025-07-09,9.08,9.08,9.08,9.08,-0.04,-0.44%,0,23
2025-07-08,9.12,9.12,9.12,9.12,-0.44,-4.60%,0,23
2025-07-07,9.56,9.56,9.56,9.56,-0.71,-6.91%,0,23
2025-07-03,10.27,10.27,10.27,10.27,0.01,+0.10%,0,23
2025-07-02,10.26,10.26,10.26,10.26,-1.05,-9.28%,0,23
2025-07-01,11.31,11.31,11.31,11.31,-0.32,-2.75%,0,23
2025-06-30,11.63,11.63,11.63,11.63,0.02,+0.17%,0,23
2025-06-27,11.61,11.61,11.61,11.61,-0.2,-1.69%,0,23
2025-06-26,11.81,11.81,11.81,11.81,-0.33,-2.72%,0,23
2025-06-25,12.14,12.14,12.14,12.14,-0.2,-1.62%,0,23
2025-06-24,12.34,12.34,12.34,12.34,2.71,+28.14%,0,23
2025-06-23,7.72,9.63,7.72,9.63,1.39,+16.87%,14,23
2025-06-20,8.24,8.24,8.24,8.24,-0.16,-1.90%,0,10
2025-06-18,8.75,8.75,8.4,8.4,-0.25,-2.89%,1,10
2025-06-17,8.64,8.65,8.64,8.65,-0.67,-7.19%,0,10
2025-06-16,9.32,9.32,9.32,9.32,0.31,+3.44%,0,10
2025-06-13,9.01,9.01,9.01,9.01,-1.9,-17.42%,0,10
2025-06-12,10.91,10.91,10.91,10.91,0.41,+3.90%,0,10
2025-06-11,10.5,10.5,10.5,10.5,-1.65,-13.58%,0,10
2025-06-10,12.15,12.15,12.15,12.15,0.25,+2.10%,0,10
2025-06-09,11.9,11.9,11.9,11.9,-0.37,-3.02%,0,10
2025-06-06,12.27,12.27,12.27,12.27,-0.85,-6.48%,0,10
2025-06-05,13.12,13.12,13.12,13.12,-0.52,-3.81%,0,10
2025-06-04,13.64,13.64,13.64,13.64,0.53,+4.04%,0,10
2025-06-03,13.11,13.11,13.11,13.11,-0.97,-6.89%,0,10
2025-06-02,14.08,14.08,14.08,14.08,-1.52,-9.74%,0,10
2025-05-30,15.6,15.6,15.6,15.6,0.57,+3.79%,0,10
2025-05-29,15.03,15.03,15.03,15.03,0.91,+6.44%,0,10
2025-05-28,14.12,14.12,14.12,14.12,-0.69,-4.66%,0,10
2025-05-27,14.81,14.81,14.81,14.81,0.39,+2.70%,0,10
2025-05-23,14.42,14.42,14.42,14.42,-0.19,-1.30%,0,10
2025-05-22,14.61,14.61,14.61,14.61,0.49,+3.47%,0,10
2025-05-21,14.12,14.12,14.12,14.12,0.41,+2.99%,0,10
2025-05-20,13.71,13.71,13.71,13.71,-0.08,-0.58%,0,10
2025-05-19,13.79,13.79,13.79,13.79,0.01,+0.07%,0,10
2025-05-16,13.78,13.78,13.78,13.78,-0.47,-3.30%,0,10
2025-05-15,14.25,14.25,14.25,14.25,1.2,+9.20%,0,10
2025-05-14,13.05,13.05,13.05,13.05,0.48,+3.82%,0,10
2025-05-13,12.56,12.57,12.56,12.57,-1.24,-8.98%,0,10
2025-05-12,13.81,13.81,13.81,13.81,-1.09,-7.32%,0,10
2025-05-09,14.9,14.9,14.9,14.9,-0.79,-5.04%,0,10
2025-05-08,15.69,15.69,15.69,15.69,-1.43,-8.35%,0,10
2025-05-07,17.12,17.12,17.12,17.12,0.84,+5.16%,0,10
2025-05-06,16.28,16.28,16.28,16.28,-1.59,-8.90%,0,10
2025-05-05,17.87,17.87,17.87,17.87,0.73,+4.26%,0,10
2025-05-02,17.14,17.14,17.14,17.14,0.54,+3.25%,0,10
2025-05-01,16.6,16.6,16.6,16.6,-0.91,-5.20%,0,10
2025-04-30,17.51,17.51,17.51,17.51,2.03,+13.11%,0,10
2025-04-29,15.48,15.48,15.48,15.48,1.08,+7.50%,0,10
2025-04-28,14.4,14.4,14.4,14.4,0.69,+5.03%,0,10
2025-04-25,13.71,13.71,13.71,13.71,-0.22,-1.58%,0,10
2025-04-24,13.93,13.93,13.93,13.93,-0.48,-3.33%,0,10
2025-04-23,14.41,14.41,14.41,14.41,0.89,+6.58%,0,10
2025-04-22,13.52,13.52,13.52,13.52,-0.98,-6.76%,0,10
2025-04-21,14.5,14.5,14.5,14.5,1.29,+9.77%,0,10
2025-04-17,13.21,13.21,13.21,13.21,-1.47,-10.01%,0,10
2025-04-16,14.68,14.68,14.68,14.68,-0.57,-3.74%,0,10
2025-04-15,15.25,15.25,15.25,15.25,0.34,+2.28%,0,10
2025-04-14,14.91,14.91,14.91,14.91,-0.56,-3.62%,0,10
2025-04-11,15.47,15.47,15.47,15.47,-0.58,-3.61%,0,10
2025-04-10,16.05,16.05,16.05,16.05,1.65,+11.46%,0,10
2025-04-09,14.4,14.4,14.4,14.4,-2.07,-12.57%,0,10
2025-04-08,16.47,16.47,16.47,16.47,1.5,+10.02%,0,10
2025-04-07,14.97,14.97,14.97,14.97,0.52,+3.60%,0,10
2025-04-04,14.45,14.45,14.45,14.45,3.53,+32.33%,0,10
2025-04-03,10.92,10.92,10.92,10.92,3.13,+40.18%,0,10
2025-04-02,7.79,7.79,7.79,7.79,-0.2,-2.50%,0,10
2025-04-01,7.99,7.99,7.99,7.99,-0.06,-0.75%,0,10
2025-03-31,8.03,8.05,8.03,8.05,-1.05,-11.54%,1,10
2025-03-28,8.7,9.1,8.7,9.1,0.49,+5.69%,1,10
2025-03-27,8.82,8.82,8.61,8.61,-0.22,-2.49%,1,10
2025-03-26,8.83,8.83,8.83,8.83,-0.31,-3.39%,0,10
2025-03-25,9.14,9.14,9.14,9.14,-0.04,-0.44%,0,10
2025-03-24,9.18,9.18,9.18,9.18,-0.47,-4.87%,0,10
2025-03-21,9.65,9.65,9.65,9.65,-0.17,-1.73%,0,10
2025-03-20,9.82,9.82,9.82,9.82,-0.73,-6.92%,0,10
2025-03-19,10.55,10.55,10.55,10.55,-0.02,-0.19%,0,10
2025-03-18,10.57,10.57,10.57,10.57,0.33,+3.22%,0,10
2025-03-17,10.24,10.24,10.24,10.24,-0.36,-3.40%,0,10
2025-03-14,10.6,10.6,10.6,10.6,-0.41,-3.72%,0,10
2025-03-13,11.01,11.01,11.01,11.01,0.7,+6.79%,0,10
2025-03-12,10.31,10.31,10.31,10.31,-1.01,-8.92%,0,10
2025-03-11,11.32,11.32,11.32,11.32,-0.2,-1.74%,0,10
2025-03-10,11.52,11.52,11.52,11.52,0.84,+7.87%,0,10
2025-03-07,10.68,10.68,10.68,10.68,-0.54,-4.81%,0,10
2025-03-06,11.22,11.22,11.22,11.22,0.08,+0.72%,0,10
2025-03-05,11.14,11.14,11.14,11.14,1.03,+10.19%,0,10
2025-03-04,10.11,10.11,10.11,10.11,0.31,+3.16%,0,10
2025-03-03,9.8,9.8,9.8,9.8,0.52,+5.60%,0,10
2025-02-28,9.23,9.28,9.23,9.28,0.45,+5.10%,5,10
2025-02-27,8.83,8.83,8.83,8.83,-0.8,-8.31%,0,10
2025-02-26,9.63,9.63,9.63,9.63,0.35,+3.77%,0,5
2025-02-25,9.28,9.28,9.28,9.28,1.1,+13.45%,0,5
2025-02-24,8.18,8.18,8.18,8.18,-0.16,-1.92%,0,5
2025-02-21,8.34,8.34,8.34,8.34,1.18,+16.48%,0,5
2025-02-20,7.16,7.16,7.16,7.16,-0.25,-3.37%,0,5
2025-02-19,7.41,7.41,7.41,7.41,-0.15,-1.98%,0,5
