Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,0.2,0.2,0.15,0.15,-0.07,-31.82%,18,0
2025-08-22,0.27,0.27,0.21,0.22,-0.04,-15.38%,50,1549
2025-08-21,0.29,0.34,0.26,0.26,-0.1,-27.78%,13,1543
2025-08-20,0.39,0.44,0.36,0.36,-0.16,-30.77%,249,1550
2025-08-19,0.5,0.53,0.5,0.52,0.07,+15.56%,56,1572
2025-08-18,0.54,0.54,0.44,0.45,-0.22,-32.84%,51,1563
2025-08-15,0.67,0.67,0.67,0.67,0.13,+24.07%,26,1583
2025-08-14,0.55,0.55,0.54,0.54,-0.12,-18.18%,48,1572
2025-08-13,0.71,0.75,0.66,0.66,0.05,+8.20%,232,1573
2025-08-12,0.63,0.63,0.61,0.61,0,0.00%,262,1377
2025-08-11,0.64,0.68,0.61,0.61,-0.13,-17.57%,77,1138
2025-08-08,0.9,0.9,0.7,0.74,-0.04,-5.13%,15,1120
2025-08-07,0.78,0.81,0.77,0.78,-0.02,-2.50%,121,1117
2025-08-06,0.59,0.84,0.58,0.8,0.09,+12.68%,130,1002
2025-08-05,0.62,0.72,0.62,0.71,0.06,+9.23%,235,924
2025-08-04,0.65,0.65,0.65,0.65,-0.01,-1.52%,21,774
2025-08-01,0.6,0.66,0.6,0.66,0.23,+53.49%,31,775
2025-07-31,0.4,0.46,0.4,0.43,0.08,+22.86%,154,777
2025-07-30,0.33,0.35,0.33,0.35,-0.03,-7.89%,32,847
2025-07-29,0.48,0.48,0.37,0.38,-0.18,-32.14%,83,839
2025-07-28,0.58,0.58,0.56,0.56,-0.15,-21.13%,9,835
2025-07-25,0.71,0.71,0.71,0.71,0.08,+12.70%,14,832
2025-07-24,0.63,0.63,0.63,0.63,-0.09,-12.50%,303,830
2025-07-23,0.69,0.72,0.69,0.72,-0.03,-4.00%,11,910
2025-07-22,0.76,0.81,0.75,0.75,0.08,+11.94%,166,904
