Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-22,12.47,12.47,12.42,12.42,-0.14,-1.11%,2,9
2025-08-21,12.56,12.56,12.56,12.56,-0.8,-5.99%,0,7
2025-08-20,13.46,13.46,13.36,13.36,-0.93,-6.51%,4,7
2025-08-19,14.29,14.29,14.29,14.29,0.91,+6.80%,0,3
2025-08-18,13.38,13.38,13.38,13.38,-0.75,-5.31%,0,3
2025-08-15,13.96,14.13,13.96,14.13,1,+7.62%,1,3
2025-08-14,13.13,13.13,13.13,13.13,-1.03,-7.27%,0,2
2025-08-13,14.16,14.16,14.16,14.16,0.54,+3.96%,0,2
2025-08-12,13.62,13.62,13.62,13.62,0.57,+4.37%,0,2
2025-08-11,13.05,13.05,13.05,13.05,-0.12,-0.91%,0,2
2025-08-08,13.17,13.17,13.17,13.17,0,0.00%,0,2
2025-08-07,13.17,13.17,13.17,13.17,0.29,+2.25%,0,2
2025-08-06,12.88,12.88,12.88,12.88,0.69,+5.66%,0,2
2025-08-05,12.19,12.19,12.19,12.19,0.89,+7.88%,0,2
2025-08-04,11.3,11.3,11.3,11.3,0.63,+5.90%,0,2
2025-08-01,10.67,10.67,10.67,10.67,1.76,+19.75%,0,2
2025-07-31,8.91,8.91,8.91,8.91,0.52,+6.20%,0,2
2025-07-30,8.39,8.39,8.39,8.39,-0.51,-5.73%,0,2
2025-07-29,8.9,8.9,8.9,8.9,-1.85,-17.21%,0,2
2025-07-28,10.75,10.75,10.75,10.75,-1.35,-11.16%,0,2
2025-07-25,12.1,12.1,12.1,12.1,0.75,+6.61%,0,2
2025-07-24,11.35,11.35,11.35,11.35,-0.55,-4.62%,0,2
2025-07-23,11.9,11.9,11.9,11.9,-0.03,-0.25%,0,2
2025-07-22,11.93,11.93,11.93,11.93,0.51,+4.47%,0,2
2025-07-21,11.42,11.42,11.42,11.42,-0.08,-0.70%,0,2
2025-07-18,11.5,11.5,11.5,11.5,0.08,+0.70%,1,2
2025-07-17,11.42,11.42,11.42,11.42,-0.93,-7.53%,0,1
2025-07-16,12.35,12.35,12.35,12.35,0.14,+1.15%,0,1
2025-07-15,12.21,12.21,12.21,12.21,0.28,+2.35%,0,1
2025-07-14,11.93,11.93,11.93,11.93,0.64,+5.67%,0,1
2025-07-11,11.29,11.29,11.29,11.29,-1.13,-9.10%,0,1
2025-07-10,12.42,12.42,12.42,12.42,1.19,+10.60%,0,1
2025-07-09,11.23,11.23,11.23,11.23,-0.04,-0.35%,0,1
2025-07-08,11.27,11.27,11.27,11.27,-0.45,-3.84%,0,1
2025-07-07,11.72,11.72,11.72,11.72,-0.73,-5.86%,0,1
2025-07-03,12.45,12.45,12.45,12.45,0.03,+0.24%,0,1
2025-07-02,12.42,12.42,12.42,12.42,-1.14,-8.41%,0,1
2025-07-01,13.56,13.56,13.56,13.56,-0.32,-2.31%,0,1
2025-06-30,13.88,13.88,13.88,13.88,0.05,+0.36%,0,1
2025-06-27,13.83,13.83,13.83,13.83,-0.2,-1.43%,0,1
2025-06-26,14.03,14.03,14.03,14.03,-0.36,-2.50%,0,1
2025-06-25,14.39,14.39,14.39,14.39,-0.18,-1.24%,0,1
2025-06-24,14.57,14.57,14.57,14.57,3,+25.93%,0,1
"Downloaded from Barchart.com as of 08-25-2025 01:49pm CDT"
