Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-22,8.52,8.52,8.52,8.52,-0.15,-1.73%,0,146
2025-08-21,8.67,8.67,8.67,8.67,-0.77,-8.16%,0,146
2025-08-20,9.44,9.44,9.44,9.44,-0.93,-8.97%,0,146
2025-08-19,10.37,10.37,10.37,10.37,0.88,+9.27%,0,146
2025-08-18,9.49,9.49,9.49,9.49,-0.77,-7.50%,0,146
2025-08-15,9.37,10.26,9.37,10.26,0.95,+10.20%,1,146
2025-08-14,9.31,9.31,9.31,9.31,-0.96,-9.35%,0,146
2025-08-13,10.27,10.27,10.27,10.27,0.51,+5.23%,50,146
2025-08-12,9.76,9.76,9.76,9.76,0.53,+5.74%,0,96
2025-08-11,9.23,9.23,9.23,9.23,-0.15,-1.60%,0,96
2025-08-08,9.86,9.86,9.38,9.38,-0.02,-0.21%,4,96
2025-08-07,9.4,9.4,9.4,9.4,0.24,+2.62%,0,100
2025-08-06,9.34,9.34,9.16,9.16,0.6,+7.01%,4,100
2025-08-05,8.56,8.56,8.56,8.56,0.75,+9.60%,1,96
2025-08-04,7.81,7.81,7.81,7.81,0.51,+6.99%,1,95
2025-08-01,7.3,7.3,7.3,7.3,1.52,+26.30%,16,94
2025-07-31,5.78,5.78,5.78,5.78,0.44,+8.24%,0,94
2025-07-30,5.24,5.34,5.24,5.34,-0.39,-6.81%,18,94
2025-07-29,5.73,5.73,5.73,5.73,-1.53,-21.07%,1,79
2025-07-28,7.26,7.26,7.26,7.26,-1.17,-13.88%,0,79
2025-07-25,8.43,8.43,8.43,8.43,0.66,+8.49%,0,79
2025-07-24,7.77,7.77,7.77,7.77,-0.51,-6.16%,0,79
2025-07-23,8.28,8.28,8.28,8.28,-0.03,-0.36%,0,79
2025-07-22,8.31,8.31,8.31,8.31,0.45,+5.73%,0,79
2025-07-21,7.86,7.86,7.86,7.86,-0.1,-1.26%,0,79
2025-07-18,7.96,7.96,7.96,7.96,0.04,+0.51%,0,79
2025-07-17,7.92,7.92,7.92,7.92,-0.87,-9.90%,0,79
2025-07-16,8.79,8.79,8.79,8.79,0.11,+1.27%,0,79
2025-07-15,8.68,8.68,8.68,8.68,0.22,+2.60%,0,79
2025-07-14,7.22,8.46,7.22,8.46,0.51,+6.42%,5,79
2025-07-11,7.95,7.95,7.95,7.95,-0.97,-10.87%,0,78
2025-07-10,8.69,8.92,8.69,8.92,1.06,+13.49%,1,78
2025-07-09,7.86,7.86,7.86,7.86,-0.07,-0.88%,0,78
2025-07-08,7.93,7.93,7.93,7.93,-0.41,-4.92%,0,78
2025-07-07,8.34,8.34,8.34,8.34,-0.69,-7.64%,0,78
2025-07-03,9.03,9.03,9.03,9.03,0,0.00%,0,78
2025-07-02,9.03,9.03,9.03,9.03,-1.,-9.97%,0,78
2025-07-01,10.03,10.03,10.03,10.03,-0.3,-2.90%,0,78
2025-06-30,10.33,10.33,10.33,10.33,0,0.00%,0,78
2025-06-27,10.33,10.33,10.33,10.33,-0.2,-1.90%,0,78
2025-06-26,10.53,10.53,10.53,10.53,-0.31,-2.86%,0,78
2025-06-25,10.84,10.84,10.84,10.84,-0.2,-1.81%,2,78
2025-06-24,11.04,11.04,11.04,11.04,2.51,+29.43%,2,78
2025-06-23,8.53,8.53,8.53,8.53,1.24,+17.01%,0,78
2025-06-20,7.48,7.48,7.29,7.29,-0.14,-1.88%,55,78
2025-06-18,7.79,7.79,7.43,7.43,-0.24,-3.13%,3,31
2025-06-17,7.67,7.67,7.67,7.67,-0.59,-7.14%,0,29
2025-06-16,7.99,8.49,7.99,8.26,0.29,+3.64%,3,29
2025-06-13,7.97,7.97,7.97,7.97,-1.73,-17.84%,0,29
2025-06-12,9.7,9.7,9.7,9.7,0.41,+4.41%,0,29
2025-06-11,9.29,9.29,9.29,9.29,-1.55,-14.30%,0,29
2025-06-10,10.84,10.84,10.84,10.84,0.23,+2.17%,0,29
2025-06-09,10.61,10.61,10.61,10.61,-0.36,-3.28%,0,29
2025-06-06,10.97,10.97,10.97,10.97,-0.83,-7.03%,0,29
2025-06-05,11.8,11.8,11.8,11.8,-0.5,-4.07%,0,29
2025-06-04,12.3,12.3,12.3,12.3,0.51,+4.33%,0,29
2025-06-03,11.79,11.79,11.79,11.79,-0.94,-7.38%,0,29
2025-06-02,12.73,12.73,12.73,12.73,-1.5,-10.54%,0,29
2025-05-30,14.23,14.23,14.23,14.23,0.56,+4.10%,0,29
2025-05-29,13.67,13.67,13.67,13.67,0.89,+6.96%,0,29
2025-05-28,12.78,12.78,12.78,12.78,-0.69,-5.12%,0,29
2025-05-27,13.47,13.47,13.47,13.47,0.37,+2.82%,0,29
2025-05-23,13.1,13.1,13.1,13.1,-0.18,-1.36%,0,29
2025-05-22,13.28,13.28,13.28,13.28,0.49,+3.83%,0,29
2025-05-21,12.79,12.79,12.79,12.79,0.42,+3.40%,0,29
2025-05-20,12.37,12.37,12.37,12.37,-0.09,-0.72%,0,29
2025-05-19,12.46,12.46,12.46,12.46,0,0.00%,0,29
2025-05-16,12.46,12.46,12.46,12.46,-0.45,-3.49%,3,29
2025-05-15,12.91,12.91,12.91,12.91,1.16,+9.87%,0,29
2025-05-14,11.75,11.75,11.75,11.75,0.46,+4.07%,0,29
2025-05-13,11.28,11.29,11.28,11.29,-1.19,-9.54%,0,29
2025-05-12,12.48,12.48,12.48,12.48,-1.09,-8.03%,0,29
2025-05-09,13.57,13.57,13.57,13.57,-0.77,-5.37%,0,29
2025-05-08,14.34,14.34,14.34,14.34,-1.4,-8.89%,3,29
2025-05-07,15.74,15.74,15.74,15.74,0.82,+5.50%,0,26
2025-05-06,14.92,14.92,14.92,14.92,-1.56,-9.47%,0,26
2025-05-05,16.48,16.48,16.48,16.48,0.69,+4.37%,0,26
2025-05-02,15.79,15.79,15.79,15.79,0.52,+3.41%,0,26
2025-05-01,15.27,15.27,15.27,15.27,-0.89,-5.51%,0,26
2025-04-30,16.16,16.16,16.16,16.16,2,+14.12%,0,26
2025-04-29,14.16,14.16,14.16,14.16,1.04,+7.93%,0,26
2025-04-28,13.12,13.12,13.12,13.12,0.66,+5.30%,0,26
2025-04-25,12.46,12.46,12.46,12.46,-0.21,-1.66%,0,26
2025-04-24,12.67,12.67,12.67,12.67,-0.47,-3.58%,0,26
2025-04-23,13.14,13.14,13.14,13.14,0.86,+7.00%,0,26
2025-04-22,12.28,12.28,12.28,12.28,-0.95,-7.18%,0,26
2025-04-21,13.23,13.23,13.23,13.23,1.24,+10.34%,0,26
2025-04-17,11.99,11.99,11.99,11.99,-1.4,-10.46%,0,26
2025-04-16,13.39,13.39,13.39,13.39,-0.55,-3.95%,0,26
2025-04-15,13.94,13.94,13.94,13.94,0.32,+2.35%,0,26
2025-04-14,13.62,13.62,13.62,13.62,-0.57,-4.02%,0,26
2025-04-11,14.19,14.19,14.19,14.19,-0.55,-3.73%,0,26
2025-04-10,14.74,14.74,14.74,14.74,1.61,+12.26%,0,26
2025-04-09,13.13,13.13,13.13,13.13,-2.03,-13.39%,0,26
2025-04-08,15.16,15.16,15.16,15.16,1.47,+10.74%,0,26
2025-04-07,13.69,13.69,13.69,13.69,0.5,+3.79%,0,26
2025-04-04,13.19,13.19,13.19,13.19,3.41,+34.87%,0,26
2025-04-03,9.78,9.78,9.78,9.78,2.94,+42.98%,0,26
2025-04-02,6.84,6.84,6.84,6.84,-0.18,-2.56%,0,26
2025-04-01,7.01,7.02,7.01,7.02,-0.07,-0.99%,2,26
2025-03-31,7.09,7.09,7.09,7.09,-0.97,-12.03%,0,28
2025-03-28,8.06,8.06,8.06,8.06,0.45,+5.91%,0,28
2025-03-27,7.61,7.61,7.61,7.61,-0.21,-2.69%,0,28
2025-03-26,7.82,7.82,7.82,7.82,-0.28,-3.46%,0,28
