Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,1.01,1.01,0.63,0.67,-0.35,-34.31%,107,0
2025-08-22,1.17,1.19,0.98,1.02,-0.13,-11.30%,91,2075
2025-08-21,1.41,1.5,1.12,1.15,-0.36,-23.84%,204,2074
2025-08-20,1.86,1.86,1.44,1.51,-0.47,-23.74%,221,2094
2025-08-19,1.83,2.03,1.77,1.98,0.37,+22.98%,166,2076
2025-08-18,2.07,2.15,1.59,1.61,-0.56,-25.81%,271,2060
2025-08-15,1.74,2.17,1.74,2.17,0.4,+22.60%,190,1954
2025-08-14,2.1,2.23,1.77,1.77,-0.38,-17.67%,201,1958
2025-08-13,1.98,2.5,1.97,2.15,0.2,+10.26%,290,1999
2025-08-12,1.76,1.95,1.7,1.95,0.11,+5.98%,150,2096
2025-08-11,2.12,2.23,1.76,1.84,-0.18,-8.91%,220,2137
2025-08-08,2.11,2.36,1.95,2.02,-0.08,-3.81%,261,2237
2025-08-07,2.09,2.11,2.09,2.1,0.04,+1.94%,77,2214
2025-08-06,1.52,2.06,1.51,2.06,0.23,+12.57%,108,2204
2025-08-05,1.63,1.83,1.63,1.83,0.2,+12.27%,404,2193
2025-08-04,1.57,1.91,1.39,1.63,0.08,+5.16%,148,2116
2025-08-01,1.05,1.55,1.05,1.55,0.5,+47.62%,91,2108
2025-07-31,1.05,1.05,1.05,1.05,0.15,+16.67%,80,2129
2025-07-30,0.9,0.9,0.9,0.9,-0.06,-6.25%,68,2071
2025-07-29,1.34,1.34,0.95,0.96,-0.44,-31.43%,75,2072
2025-07-28,1.69,1.72,1.38,1.4,-0.37,-20.90%,71,2056
2025-07-25,1.69,1.77,1.69,1.77,0.19,+12.03%,45,2052
2025-07-24,1.58,1.58,1.58,1.58,-0.19,-10.73%,1,2018
2025-07-23,1.77,1.77,1.77,1.77,-0.07,-3.80%,1,2018
2025-07-22,1.82,1.97,1.8,1.84,0.19,+11.52%,148,2017
2025-07-21,1.65,1.65,1.65,1.65,-0.11,-6.25%,0,1895
2025-07-18,1.76,1.76,1.76,1.76,-0.03,-1.68%,2,1895
2025-07-17,1.79,1.79,1.79,1.79,-0.41,-18.64%,27,1895
2025-07-16,2.2,2.2,2.2,2.2,0.04,+1.85%,2,1886
2025-07-15,2.27,2.27,2.16,2.16,0.03,+1.41%,45,1885
2025-07-14,2.12,2.13,2.12,2.13,0.11,+5.45%,7,1877
2025-07-11,2.02,2.02,2.02,2.02,-0.36,-15.13%,1,1870
2025-07-10,2.38,2.38,2.38,2.38,0.46,+23.96%,1,1870
2025-07-09,1.88,1.92,1.88,1.92,-0.05,-2.54%,17,1869
2025-07-08,1.97,1.97,1.97,1.97,-0.21,-9.63%,0,1869
2025-07-07,2.43,2.43,2.18,2.18,-0.38,-14.84%,30,1869
2025-07-03,2.6,2.67,2.54,2.56,-0.03,-1.16%,7,1863
2025-07-02,2.54,2.59,2.54,2.59,-0.48,-15.64%,1,1862
2025-07-01,3.03,3.07,3.03,3.07,-0.17,-5.25%,202,1862
2025-06-30,3.24,3.24,3.24,3.24,-0.1,-2.99%,0,2060
2025-06-27,3.28,3.34,3.21,3.34,-0.11,-3.19%,2,2060
2025-06-26,3.36,3.46,3.22,3.45,-0.16,-4.43%,7,2062
2025-06-25,3.56,3.61,3.56,3.61,-0.21,-5.50%,2,2059
2025-06-24,3.29,3.82,3.29,3.82,1.14,+42.54%,3,2060
2025-06-23,1.93,2.68,1.93,2.68,0.39,+17.03%,13,2057
2025-06-20,2.18,2.29,2.18,2.29,-0.17,-6.91%,3,2055
2025-06-18,2.61,2.61,2.46,2.46,-0.18,-6.82%,148,2053
2025-06-17,2.71,2.71,2.54,2.64,-0.1,-3.65%,2064,2064
2025-06-16,3.32,3.32,2.74,2.74,0.01,+0.37%,276,383
2025-06-13,2.65,2.75,2.52,2.73,-0.57,-17.27%,183,258
2025-06-12,3.25,3.3,3.25,3.3,0.34,+11.49%,3,165
2025-06-11,3.83,3.83,2.96,2.96,-0.74,-20.00%,5,168
2025-06-10,3.29,3.7,3.29,3.7,0.11,+3.06%,1,172
2025-06-09,3.81,3.85,3.58,3.59,-0.24,-6.27%,5,173
2025-06-06,4.33,4.33,3.83,3.83,-0.49,-11.34%,4,171
2025-06-05,4.5,4.5,4.22,4.32,-0.31,-6.70%,2,167
2025-06-04,4.71,4.75,4.6,4.63,0.23,+5.23%,5,165
2025-06-03,4.74,4.74,4.4,4.4,-0.55,-11.11%,4,166
2025-06-02,4.81,4.98,4.62,4.95,-1.07,-17.77%,20,162
2025-05-30,6.02,6.02,6.02,6.02,0.41,+7.31%,0,142
2025-05-29,5.63,5.65,5.55,5.61,0.53,+10.43%,7,142
2025-05-28,4.92,5.08,4.92,5.08,-0.5,-8.96%,1,135
2025-05-27,5.58,5.58,5.58,5.58,0.11,+2.01%,0,135
2025-05-23,5.9,5.9,5.45,5.47,-0.09,-1.62%,5,135
2025-05-22,5.56,5.56,5.56,5.56,0.39,+7.54%,0,132
2025-05-21,4.69,5.17,4.56,5.17,0.27,+5.51%,12,132
2025-05-20,4.84,4.9,4.84,4.9,-0.1,-2.00%,1,126
2025-05-19,5.08,5.08,5,5,-0.04,-0.79%,1,125
2025-05-16,5.11,5.26,5.04,5.04,-0.25,-4.73%,3,124
2025-05-15,5.29,5.29,5.29,5.29,0.69,+15.00%,1,122
2025-05-14,4.6,4.6,4.6,4.6,0.23,+5.26%,34,123
2025-05-13,4.36,4.37,4.36,4.37,-0.68,-13.47%,27,123
2025-05-12,5.05,5.05,5.05,5.05,-0.8,-13.68%,0,103
2025-05-09,5.85,5.85,5.85,5.85,-0.53,-8.31%,0,103
2025-05-08,6.38,6.38,6.38,6.38,-0.99,-13.43%,0,103
2025-05-07,7.37,7.37,7.37,7.37,0.52,+7.59%,0,103
2025-05-06,6.85,6.85,6.85,6.85,-1.11,-13.94%,0,103
2025-05-05,7.96,7.96,7.96,7.96,0.28,+3.65%,0,103
2025-05-02,7.68,7.68,7.68,7.68,0.26,+3.50%,0,103
2025-05-01,7.42,7.42,7.42,7.42,-0.67,-8.28%,0,103
2025-04-30,8.09,8.09,8.09,8.09,1.55,+23.70%,0,103
2025-04-29,6.54,6.54,6.54,6.54,0.71,+12.18%,0,103
2025-04-28,5.95,5.95,5.83,5.83,0.39,+7.17%,1,103
2025-04-25,5.52,5.52,5.44,5.44,-0.17,-3.03%,1,102
2025-04-24,5.61,5.61,5.61,5.61,-0.31,-5.24%,0,101
2025-04-23,5.92,5.92,5.92,5.92,0.56,+10.45%,0,101
2025-04-22,5.36,5.36,5.36,5.36,-0.57,-9.61%,0,101
2025-04-21,5.96,5.96,5.93,5.93,0.75,+14.48%,1,101
2025-04-17,5.18,5.18,5.18,5.18,-0.83,-13.81%,20,100
2025-04-16,6.01,6.01,6.01,6.01,-0.36,-5.65%,0,85
2025-04-15,6.38,6.38,6.37,6.37,0.06,+0.95%,5,85
2025-04-14,6.31,6.31,6.31,6.31,-0.53,-7.75%,0,85
2025-04-11,6.84,6.84,6.84,6.84,-0.26,-3.66%,0,85
2025-04-10,7.1,7.1,7.1,7.1,1.22,+20.75%,0,85
2025-04-09,5.88,5.88,5.88,5.88,-1.6,-21.39%,0,85
2025-04-08,6.39,7.48,6.39,7.48,1.09,+17.06%,10,85
2025-04-07,6.39,6.39,6.39,6.39,0.38,+6.32%,0,85
2025-04-04,5.94,6.53,5.58,6.01,2.2,+57.74%,24,85
2025-04-03,3.81,3.81,3.81,3.81,1.45,+61.44%,0,61
