Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-22,13.03,13.03,12.91,12.91,-0.15,-1.15%,7,12
2025-08-21,13.06,13.06,13.06,13.06,-0.79,-5.70%,0,5
2025-08-20,13.85,13.85,13.85,13.85,-0.94,-6.36%,0,5
2025-08-19,14.79,14.79,14.79,14.79,0.92,+6.63%,0,5
2025-08-18,13.87,13.87,13.87,13.87,-0.76,-5.19%,0,5
2025-08-15,14.63,14.63,14.63,14.63,1.02,+7.49%,0,5
2025-08-14,13.61,13.61,13.61,13.61,-1.04,-7.10%,0,5
2025-08-13,14.65,14.65,14.65,14.65,0.54,+3.83%,0,5
2025-08-12,14.11,14.11,14.11,14.11,0.58,+4.29%,0,5
2025-08-11,13.53,13.53,13.53,13.53,-0.12,-0.88%,0,5
2025-08-08,13.65,13.65,13.65,13.65,0,0.00%,0,5
2025-08-07,13.65,13.65,13.65,13.65,0.29,+2.17%,0,5
2025-08-06,13.36,13.36,13.36,13.36,0.7,+5.53%,0,5
2025-08-05,12.66,12.66,12.66,12.66,0.9,+7.65%,0,5
2025-08-04,11.76,11.76,11.76,11.76,0.65,+5.85%,0,5
2025-08-01,11.11,11.11,11.11,11.11,1.78,+19.08%,0,5
2025-07-31,9.33,9.33,9.33,9.33,0.52,+5.90%,0,5
2025-07-30,8.81,8.81,8.81,8.81,-0.52,-5.57%,0,5
2025-07-29,9.33,9.33,9.33,9.33,-1.88,-16.77%,0,5
2025-07-28,11.21,11.21,11.21,11.21,-1.36,-10.82%,0,5
2025-07-25,12.57,12.57,12.57,12.57,0.75,+6.35%,0,5
2025-07-24,11.82,11.82,11.82,11.82,-0.55,-4.45%,0,5
2025-07-23,12.37,12.37,12.37,12.37,-0.03,-0.24%,0,5
2025-07-22,12.4,12.4,12.4,12.4,0.51,+4.29%,0,5
2025-07-21,11.89,11.89,11.89,11.89,-0.07,-0.59%,0,5
2025-07-18,11.96,11.96,11.96,11.96,0.08,+0.67%,0,5
2025-07-17,11.88,11.88,11.88,11.88,-0.93,-7.26%,0,5
2025-07-16,12.81,12.81,12.81,12.81,0.13,+1.03%,0,5
2025-07-15,12.68,12.68,12.68,12.68,0.29,+2.34%,0,5
2025-07-14,12.39,12.39,12.39,12.39,0.66,+5.63%,0,5
2025-07-11,11.73,11.73,11.73,11.73,-1.15,-8.93%,0,5
2025-07-10,12.88,12.88,12.88,12.88,1.21,+10.37%,0,5
