Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-22,8.04,8.04,8.04,8.04,-0.16,-1.95%,1,124
2025-08-21,8.2,8.2,8.2,8.2,-0.76,-8.48%,0,124
2025-08-20,8.96,8.96,8.96,8.96,-0.93,-9.40%,0,124
2025-08-19,9.89,9.89,9.89,9.89,0.88,+9.77%,0,124
2025-08-18,9.01,9.01,9.01,9.01,-0.78,-7.97%,0,124
2025-08-15,9.79,9.79,9.79,9.79,0.95,+10.75%,0,124
2025-08-14,8.84,8.84,8.84,8.84,-0.96,-9.80%,0,124
2025-08-13,9.8,9.8,9.8,9.8,0.51,+5.49%,0,124
2025-08-12,9.29,9.29,9.29,9.29,0.52,+5.93%,0,124
2025-08-11,8.77,8.77,8.77,8.77,-0.16,-1.79%,0,124
2025-08-08,8.93,8.93,8.93,8.93,-0.02,-0.22%,0,124
2025-08-07,8.95,8.95,8.95,8.95,0.23,+2.64%,0,124
2025-08-06,8.72,8.72,8.72,8.72,0.59,+7.26%,0,124
2025-08-05,8.13,8.13,8.13,8.13,0.73,+9.86%,0,124
2025-08-04,7.4,7.4,7.4,7.4,0.48,+6.94%,0,124
2025-08-01,6.92,6.92,6.92,6.92,1.49,+27.44%,0,124
2025-07-31,5.43,5.43,5.43,5.43,0.42,+8.38%,0,124
2025-07-30,4.91,5.01,4.91,5.01,-0.36,-6.70%,4,124
2025-07-29,5.37,5.37,5.37,5.37,-1.48,-21.61%,0,123
2025-07-28,6.85,6.85,6.85,6.85,-1.15,-14.38%,1,123
2025-07-25,8,8,8,8,0.65,+8.84%,0,123
2025-07-24,7.35,7.35,7.35,7.35,-0.5,-6.37%,0,123
2025-07-23,7.85,7.85,7.85,7.85,-0.03,-0.38%,0,123
2025-07-22,7.88,7.88,7.88,7.88,0.43,+5.77%,0,123
2025-07-21,7.45,7.45,7.45,7.45,-0.09,-1.19%,0,123
2025-07-18,7.54,7.54,7.54,7.54,0.03,+0.40%,0,123
2025-07-17,7.51,7.51,7.51,7.51,-0.86,-10.27%,0,123
2025-07-16,8.37,8.37,8.37,8.37,0.11,+1.33%,0,123
2025-07-15,8.26,8.26,8.26,8.26,0.21,+2.61%,0,123
2025-07-14,8.05,8.05,8.05,8.05,0.49,+6.48%,0,123
2025-07-11,7.56,7.56,7.56,7.56,-0.94,-11.06%,0,123
2025-07-10,8.5,8.5,8.5,8.5,1.03,+13.79%,0,123
2025-07-09,7.47,7.47,7.47,7.47,-0.06,-0.80%,0,123
2025-07-08,7.53,7.53,7.53,7.53,-0.41,-5.16%,0,123
2025-07-07,7.94,7.94,7.94,7.94,-0.69,-8.00%,0,123
2025-07-03,8.63,8.63,8.63,8.63,0,0.00%,8,123
2025-07-02,8.63,8.63,8.63,8.63,-0.98,-10.20%,3,117
2025-07-01,9.61,9.61,9.61,9.61,-0.3,-3.03%,100,114
2025-06-30,9.91,9.91,9.91,9.91,0,0.00%,0,154
2025-06-27,9.91,9.91,9.91,9.91,-0.2,-1.98%,0,154
2025-06-26,10.11,10.11,10.11,10.11,-0.3,-2.88%,0,154
2025-06-25,10.41,10.41,10.41,10.41,-0.2,-1.89%,0,154
2025-06-24,10.61,10.61,10.61,10.61,2.43,+29.71%,0,154
2025-06-23,6.03,8.18,6.03,8.18,1.2,+17.19%,112,154
2025-06-20,6.96,6.98,6.96,6.98,-0.14,-1.97%,48,92
2025-06-18,7.48,7.48,7.12,7.12,-0.24,-3.26%,1,54
2025-06-17,7.36,7.36,7.36,7.36,-0.56,-7.07%,0,53
2025-06-16,6.73,8.88,6.73,7.92,0.29,+3.80%,4,54
2025-06-13,7.56,7.63,7.56,7.63,-1.68,-18.05%,50,54
2025-06-12,9.31,9.31,9.31,9.31,0.42,+4.72%,0,5
2025-06-11,8.89,8.89,8.89,8.89,-1.52,-14.60%,0,5
2025-06-10,10.41,10.41,10.41,10.41,0.22,+2.16%,0,5
2025-06-09,10.19,10.19,10.19,10.19,-0.35,-3.32%,0,5
2025-06-06,10.54,10.54,10.54,10.54,-0.82,-7.22%,0,5
2025-06-05,11.36,11.36,11.36,11.36,-0.5,-4.22%,0,5
2025-06-04,11.86,11.86,11.86,11.86,0.5,+4.40%,0,5
2025-06-03,11.36,11.36,11.36,11.36,-0.93,-7.57%,0,5
