Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-22,5.74,5.74,5.74,5.74,-0.17,-2.88%,0,1278
2025-08-21,6.15,6.15,5.91,5.91,-0.73,-10.99%,1,1278
2025-08-20,7.29,7.29,6.64,6.64,-0.89,-11.82%,5,1278
2025-08-19,7.29,7.53,7.29,7.53,0.83,+12.39%,1,1278
2025-08-18,6.7,6.7,6.7,6.7,-0.8,-10.67%,5,1278
2025-08-15,7.1,7.5,7.08,7.5,0.88,+13.29%,6,1274
2025-08-14,6.62,6.62,6.62,6.62,-0.87,-11.62%,11,1271
2025-08-13,7.77,7.77,7.49,7.49,0.48,+6.85%,10,1281
2025-08-12,7.01,7.01,7.01,7.01,0.44,+6.70%,0,1271
2025-08-11,6.57,6.57,6.57,6.57,-0.18,-2.67%,1,1271
2025-08-08,6.75,6.75,6.75,6.75,-0.04,-0.59%,0,1271
2025-08-07,6.53,6.79,6.53,6.79,0.19,+2.88%,4,1271
2025-08-06,6.6,6.6,6.6,6.6,0.51,+8.37%,1,1275
2025-08-05,5.5,6.09,5.5,6.09,0.61,+11.13%,2,1274
2025-08-04,5.48,5.48,5.48,5.48,0.37,+7.24%,0,1276
2025-08-01,3.98,5.11,3.98,5.11,1.26,+32.73%,151,1276
2025-07-31,4.09,4.09,3.85,3.85,0.35,+10.00%,20,1212
2025-07-30,3.47,3.5,3.47,3.5,-0.27,-7.16%,68,1203
2025-07-29,4.53,4.53,3.65,3.77,-1.2,-24.14%,20,1185
2025-07-28,4.97,4.97,4.97,4.97,-0.98,-16.47%,0,1171
2025-07-25,5.95,5.95,5.95,5.95,0.55,+10.19%,1,1171
2025-07-24,5.7,5.7,5.4,5.4,-0.43,-7.38%,5,1171
2025-07-23,5.83,5.83,5.83,5.83,-0.06,-1.02%,1,1166
2025-07-22,5.89,5.89,5.89,5.89,0.38,+6.90%,1,1166
2025-07-21,5.51,5.51,5.51,5.51,-0.1,-1.78%,0,1167
2025-07-18,5.62,5.62,5.61,5.61,0,0.00%,20,1167
2025-07-17,5.61,5.61,5.61,5.61,-0.78,-12.21%,0,1167
2025-07-16,6.39,6.39,6.39,6.39,0.09,+1.43%,0,1167
2025-07-15,6.16,6.3,6.16,6.3,0.16,+2.61%,11,1167
2025-07-14,6.14,6.14,6.14,6.14,0.37,+6.41%,0,1163
2025-07-11,5.77,5.77,5.77,5.77,-0.79,-12.04%,0,1163
2025-07-10,6.56,6.56,6.56,6.56,0.9,+15.90%,0,1163
2025-07-09,6,6,5.66,5.66,-0.05,-0.88%,5,1163
2025-07-08,5.61,5.71,5.61,5.71,-0.39,-6.39%,20,1163
2025-07-07,6.1,6.1,6.1,6.1,-0.62,-9.23%,0,1143
2025-07-03,6.72,6.72,6.72,6.72,-0.04,-0.59%,0,1143
2025-07-02,6.76,6.76,6.76,6.76,-0.87,-11.40%,0,1143
2025-07-01,7.63,7.63,7.63,7.63,-0.27,-3.42%,0,1143
2025-06-30,7.9,7.9,7.9,7.9,-0.03,-0.38%,0,1143
2025-06-27,7.93,7.93,7.93,7.93,-0.19,-2.34%,0,1143
2025-06-26,8.12,8.12,8.12,8.12,-0.27,-3.22%,0,1143
2025-06-25,8.39,8.39,8.39,8.39,-0.22,-2.56%,0,1143
2025-06-24,8.61,8.61,8.61,8.61,2.1,+32.26%,2,1143
2025-06-23,5.06,6.51,5.06,6.51,0.96,+17.30%,5,1143
2025-06-20,5.6,5.6,5.55,5.55,-0.14,-2.46%,113,1144
2025-06-18,5.7,6.02,5.69,5.69,-0.23,-3.89%,150,1034
2025-06-17,5.96,5.99,5.92,5.92,-0.4,-6.33%,1075,1025
2025-06-16,5.51,6.5,5.51,6.32,0.25,+4.12%,30,54
2025-06-13,6.56,6.56,6.04,6.07,-1.4,-18.74%,11,39
2025-06-12,7.47,7.47,7.47,7.47,0.42,+5.96%,0,31
2025-06-11,7.05,7.05,7.05,7.05,-1.33,-15.87%,0,31
2025-06-10,8.38,8.38,8.38,8.38,0.19,+2.32%,0,31
2025-06-09,8.19,8.19,8.19,8.19,-0.33,-3.87%,0,31
2025-06-06,8.52,8.52,8.52,8.52,-0.76,-8.19%,0,31
2025-06-05,9.28,9.28,9.28,9.28,-0.47,-4.82%,0,31
2025-06-04,9.75,9.75,9.75,9.75,0.44,+4.73%,0,31
2025-06-03,9.31,9.31,9.31,9.31,-0.86,-8.46%,0,31
2025-06-02,10.17,10.17,10.17,10.17,-1.42,-12.25%,0,31
2025-05-30,11.59,11.59,11.59,11.59,0.53,+4.79%,0,31
2025-05-29,11.06,11.06,11.06,11.06,0.82,+8.01%,0,31
2025-05-28,10.24,10.24,10.24,10.24,-0.66,-6.06%,0,31
2025-05-27,10.9,10.9,10.9,10.9,0.31,+2.93%,0,31
2025-05-23,10.59,10.59,10.59,10.59,-0.15,-1.40%,0,31
2025-05-22,10.74,10.74,10.74,10.74,0.48,+4.68%,0,31
2025-05-21,10.26,10.26,10.26,10.26,0.4,+4.06%,0,31
2025-05-20,9.86,9.86,9.86,9.86,-0.09,-0.90%,0,31
2025-05-19,9.95,9.95,9.95,9.95,-0.01,-0.10%,0,31
2025-05-16,9.96,9.96,9.96,9.96,-0.4,-3.86%,0,31
2025-05-15,10.62,10.62,10.36,10.36,1.05,+11.28%,1,31
2025-05-14,9.31,9.31,9.31,9.31,0.41,+4.61%,0,32
2025-05-13,8.89,8.9,8.89,8.9,-1.09,-10.91%,0,32
2025-05-12,9.99,9.99,9.99,9.99,-1.04,-9.43%,0,32
2025-05-09,11.03,11.03,11.03,11.03,-0.72,-6.13%,0,32
2025-05-08,11.75,11.75,11.75,11.75,-1.32,-10.10%,0,32
2025-05-07,13.07,13.07,13.07,13.07,0.75,+6.09%,0,32
2025-05-06,13.08,13.08,12.32,12.32,-1.48,-10.72%,1,32
2025-05-05,13.8,13.8,13.8,13.8,0.6,+4.55%,0,31
2025-05-02,13.2,13.2,13.2,13.2,0.48,+3.77%,0,31
2025-05-01,12.72,12.72,12.72,12.72,-0.85,-6.26%,0,31
2025-04-30,13.57,13.57,13.57,13.57,1.91,+16.38%,0,31
2025-04-29,11.66,11.66,11.66,11.66,0.97,+9.07%,0,31
2025-04-28,10.69,10.69,10.69,10.69,0.59,+5.84%,0,31
2025-04-25,10.1,10.1,10.1,10.1,-0.21,-2.04%,0,31
2025-04-24,10.31,10.31,10.31,10.31,-0.44,-4.09%,0,31
