Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
2025-08-25,3.26,3.31,2.4,2.46,-0.87,-26.13%,387,0
2025-08-22,3.58,3.61,3.33,3.33,-0.18,-5.13%,219,2933
2025-08-21,4.18,4.18,3.51,3.51,-0.62,-15.01%,15,3089
2025-08-20,4.13,4.13,4.13,4.13,-0.8,-16.23%,0,3088
2025-08-19,4.64,4.93,4.64,4.93,0.7,+16.55%,2,3088
2025-08-18,4.9,5,4.23,4.23,-0.77,-15.40%,48,3089
2025-08-15,4.85,5,4.85,5,0.74,+17.37%,3,3075
2025-08-14,4.26,4.26,4.26,4.26,-0.72,-14.46%,4,3076
2025-08-13,5.22,5.22,4.98,4.98,0.39,+8.50%,80,3076
2025-08-12,4.59,4.59,4.59,4.59,0.32,+7.49%,1,3076
2025-08-11,4.27,4.27,4.27,4.27,-0.18,-4.04%,2,3077
2025-08-08,4.45,4.45,4.45,4.45,-0.07,-1.55%,0,3079
2025-08-07,4.18,4.52,4.18,4.52,0.12,+2.73%,31,3079
2025-08-06,3.46,4.47,3.46,4.4,0.4,+10.00%,137,3080
2025-08-05,3.85,4.06,3.79,4,0.44,+12.36%,228,3002
2025-08-04,4,4,3.38,3.56,0.24,+7.23%,461,2990
2025-08-01,2.47,3.35,2.4,3.32,0.94,+39.50%,239,2686
2025-07-31,2.15,2.58,2.07,2.38,0.25,+11.74%,228,2531
2025-07-30,2.14,2.14,2.07,2.13,-0.15,-6.58%,362,2491
2025-07-29,3.19,3.19,2.28,2.28,-0.87,-27.62%,1759,2520
2025-07-28,3.57,3.57,3.06,3.15,-0.71,-18.39%,57,1273
2025-07-25,3.44,3.86,3.44,3.86,0.39,+11.24%,27,1268
2025-07-24,3.56,3.62,3.43,3.47,-0.34,-8.92%,14,1268
2025-07-23,4.07,4.07,3.81,3.81,-0.07,-1.80%,14,1258
2025-07-22,4.1,4.1,3.88,3.88,0.31,+8.68%,39,1257
2025-07-21,3.82,3.82,3.57,3.57,-0.12,-3.25%,9,1257
2025-07-18,3.29,3.69,3.29,3.69,-0.02,-0.54%,170,1256
2025-07-17,4.22,4.22,3.7,3.71,-0.64,-14.71%,73,1246
2025-07-16,4.57,4.57,4.35,4.35,0.07,+1.64%,27,1246
2025-07-15,4.04,4.28,4.04,4.28,0.09,+2.15%,51,1221
2025-07-14,3.43,4.19,3.43,4.19,0.25,+6.35%,32,1241
