date,im_correction_factor,price,pnl,baseline_margin,garch_volatility,margin_950,margin_990,margin_995,dynamic_margin,baseline_breach_950,baseline_breach_990,baseline_breach_995,baseline_breach,dynamic_breach,baseline_breach_magnitude,dynamic_breach_magnitude
2024-09-04,0.9784475,66.22,0.4399999999999977,4.026030974898756,0.019558733267177858,2.5020693940405954,4.026030974898756,4.737814888552431,3.9392599423122507,0,0,0,0,0,0.0,0.0
2024-09-05,0.96900576,66.66,-1.2099999999999937,3.7067549054484363,0.017888805832818096,2.303647949545545,3.7067549054484363,4.362092266239952,3.5918668542877903,0,0,0,0,0,0.0,0.0
2024-09-06,0.981917,65.45,0.25,3.5427694936116016,0.01741349854800344,2.201735449968613,3.5427694936116016,4.169114981527061,3.4787055928586232,0,0,0,0,0,0.0,0.0
2024-09-09,0.9795603,65.7,-2.0700000000000003,3.6529685668376013,0.0178868289627289,2.2702211943877417,3.6529685668376013,4.29879674828196,3.578302985222011,0,0,0,0,0,0.0,0.0
2024-09-10,0.9845631,63.63,1.1399999999999935,3.2316100895534863,0.0163384111499916,2.008358293554336,3.2316100895534863,3.8029440140280553,3.1817240477620583,0,0,0,0,0,0.0,0.0
2024-09-11,0.969885,64.77,1.240000000000009,3.9360006097775684,0.019549427717714202,2.4461179563818995,3.9360006097775684,4.631867565505891,3.817467951414117,0,0,0,0,0,0.0,0.0
2024-09-12,0.9758348,66.01,-0.5400000000000063,3.779516790244464,0.018419563524796536,2.348867493591757,3.779516790244464,4.447718120401301,3.6881840111048487,0,0,0,0,0,0.0,0.0
2024-09-13,0.97937983,65.47,0.960000000000008,3.9890022643384357,0.019600842116658582,2.479057051619137,3.9890022643384357,4.694239670852821,3.906748359517392,0,0,0,0,0,0.0,0.0
2024-09-16,0.9839784,66.43,0.6799999999999926,3.7148024203535805,0.01798971387414534,2.3086492624683186,3.7148024203535805,4.371562545075649,3.655285341895644,0,0,0,0,0,0.0,0.0
2024-09-17,0.98098826,67.11,-0.09999999999999432,3.867819337647724,0.018540939215868725,2.4037451392559395,3.867819337647724,4.551632155437953,3.794285362033393,0,0,0,0,0,0.0,0.0
2024-09-18,0.9784946,67.01,0.6999999999999886,3.6141518540902644,0.01735080251730552,2.246097656951515,3.6141518540902644,4.253117417763739,3.5364280728073116,0,0,0,0,0,0.0,0.0
2024-09-19,0.97003704,67.71,-0.0799999999999983,3.43387989987079,0.016314924801485126,2.134063511643486,3.43387989987079,4.040974204257801,3.3309906937861578,0,0,0,0,0,0.0,0.0
2024-09-20,0.97311854,67.63,-0.23999999999999488,3.3580462018652275,0.015973499343659932,2.086934918744022,3.3580462018652275,3.9517334543219964,3.2677770172116354,0,0,0,0,0,0.0,0.0
2024-09-23,0.9771634,67.39,1.019999999999996,3.0746808553018155,0.014677678676130767,1.910831017559842,3.0746808553018155,3.6182704069141924,3.00446559848163,0,0,0,0,0,0.0,0.0
2024-09-24,0.97865385,68.41,-1.0900000000000034,2.9989248924223624,0.014102586986948794,1.8637507349394324,2.9989248924223624,3.5291211353202434,2.934909391829981,0,0,0,0,0,0.0,0.0
2024-09-25,0.98128444,67.32,-1.2399999999999949,3.055830113879786,0.014602858858358311,1.8991157914572359,3.055830113879786,3.5960869403868907,2.998638542033662,0,0,0,0,0,0.0,0.0
2024-09-26,0.9800596,66.08,0.23000000000000398,3.1109000904876165,0.015144983963308425,1.9333402929228385,3.1109000904876165,3.66089303768508,3.0488674983232573,0,0,0,0,0,0.0,0.0
2024-09-27,0.97414285,66.31,0.23000000000000398,3.3016117568366177,0.01601768552893732,2.0518624370477525,3.3016117568366177,3.885321656809568,3.2162414863983297,0,0,0,0,0,0.0,0.0
2024-09-30,0.9782499,66.54,1.0999999999999943,3.0104230094572513,0.01455450758554324,1.8708965037875762,3.0104230094572513,3.542652067004043,2.9449460079592553,0,0,0,0,0,0.0,0.0
