date,F,T,r,atm_iv,alpha,nu,rho,iv_rmse,implied_variance,implied_skew,implied_kurtosis,term_structure_index,market_state,month1_spread,month3_spread,year1_spread,norm_month1,norm_month3,norm_year1,persistence,persistence_impact,OVX_Close,atm_iv_lag_1,rho_lag_1,implied_variance_lag_1,implied_skew_lag_1,implied_kurtosis_lag_1,OVX_Close_lag_1,atm_iv_ma_2,rho_ma_2,implied_variance_ma_2,implied_skew_ma_2,implied_kurtosis_ma_2,OVX_Close_ma_2,atm_iv_mom_1,rho_mom_1,implied_variance_mom_1,implied_skew_mom_1,implied_kurtosis_mom_1,OVX_Close_mom_1,hmm_regime
2024-07-22,71.77,1.1561643835616435,0.0533,0.2536934038174659,0.2727840472843723,0.5000499082546085,-0.3000750557542282,5.371800615439071e-09,0.08411587233952,-0.5158054437353702,3.864566231285649,-0.2762,Backwardation,-0.004,-0.0123,-0.0309,-0.3834,-0.3874,-0.5502,1.0,0.6186,26.83,0.2531321420772081,-0.3000709763262253,0.084335466127901,-0.5154254462405456,3.862579053834065,26.83,0.253412772947337,-0.30007301604022674,0.0842256692337105,-0.515615444987958,3.863572642559857,26.83,0.0005612617402578346,-4.079428002901064e-06,-0.00021959378838098953,-0.0003799974948245355,0.0019871774515838325,0.0,1
2024-07-23,70.57,1.1534246575342466,0.0533999999999999,0.2566762191134714,0.2756641240687253,0.5000279188657396,-0.3000298205329005,9.32186173252525e-08,0.0858671788314327,-0.5127195491049898,3.848668822027676,-0.2734,Backwardation,-0.004,-0.0122,-0.03,-0.3772,-0.3853,-0.5376,1.0,0.6008,26.74,0.2536934038174659,-0.3000750557542282,0.08411587233952,-0.5158054437353702,3.864566231285649,26.83,0.2551848114654687,-0.30005243814356436,0.08499152558547635,-0.5142624964201801,3.8566175266566622,26.784999999999997,0.00298281529600547,4.523522132771074e-05,0.0017513064919126992,0.003085894630380337,-0.015897409257972672,-0.08999999999999986,1
2024-07-24,71.22,1.1506849315068493,0.0533999999999999,0.2536736733107194,0.2721157069719117,0.5000517470715251,-0.3000769149689831,1.0381681198046169e-07,0.0837111474597548,-0.5164929968601631,3.8682147671975335,-0.2762,Backwardation,-0.0041,-0.0122,-0.0305,-0.3861,-0.3861,-0.5437,1.0,0.6094,26.85,0.2566762191134714,-0.3000298205329005,0.0858671788314327,-0.5127195491049898,3.848668822027676,26.74,0.25517494621209535,-0.3000533677509418,0.08478916314559376,-0.5146062729825764,3.858441794612605,26.795,-0.003002545802751999,-4.7094436082584235e-05,-0.0021560313716778995,-0.003773447755173298,0.019545945169857415,0.11000000000000298,1
2024-07-25,71.52,1.147945205479452,0.0535,0.2538754405116207,0.2720077444737139,0.5000524198334062,-0.3000782294265962,4.739601600078913e-09,0.0836458624938855,-0.5166052322228109,3.8688050705722072,-0.2736,Backwardation,-0.0039,-0.0123,-0.0303,-0.3727,-0.3886,-0.5419,1.0,0.6068,26.49,0.2536736733107194,-0.3000769149689831,0.0837111474597548,-0.5164929968601631,3.8682147671975335,26.85,0.25377455691117,-0.30007757219778963,0.08367850497682015,-0.516549114541487,3.8685099188848704,26.67,0.00020176720090131495,-1.314457613088571e-06,-6.52849658693e-05,-0.00011223536264770573,0.0005903033746736952,-0.360000000000003,1
2024-07-26,70.93,1.1452054794520548,0.0535,0.2526993389202234,0.2704243624142957,0.5000637075529516,-0.3001009582745871,2.86541588512268e-08,0.0826906607180358,-0.5182408555098076,3.8774394159247167,-0.269,Backwardation,-0.0039,-0.0118,-0.029,-0.3755,-0.3755,-0.5233,1.0,0.5809,29.77,0.2538754405116207,-0.3000782294265962,0.0836458624938855,-0.5166052322228109,3.8688050705722072,26.49,0.253287389715922,-0.30008959385059164,0.08316826160596065,-0.5174230438663092,3.8731222432484618,28.13,-0.001176101591397305,-2.2728847990927115e-05,-0.0009552017758497067,-0.0016356232869967346,0.00863434535250951,3.280000000000001,1
2024-07-29,70.35,1.1369863013698631,0.0533,0.2526429998318756,0.269392118474373,0.5000719064738184,-0.3001180258610526,1.8748177788019404e-08,0.0820702114713352,-0.5192943894268491,3.883041745481612,-0.2421,Backwardation,-0.0034,-0.0105,-0.0267,-0.3285,-0.3369,-0.4888,1.0,0.5345,30.82,0.2526993389202234,-0.3001009582745871,0.0826906607180358,-0.5182408555098076,3.8774394159247167,29.77,0.2526711693760495,-0.30010949206781984,0.0823804360946855,-0.5187676224683284,3.8802405807031644,30.295,-5.633908834778989e-05,-1.706758646546902e-05,-0.0006204492467005995,-0.0010535339170415492,0.005602329556895214,1.0500000000000007,1
2024-07-30,69.84,1.1342465753424658,0.0533,0.2553858275417519,0.2719884931913494,0.500049597580505,-0.3000700304570385,1.143508325807119e-07,0.0836340140830166,-0.5166114310657554,3.868895359080009,-0.2299,Backwardation,-0.0032,-0.01,-0.0253,-0.305,-0.3222,-0.4675,1.0,0.5069,31.49,0.2526429998318756,-0.3001180258610526,0.0820702114713352,-0.5192943894268491,3.883041745481612,30.82,0.25401441368681377,-0.3000940281590455,0.0828521127771759,-0.5179529102463023,3.8759685522808107,31.155,0.002742827709876272,4.799540401406732e-05,0.001563802611681403,0.002682958361093779,-0.014146386401602928,0.6699999999999982,1
2024-07-31,71.63,1.1315068493150684,0.0538,0.2579040005026849,0.2743384448375306,0.5000354370209676,-0.3000425184477619,0.0003146977048751,0.085059228466843,-0.5141392418068012,3.855993778857428,-0.2779,Backwardation,-0.004,-0.0124,-0.0309,-0.3841,-0.392,-0.5491,1.0,0.6171,33.69,0.2553858275417519,-0.3000700304570385,0.0836340140830166,-0.5166114310657554,3.868895359080009,31.49,0.2566449140222184,-0.30005627445240024,0.0843466212749298,-0.5153753364362783,3.8624445689687184,32.59,0.0025181729609330405,2.7512009276586813e-05,0.0014252143838263953,0.002472189258954205,-0.012901580222580922,2.1999999999999993,0
2024-08-01,70.81,1.1287671232876713,0.0535,0.2591381319420459,0.2753172985309174,0.5000283805881842,-0.3000282897510972,0.0002979246071804,0.0856554167685515,-0.5130853168479724,3.850580825921104,-0.2632,Backwardation,-0.0037,-0.0119,-0.0291,-0.3515,-0.376,-0.524,1.0,0.5818,33.42,0.2579040005026849,-0.3000425184477619,0.085059228466843,-0.5141392418068012,3.855993778857428,33.69,0.25852106622236537,-0.3000354040994295,0.08535732261769724,-0.5136122793273867,3.853287302389266,33.55500000000001,0.0012341314393609637,1.4228696664730922e-05,0.0005961883017085029,0.0010539249588287225,-0.005412952936324267,-0.269999999999996,0
2024-08-02,68.45,1.126027397260274,0.0535,0.2680500074553063,0.2844397592296684,0.499935110415737,-0.2998096648233265,0.0002227272984086,0.0912804431413521,-0.5026011525576801,3.7991973141548816,-0.2245,Backwardation,-0.0031,-0.0098,-0.0243,-0.2975,-0.3152,-0.4503,1.0,0.485,38.83,0.2591381319420459,-0.3000282897510972,0.0856554167685515,-0.5130853168479724,3.850580825921104,33.42,0.2635940696986761,-0.29991897728721184,0.0884679299549518,-0.5078432347028263,3.824889070037993,36.125,0.008911875513260448,0.0002186249277706942,0.005625026372800601,0.010484164290292308,-0.051383511766222245,5.409999999999997,0
2024-08-05,68.47,1.1178082191780825,0.0532,0.2764358109034991,0.2922657689025336,0.4998543180182945,-0.2996231223714888,0.0002646638481476,0.0962027984470233,-0.4928955066231604,3.754230792689769,-0.2151,Backwardation,-0.0029,-0.0093,-0.0229,-0.2841,-0.3019,-0.4289,1.0,0.4586,43.63,0.2680500074553063,-0.2998096648233265,0.0912804431413521,-0.5026011525576801,3.7991973141548816,38.83,0.27224290917940275,-0.29971639359740765,0.0937416207941877,-0.49774832959042026,3.7767140534223254,41.230000000000004,0.008385803448192786,0.00018654245183769014,0.0049223553056712,0.009705645934519724,-0.044966521465112486,4.800000000000004,0
2024-08-06,68.25,1.115068493150685,0.0533,0.2738905577184255,0.2892196743254485,0.4998871529431073,-0.2996985827423085,0.0002340404282547,0.0942768085231364,-0.4967522856640187,3.7718133806834215,-0.2234,Backwardation,-0.0031,-0.0097,-0.0242,-0.2983,-0.3116,-0.4491,1.0,0.4835,40.42,0.2764358109034991,-0.2996231223714888,0.0962027984470233,-0.4928955066231604,3.754230792689769,43.63,0.2751631843109623,-0.29966085255689867,0.09523980348507985,-0.49482389614358957,3.763022086686595,42.025000000000006,-0.0025452531850735927,-7.546037081967993e-05,-0.0019259899238869005,-0.0038567790408582936,0.01758258799365242,-3.210000000000001,0
2024-08-07,69.38,1.1123287671232878,0.0533,0.2749974609142408,0.2900315666559368,0.4998796263763553,-0.2996823684287265,0.0002202918389806,0.0947890091674995,-0.4957392365908881,3.7671403971829975,-0.2447,Backwardation,-0.0035,-0.0107,-0.0268,-0.3328,-0.3413,-0.4901,1.0,0.5362,38.01,0.2738905577184255,-0.2996985827423085,0.0942768085231364,-0.4967522856640187,3.7718133806834215,40.42,0.27444400931633317,-0.2996904755855175,0.09453290884531795,-0.4962457611274534,3.7694768889332098,39.215,0.0011069031958153008,1.621431358200809e-05,0.000512200644363095,0.0010130490731306008,-0.0046729835004239995,-2.4100000000000037,0
2024-08-08,70.2,1.1095890410958904,0.0533999999999999,0.2756407191201272,0.2903517538180748,0.4998770696809914,-0.2996771535105417,0.0002411197517877,0.094991287446973,-0.4953396978860936,3.7652973609476224,-0.2523,Backwardation,-0.0036,-0.0111,-0.0278,-0.3418,-0.3543,-0.5047,1.0,0.5556,34.77,0.2749974609142408,-0.2996823684287265,0.0947890091674995,-0.4957392365908881,3.7671403971829975,38.01,0.275319090017184,-0.2996797609696341,0.09489014830723624,-0.49553946723849085,3.7662188790653097,36.39,0.0006432582058863989,5.214918184781592e-06,0.00020227827947350008,0.0003995387047944776,-0.001843036235375184,-3.239999999999995,0
2024-08-09,70.62,1.106849315068493,0.0533999999999999,0.2703612342575606,0.2844386906213214,0.4999227633283929,-0.299769440036801,0.0002551328852926,0.0912787809292693,-0.5025409277351995,3.799147223889449,-0.2576,Backwardation,-0.0037,-0.0113,-0.0285,-0.3524,-0.3606,-0.5148,1.0,0.5692,33.37,0.2756407191201272,-0.2996771535105417,0.094991287446973,-0.4953396978860936,3.7652973609476224,34.77,0.27300097668884393,-0.2997232967736714,0.09313503418812115,-0.49894031281064655,3.7822222924185356,34.07000000000001,-0.00527948486256663,-9.228652625931089e-05,-0.0037125065177036898,-0.007201229849105928,0.03384986294182646,-1.4000000000000057,0
2024-08-12,72.37,1.0986301369863014,0.0533999999999999,0.2709869953439479,0.2840365334878349,0.4999248252911689,-0.2997733205229062,0.0001742547536787,0.0910280347525542,-0.5030133138329059,3.801429815636957,-0.2888,Backwardation,-0.0043,-0.013,-0.0318,-0.4039,-0.4078,-0.5619,1.0,0.6356,35.17,0.2703612342575606,-0.299769440036801,0.0912787809292693,-0.5025409277351995,3.799147223889449,33.37,0.2706741148007542,-0.2997713802798536,0.09115340784091175,-0.5027771207840528,3.800288519763203,34.27,0.0006257610863872887,-3.88048610516778e-06,-0.0002507461767151109,-0.00047238609770638984,0.0022825917475080004,1.8000000000000043,0
2024-08-13,71.25,1.095890410958904,0.0533999999999999,0.2712602743977563,0.2839682337363426,0.4999253813003458,-0.2997744707885921,0.0002423278618907,0.0909854866881778,-0.5030941695931884,3.801818078607268,-0.2759,Backwardation,-0.0041,-0.0122,-0.0302,-0.3859,-0.3859,-0.5395,1.0,0.6035,33.26,0.2709869953439479,-0.2997733205229062,0.0910280347525542,-0.5030133138329059,3.801429815636957,35.17,0.2711236348708521,-0.29977389565574913,0.091006760720366,-0.5030537417130472,3.8016239471221125,34.215,0.0002732790538084173,-1.1502656859230243e-06,-4.2548064376396466e-05,-8.085576028249442e-05,0.00038826297031135937,-1.9100000000000037,0
2024-08-14,70.84,1.093150684931507,0.0533,0.2735590650864294,0.2860165254076829,0.4999104663813792,-0.299744499160638,0.0002290693036938,0.0922645564698531,-0.5006547679660655,3.790154553281954,-0.2645,Backwardation,-0.0038,-0.0117,-0.0287,-0.3637,-0.3718,-0.5176,1.0,0.5731,31.51,0.2712602743977563,-0.2997744707885921,0.0909854866881778,-0.5030941695931884,3.801818078607268,33.26,0.27240966974209285,-0.299759484974615,0.09162502157901545,-0.5018744687796269,3.795986315944611,32.385000000000005,0.0022987906886731135,2.9971627954095137e-05,0.0012790697816753016,0.0024394016271229724,-0.011663525325314339,-1.7499999999999964,0
2024-08-15,71.55,1.0904109589041096,0.0535,0.2710395931215907,0.2830269820804299,0.4999293119184221,-0.2997810569747028,0.0002630265417771,0.0903995679098706,-0.5041882336918327,3.807146863088486,-0.2809,Backwardation,-0.0042,-0.0124,-0.0303,-0.3963,-0.3924,-0.5417,1.0,0.6066,31.14,0.2735590650864294,-0.299744499160638,0.0922645564698531,-0.5006547679660655,3.790154553281954,31.51,0.27229932910401006,-0.2997627780676704,0.09133206218986184,-0.5024215008289491,3.79865070818522,31.325000000000003,-0.0025194719648387043,-3.655781406480818e-05,-0.0018649885599825028,-0.003533465725767293,0.016992309806532102,-0.370000000000001,0
2024-08-16,70.51,1.0876712328767124,0.0532,0.2717955177338092,0.2834595618701251,0.4999260421310945,-0.2997744414193543,0.0002679293408729,0.0906685843880337,-0.5036807897149455,3.804693478856932,-0.2513,Backwardation,-0.0035,-0.0111,-0.0275,-0.3404,-0.3529,-0.5007,1.0,0.5503,31.0,0.2710395931215907,-0.2997810569747028,0.0903995679098706,-0.5041882336918327,3.807146863088486,31.14,0.27141755542769996,-0.29977774919702854,0.09053407614895215,-0.5039345117033891,3.8059201709727093,31.070000000000004,0.000755924612218517,6.615555348532531e-06,0.00026901647816310326,0.0005074439768872896,-0.0024533842315537235,-0.14000000000000057,0
2024-08-19,69.47,1.0794520547945206,0.0532,0.2732053288041987,0.2838512719026864,0.4999225106372376,-0.2997668735438815,0.0002173378048924,0.0909123801563939,-0.5032170328437253,3.802467192918089,-0.2338,Backwardation,-0.0033,-0.0101,-0.025,-0.3195,-0.3238,-0.4629,1.0,0.5009,32.03,0.2717955177338092,-0.2997744414193543,0.0906685843880337,-0.5036807897149455,3.804693478856932,31.0,0.2725004232690039,-0.2997706574816179,0.0907904822722138,-0.5034489112793354,3.803580335887511,31.515000000000004,0.001409811070389455,7.567875472791474e-06,0.0002437957683601999,0.0004637568712201334,-0.002226285938843109,1.0300000000000011,0
2024-08-20,68.82,1.0767123287671232,0.0532,0.2725339889897795,0.2827942116194235,0.499933162384287,-0.2997909012227627,0.0002377953084315,0.0902550836539934,-0.5044702526140972,3.808475300853356,-0.2302,Backwardation,-0.0032,-0.01,-0.0246,-0.3092,-0.3223,-0.4551,1.0,0.4911,32.05,0.2732053288041987,-0.2997668735438815,0.0909123801563939,-0.5032170328437253,3.802467192918089,32.03,0.2728696588969891,-0.2997788873833221,0.09058373190519364,-0.5038436427289112,3.8054712468857224,32.040000000000006,-0.0006713398144191918,-2.4027678881211045e-05,-0.0006572965024004979,-0.0012532197703718495,0.00600810793526696,0.01999999999999602,0
2024-08-21,68.05,1.073972602739726,0.0530999999999999,0.2757018614506417,0.2857171435426895,0.499901691966982,-0.2997164941744157,0.0002066882146558,0.0920763964517088,-0.5009639049915596,3.791815890399773,-0.2224,Backwardation,-0.0031,-0.0097,-0.0228,-0.2992,-0.3125,-0.4264,1.0,0.4555,32.7,0.2725339889897795,-0.2997909012227627,0.0902550836539934,-0.5044702526140972,3.808475300853356,32.05,0.2741179252202106,-0.29975369769858917,0.09116574005285111,-0.5027170788028283,3.8001455956265646,32.375,0.0031678724608621978,7.440704834699163e-05,0.0018213127977153992,0.0035063476225375423,-0.01665941045358288,0.6500000000000057,0
2024-08-22,68.66,1.0712328767123287,0.0530999999999999,0.2753838295625272,0.2850233114789636,0.499908831822235,-0.2997327406843595,0.0001942426409223,0.0916429064894621,-0.5018024134809339,3.7957787069378472,-0.2286,Backwardation,-0.0032,-0.0099,-0.024,-0.3099,-0.3186,-0.4467,1.0,0.4806,31.73,0.2757018614506417,-0.2997164941744157,0.0920763964517088,-0.5009639049915596,3.791815890399773,32.7,0.2755428455065845,-0.2997246174293876,0.09185965147058545,-0.5013831592362468,3.79379729866881,32.215,-0.00031803188811446725,-1.624650994380694e-05,-0.0004334899622466942,-0.0008385084893742789,0.003962816538074065,-0.9700000000000024,0
2024-08-23,69.97,1.0684931506849316,0.0533,0.2728650876924697,0.2820550265547559,0.4999343991989382,-0.2997864873446275,0.0002187053068022,0.0897959122262488,-0.505306986903514,3.812637442580416,-0.2568,Backwardation,-0.0037,-0.0113,-0.0269,-0.3554,-0.3595,-0.491,1.0,0.5374,30.54,0.2753838295625272,-0.2997327406843595,0.0916429064894621,-0.5018024134809339,3.7957787069378472,31.73,0.27412445862749846,-0.29975961401449347,0.09071940935785545,-0.503554700192224,3.8042080747591314,31.135000000000005,-0.002518741870057517,-5.374666026797259e-05,-0.001846994263213303,-0.0035045734225801484,0.01685873564256868,-1.1900000000000013,0
2024-08-26,71.24,1.0602739726027397,0.0533999999999999,0.2690527098080595,0.2770425147805166,0.4999682786832383,-0.2998532132928682,0.000189915028305,0.0867061937401768,-0.5109636826445957,3.8407588547768903,-0.2759,Backwardation,-0.0041,-0.0122,-0.03,-0.386,-0.386,-0.5376,1.0,0.6008,30.99,0.2728650876924697,-0.2997864873446275,0.0897959122262488,-0.505306986903514,3.812637442580416,30.54,0.2709588987502646,-0.2998198503187478,0.0882510529832128,-0.5081353347740549,3.826698148678653,30.765,-0.0038123778844101897,-6.672594824069789e-05,-0.0030897184860720073,-0.00565669574108163,0.02812141219647435,0.4499999999999993,0
2024-08-27,70.19,1.0575342465753426,0.0535,0.2693706548627453,0.2770113107065027,0.4999686054966657,-0.2998539602181139,0.0001994826509716,0.0866870884686816,-0.5109985302361899,3.840933107224404,-0.2517,Backwardation,-0.0036,-0.0111,-0.0269,-0.3418,-0.3544,-0.4919,1.0,0.5385,31.25,0.2690527098080595,-0.2998532132928682,0.0867061937401768,-0.5109636826445957,3.8407588547768903,30.99,0.2692116823354024,-0.299853586755491,0.0866966411044292,-0.5109811064403929,3.8408459810006472,31.120000000000005,0.0003179450546857976,-7.469252457092956e-07,-1.910527149519281e-05,-3.484759159422257e-05,0.00017425244751390068,0.26000000000000156,0
2024-08-28,69.33,1.0547945205479452,0.0535,0.2717269890707456,0.2790722854605288,0.4999494946864364,-0.2998119520911877,0.0002413069795538,0.0879523716911013,-0.5086846242310518,3.829399050262031,-0.2323,Backwardation,-0.0032,-0.0102,-0.025,-0.3071,-0.3287,-0.4614,1.0,0.4991,32.12,0.2693706548627453,-0.2998539602181139,0.0866870884686816,-0.5109985302361899,3.840933107224404,31.25,0.27054882196674546,-0.2998329561546508,0.08731973007989145,-0.5098415772336209,3.8351660787432174,31.685000000000002,0.002356334208000299,4.200812692617406e-05,0.0012652832224196997,0.0023139060051381444,-0.011534056962373196,0.8699999999999974,0
2024-08-29,70.24,1.0520547945205478,0.0533,0.2739476028960841,0.2809872957050329,0.4999339712663629,-0.2997796295629008,0.0002453382893614,0.0891340252651632,-0.5065020187232747,3.8186283467233983,-0.2483,Backwardation,-0.0036,-0.0108,-0.0265,-0.3416,-0.3458,-0.4851,1.0,0.5296,31.81,0.2717269890707456,-0.2998119520911877,0.0879523716911013,-0.5086846242310518,3.829399050262031,32.12,0.2728372959834149,-0.2997957908270442,0.08854319847813225,-0.5075933214771633,3.8240136984927147,31.965000000000003,0.002220613825338502,3.2322528286943264e-05,0.0011816535740619,0.0021826055077770468,-0.010770703538632631,-0.3099999999999987,0
